site,imt,return_period,iml_total,Interface,Intraslab,Crustal,sum,split,intra_slab,slab_deep,deep_nest
valparaiso,PGA,2475,2.7017561515708626,46.07183081619202,53.92028569897525,0.004253294846650933,99.99636981001392,gmm_inter_pk,,,
antofagasta,PGA,475,1.5971454271322996,72.40448702941167,27.551338984659758,0.03380247666074209,99.98962849073216,gmm_inter_ku,,,
concepcion,PGA,475,1.5868646492842757,65.1951924944803,34.695296896876584,0.1025761614736288,99.99306555283052,gmm_inter_ku,,,
concepcion,PGA,2475,2.9776622317172716,68.20493965601153,31.790166115461734,0.004474999158452313,99.99958077063171,gmm_inter_ku,,,
copiapo,PGA,475,1.1792045493311294,66.82559986345655,32.738187825821655,0.41111760380520784,99.97490529308341,gmm_inter_ku,,,
copiapo,PGA,2475,2.284816238306424,69.4827843906382,30.471775868831273,0.04038894752663665,99.99494920699611,gmm_inter_ku,,,
iquique,PGA,475,1.2929880278532966,46.75083049568831,52.08530607901982,1.15148034005948,99.98761691476761,gmm_inter_ku,,,
iquique,PGA,2475,2.44228406984132,47.68426278774901,52.08676972944107,0.21855222163706475,99.98958473882716,gmm_inter_ku,,,
pucon,PGA,475,0.5519801704799132,37.585768761526985,30.62971277075785,31.68508814362742,99.90056967591225,gmm_inter_ku,,,
pucon,PGA,2475,0.9838107075901171,41.8284015153171,39.971198289665466,18.146412255709127,99.94601206069169,gmm_inter_ku,,,
puerto_aysen,PGA,475,0.48034088095863753,4.717465859035962,0.3801078880895001,94.89660969928919,99.99418344641465,gmm_inter_ku,,,
puerto_aysen,PGA,2475,0.8676731335270029,3.558377007539657,0.4247784668225714,96.01038160809864,99.99353708246088,gmm_inter_ku,,,
puerto_montt,PGA,475,0.6965862747373686,84.31986183732488,13.500721172080224,2.1390229921668884,99.95960600157198,gmm_inter_ku,,,
puerto_montt,PGA,2475,1.4474973000936988,86.60082649725685,12.909362165665852,0.47409954339523946,99.98428820631794,gmm_inter_ku,,,
santiago_centro,PGA,475,0.9228364766036999,47.427273921677184,51.04048573032273,1.484568185898728,99.95232783789864,gmm_inter_ku,,,
santiago_centro,PGA,2475,1.735655033026145,47.237482270987066,52.46734248890695,0.26665134455406864,99.97147610444809,gmm_inter_ku,,,
santiago_penalolen,PGA,475,0.8384922871500913,40.78153231890641,55.149368544100355,4.047940095621441,99.97884095862821,gmm_inter_ku,,,
santiago_penalolen,PGA,2475,1.564136217676022,39.538795179442666,58.54280455195546,1.9074501183414072,99.98904984973953,gmm_inter_ku,,,
valparaiso,PGA,475,1.6684405277352785,61.75955046244902,38.17608681417232,0.045278203196245856,99.9809154798176,gmm_inter_ku,,,
antofagasta,PGA,475,1.390130284684351,61.23098500221109,38.69948768883928,0.052236430048706796,99.98270912109908,gmm_crust_ask,,,
antofagasta,PGA,2475,2.6631897263253563,63.961620986025736,36.03350628982653,0.004505591191483682,99.99963286704376,gmm_crust_ask,,,
concepcion,PGA,475,1.4178299169786441,54.25060289768994,45.59327350828191,0.14266331254485146,99.98653971851671,gmm_crust_ask,,,
concepcion,PGA,2475,2.6662238679988906,55.841691905731984,44.1455232297387,0.0073148874656098276,99.99453002293629,gmm_crust_ask,,,
copiapo,PGA,475,1.0675286447508068,58.15060960609004,41.31536783345576,0.5098534360399649,99.97583087558577,gmm_crust_ask,,,
copiapo,PGA,2475,2.071537105803686,59.75645358333055,40.16511691470978,0.0687906955325834,99.99036119357291,gmm_crust_ask,,,
iquique,PGA,475,1.2010024630094003,36.49868575311769,62.040215721629124,1.4543396808364806,99.99324115558329,gmm_crust_ask,,,
iquique,PGA,2475,2.268415482967366,35.585168344915864,63.94528871023937,0.44486248666834144,99.97531954182358,gmm_crust_ask,,,
pucon,PGA,475,0.534637886455729,35.239898142852844,32.89872742720246,31.791402140122955,99.93002771017825,gmm_crust_ask,,,
pucon,PGA,2475,0.9587781418440576,39.129189857962956,42.66909068290709,18.044771409880635,99.84305195075069,gmm_crust_ask,,,
puerto_aysen,PGA,475,0.4604778175197522,5.354689121268901,0.42146061310918664,94.21929214152824,99.99544187590632,gmm_crust_ask,,,
puerto_aysen,PGA,2475,0.8306515033732098,4.328705402676057,0.47919294177310273,95.18878998672356,99.99668833117272,gmm_crust_ask,,,
puerto_montt,PGA,475,0.6263523786352978,80.15598981989261,16.9016861796893,2.9198542965670313,99.97753029614893,gmm_crust_ask,,,
puerto_montt,PGA,2475,1.3069792618538272,82.6687768167142,16.70146784178058,0.6139281970229945,99.98417285551778,gmm_crust_ask,,,
