site,imt,return_period,family,axis,row,iml_ref,iml,rel_pct
santiago_centro,PGA,2475,all,"classification tolerance -5 / +5 km, all families",cls_p5,1.6591288906149906,1.6404253953842933,-1.1273081516749661
santiago_centro,PGA,2475,all,"default-depth events to interface, all families",cls_fix,1.6591288906149906,1.666490611665719,0.4437100150790352
santiago_penalolen,PGA,475,interface,Z_BOTTOM 40 / 60 km,zbot40,0.8095567080084848,0.7781844559561802,-3.8752383547633773
santiago_penalolen,PGA,475,interface,Z_BOTTOM 40 / 60 km,zbot60,0.8095567080084848,0.8275174340438722,2.218587760154689
santiago_penalolen,PGA,475,interface,Z_TOP 10 km,ztop10,0.8095567080084848,0.8247474059920871,1.8764217297354557
santiago_penalolen,PGA,475,interface,declustering,dc_gk74sym,0.8095567080084848,0.8213544088176001,1.4573038173122832
santiago_penalolen,PGA,475,interface,declustering,dc_gruenthal,0.8095567080084848,0.8146088339154669,0.6240607800546139
santiago_penalolen,PGA,475,interface,no declustering (full catalog),raw,0.8095567080084848,0.7421713908884003,-8.323730314810529
santiago_penalolen,PGA,475,interface,classification tolerance -5 / +5 km,cls_m5,0.8095567080084848,0.8109316967430855,0.16984464719997927
santiago_penalolen,PGA,475,interface,classification tolerance -5 / +5 km,cls_p5,0.8095567080084848,0.8148259723905938,0.650882678135245
santiago_penalolen,PGA,475,interface,default-depth events to interface,cls_fix,0.8095567080084848,0.8083212869128519,-0.15260463947881497
santiago_penalolen,PGA,475,interface,"completeness table, ends of the ensemble",mc_lo,0.8095567080084848,0.7892691303859799,-2.506010687307192
santiago_penalolen,PGA,475,interface,"completeness table, ends of the ensemble",mc_hi,0.8095567080084848,0.8192840773060636,1.2015673764853574
santiago_penalolen,PGA,475,interface,keep 1962 / 1998 events,keep6298,0.8095567080084848,0.8133815131021026,0.4724567230165899
santiago_penalolen,PGA,475,interface,b: fit floor 5.4 / 6.0,fit54,0.8095567080084848,0.7769497227516976,-4.027758022906214
santiago_penalolen,PGA,475,interface,b: fit floor 5.4 / 6.0,fit60,0.8095567080084848,0.830812469341869,2.6256049913629287
santiago_penalolen,PGA,475,interface,MMIN_HAZ 6.5,mmin65,0.8095567080084848,0.8099926878222525,0.05385414134115862
santiago_penalolen,PGA,475,interface,geometry: segmented,seg,0.8095567080084848,0.765506026192842,-5.441333680503712
santiago_penalolen,PGA,475,interface,rate: geodetic (mid),geo,0.8095567080084848,0.8185333646649717,1.1088360540634223
santiago_penalolen,PGA,475,interface,MFD: tapered,tapered,0.8095567080084848,0.8234055537502343,1.7106702476492153
santiago_penalolen,PGA,475,interface,full 16-branch tree,tree,0.8095567080084848,0.7972756776379374,-1.5170068074364829
santiago_penalolen,PGA,475,interface,rupture scaling: Allen & Hayes,msr_ah,0.8095567080084848,0.7793396541345642,-3.7325432023477045
santiago_penalolen,PGA,475,interface,rupture aspect ratio 1.5 / 2 / 3,asp15,0.8095567080084848,0.8099339724712497,0.04660136331806619
santiago_penalolen,PGA,475,interface,rupture aspect ratio 1.5 / 2 / 3,asp20,0.8095567080084848,0.8098704325359375,0.038752631452410036
santiago_penalolen,PGA,475,interface,rupture aspect ratio 1.5 / 2 / 3,asp30,0.8095567080084848,0.8122909549919956,0.3377461957219774
santiago_penalolen,PGA,475,interface,GMM (single vs tree),gmm_ag,0.8095567080084848,0.7645246236555628,-5.562560832051055
santiago_penalolen,PGA,475,interface,GMM (single vs tree),gmm_pk,0.8095567080084848,0.8240892075567586,1.7951181683150796
santiago_penalolen,PGA,475,interface,GMM (single vs tree),gmm_ku,0.8095567080084848,0.8384922871500913,3.5742498154067937
santiago_penalolen,PGA,475,intraslab,class domain cut at 50 km,classmask,0.8095567080084848,0.7965363988979517,-1.6083257641781645
santiago_penalolen,PGA,475,intraslab,declustering,dc_gk74sym,0.8095567080084848,0.8363726128124073,3.312418331989342
santiago_penalolen,PGA,475,intraslab,declustering,dc_gruenthal,0.8095567080084848,0.8219910354450958,1.5359427342896748
santiago_penalolen,PGA,475,intraslab,no declustering (full catalog),raw,0.8095567080084848,0.7734149778551254,-4.4643852364917525
santiago_penalolen,PGA,475,intraslab,classification tolerance -5 / +5 km,cls_m5,0.8095567080084848,0.8182707788373574,1.0764002994069877
santiago_penalolen,PGA,475,intraslab,classification tolerance -5 / +5 km,cls_p5,0.8095567080084848,0.7942978994352399,-1.8848350488975263
santiago_penalolen,PGA,475,intraslab,default-depth events to interface,cls_fix,0.8095567080084848,0.8147448076820278,0.6408568568724293
santiago_penalolen,PGA,475,intraslab,"completeness table, ends of the ensemble",mc_lo,0.8095567080084848,0.8322486835582985,2.8030124789696576
santiago_penalolen,PGA,475,intraslab,"completeness table, ends of the ensemble",mc_hi,0.8095567080084848,0.8449447212437781,4.371282812583699
santiago_penalolen,PGA,475,intraslab,slab_deep b: floor 5.7 / 6.0,sd_fit57,0.8095567080084848,0.7932217214873499,-2.0177692753999943
santiago_penalolen,PGA,475,intraslab,slab_deep b: floor 5.7 / 6.0,sd_fit60,0.8095567080084848,0.831156353884587,2.6680831203582445
santiago_penalolen,PGA,475,intraslab,intra_slab b: floor 5.5 / 5.8,is_fit55,0.8095567080084848,0.7970307316386114,-1.5472636130318018
santiago_penalolen,PGA,475,intraslab,intra_slab b: floor 5.5 / 5.8,is_fit58,0.8095567080084848,0.8211071307942492,1.4267589498675903
santiago_penalolen,PGA,475,intraslab,Mmax pad 0 / 0.4,pad0,0.8095567080084848,0.7870654933977178,-2.7782136060728213
santiago_penalolen,PGA,475,intraslab,Mmax pad 0 / 0.4,pad04,0.8095567080084848,0.8286985238165874,2.364481156013354
santiago_penalolen,PGA,475,intraslab,"depths by slab-top regime, not thickness fraction",regime,0.8095567080084848,0.79784026588801,-1.447266387217916
santiago_penalolen,PGA,475,intraslab,"previous geometry: top + 7.5 km, depth-rule band",band_rule,0.8095567080084848,0.8419276361254556,3.998599208275788
santiago_penalolen,PGA,475,intraslab,smoothing neighbours 10 / 50,nn10,0.8095567080084848,0.7999526999688245,-1.1863292521269164
santiago_penalolen,PGA,475,intraslab,smoothing neighbours 10 / 50,nn50,0.8095567080084848,0.8187500141311242,1.1355975476078806
santiago_penalolen,PGA,475,intraslab,pattern from all complete events / + calibrated kernel,smooth_all,0.8095567080084848,0.8095567080084848,0.0
santiago_penalolen,PGA,475,intraslab,pattern from all complete events / + calibrated kernel,smooth_cv,0.8095567080084848,0.7915588562602858,-2.2231736912505906
santiago_penalolen,PGA,475,intraslab,kernel gaussian / cut-off 200 km,gauss,0.8095567080084848,0.8072682994966444,-0.28267426965924436
santiago_penalolen,PGA,475,intraslab,kernel gaussian / cut-off 200 km,dmax200,0.8095567080084848,0.8073951106844351,-0.2670099948115068
santiago_penalolen,PGA,475,intraslab,rupture scaling: Allen & Hayes,msr_ah,0.8095567080084848,0.7917958728008773,-2.193896367222914
santiago_penalolen,PGA,475,intraslab,rupture aspect ratio 2,asp20,0.8095567080084848,0.8097532160283253,0.024273533638408118
santiago_penalolen,PGA,475,intraslab,rupture dip 45 / 90,dip45,0.8095567080084848,0.7968047816316844,-1.575173950219022
santiago_penalolen,PGA,475,intraslab,rupture dip 45 / 90,dip90,0.8095567080084848,0.8284171555825471,2.329725316026243
santiago_penalolen,PGA,475,intraslab,sources from M5.5,mmin55,0.8095567080084848,0.8095567626402993,6.748361669473013e-06
santiago_penalolen,PGA,475,intraslab,GMM (single vs tree),gmm_ag,0.8095567080084848,0.8056360654257443,-0.4842949905739524
santiago_penalolen,PGA,475,intraslab,GMM (single vs tree),gmm_pk,0.8095567080084848,0.946669423826881,16.936764832162844
santiago_penalolen,PGA,475,intraslab,GMM (single vs tree),gmm_mv,0.8095567080084848,0.6581446967814074,-18.703076600964984
santiago_penalolen,PGA,475,crustal,faults vs no faults,nofaults,0.8095567080084848,0.8114603946161474,0.2351517304261197
santiago_penalolen,PGA,475,crustal,buffer margin 0 / 20 km,margin0,0.8095567080084848,0.8157265777873264,0.7621294120358169
santiago_penalolen,PGA,475,crustal,buffer margin 0 / 20 km,margin20,0.8095567080084848,0.809105671692315,-0.05571398664330207
santiago_penalolen,PGA,475,crustal,cap and fault Mmin 6.5,cap65,0.8095567080084848,0.8115960772981959,0.25191185120656545
santiago_penalolen,PGA,475,crustal,declustering,dc_gruenthal,0.8095567080084848,0.809255479558935,-0.037209061029319646
santiago_penalolen,PGA,475,crustal,no declustering (full catalog),raw,0.8095567080084848,0.8105460562614412,0.12220864124394826
santiago_penalolen,PGA,475,crustal,classification tolerance -5 / +5 km,cls_m5,0.8095567080084848,0.8094866686541597,-0.008651568646422803
santiago_penalolen,PGA,475,crustal,classification tolerance -5 / +5 km,cls_p5,0.8095567080084848,0.8095350461554888,-0.0026757672170085733
santiago_penalolen,PGA,475,crustal,default-depth events to interface,cls_fix,0.8095567080084848,0.8096542951038586,0.012054386605453438
santiago_penalolen,PGA,475,crustal,background Mmax 7.5,mmax75,0.8095567080084848,0.81056695509702,0.12479015719855102
santiago_penalolen,PGA,475,crustal,GMM (single vs tree),gmm_ask,0.8095567080084848,0.8084242431528496,-0.13988703254910195
santiago_penalolen,PGA,475,crustal,GMM (single vs tree),gmm_bssa,0.8095567080084848,0.8127613767111025,0.39585475247325697
santiago_penalolen,PGA,475,crustal,GMM (single vs tree),gmm_cb,0.8095567080084848,0.8132999478401366,0.4623814236386581
santiago_penalolen,PGA,475,crustal,GMM (single vs tree),gmm_cy,0.8095567080084848,0.8036016430855644,-0.7355957728483187
santiago_penalolen,PGA,475,all,truncation 2.5 / 4.0,tr25,0.8095567080084848,0.7713594717364164,-4.718290379686174
santiago_penalolen,PGA,475,all,truncation 2.5 / 4.0,tr40,0.8095567080084848,0.8321779291591426,2.7942725848453698
santiago_penalolen,PGA,475,all,truncation 2.0,tr20,0.8095567080084848,0.7053321243300659,-12.874278311498665
santiago_penalolen,PGA,475,all,"numerics: mesh 5 km, point-source distance 100 km",num,0.8095567080084848,0.8173041108833493,0.9569932282968985
santiago_penalolen,PGA,475,all,"no declustering, all families",raw,0.8095567080084848,0.7052670114140754,-12.882321344845959
santiago_penalolen,PGA,475,all,"classification tolerance -5 / +5 km, all families",cls_m5,0.8095567080084848,0.8195693766541735,1.2368088049470982
santiago_penalolen,PGA,475,all,"classification tolerance -5 / +5 km, all families",cls_p5,0.8095567080084848,0.799985963688207,-1.1822203714205393
santiago_penalolen,PGA,475,all,"default-depth events to interface, all families",cls_fix,0.8095567080084848,0.8136132947591318,0.5010874112360009
santiago_penalolen,PGA,2475,interface,Z_BOTTOM 40 / 60 km,zbot40,1.5141430662429765,1.4451668453012823,-4.555462589994486
santiago_penalolen,PGA,2475,interface,Z_BOTTOM 40 / 60 km,zbot60,1.5141430662429765,1.5591903200675712,2.9750989076857692
santiago_penalolen,PGA,2475,interface,Z_TOP 10 km,ztop10,1.5141430662429765,1.544677788897073,2.01663391887148
santiago_penalolen,PGA,2475,interface,declustering,dc_gk74sym,1.5141430662429765,1.5334230973056342,1.273329548078772
santiago_penalolen,PGA,2475,interface,declustering,dc_gruenthal,1.5141430662429765,1.5226667786514927,0.5629396982721024
santiago_penalolen,PGA,2475,interface,no declustering (full catalog),raw,1.5141430662429765,1.4077386617060075,-7.0273679488549785
santiago_penalolen,PGA,2475,interface,classification tolerance -5 / +5 km,cls_m5,1.5141430662429765,1.5172668119329489,0.20630452693768397
santiago_penalolen,PGA,2475,interface,classification tolerance -5 / +5 km,cls_p5,1.5141430662429765,1.5218731026392414,0.5105221936157811
santiago_penalolen,PGA,2475,interface,default-depth events to interface,cls_fix,1.5141430662429765,1.5120279799171115,-0.13968867097302606
santiago_penalolen,PGA,2475,interface,"completeness table, ends of the ensemble",mc_lo,1.5141430662429765,1.4836772964491185,-2.0120799991147686
santiago_penalolen,PGA,2475,interface,"completeness table, ends of the ensemble",mc_hi,1.5141430662429765,1.5295667706072515,1.0186424723091614
santiago_penalolen,PGA,2475,interface,keep 1962 / 1998 events,keep6298,1.5141430662429765,1.5200942797286077,0.3930416892769406
santiago_penalolen,PGA,2475,interface,b: fit floor 5.4 / 6.0,fit54,1.5141430662429765,1.4641936235468582,-3.2988588601509883
santiago_penalolen,PGA,2475,interface,b: fit floor 5.4 / 6.0,fit60,1.5141430662429765,1.5479803823712734,2.2347502612323877
santiago_penalolen,PGA,2475,interface,MMIN_HAZ 6.5,mmin65,1.5141430662429765,1.5148014767282805,0.043484033971630254
santiago_penalolen,PGA,2475,interface,geometry: segmented,seg,1.5141430662429765,1.418367560191941,-6.3253934311955025
santiago_penalolen,PGA,2475,interface,rate: geodetic (mid),geo,1.5141430662429765,1.527665969858759,0.8931060688562642
santiago_penalolen,PGA,2475,interface,MFD: tapered,tapered,1.5141430662429765,1.5373705679363021,1.534036129819616
santiago_penalolen,PGA,2475,interface,full 16-branch tree,tree,1.5141430662429765,1.4802873219955996,-2.2359673271418523
santiago_penalolen,PGA,2475,interface,rupture scaling: Allen & Hayes,msr_ah,1.5141430662429765,1.455918958661048,-3.8453504744699774
santiago_penalolen,PGA,2475,interface,rupture aspect ratio 1.5 / 2 / 3,asp15,1.5141430662429765,1.5144193383300657,0.01824610192051601
santiago_penalolen,PGA,2475,interface,rupture aspect ratio 1.5 / 2 / 3,asp20,1.5141430662429765,1.5146414086956281,0.032912507659421664
santiago_penalolen,PGA,2475,interface,rupture aspect ratio 1.5 / 2 / 3,asp30,1.5141430662429765,1.5177194788178514,0.23620043935141943
santiago_penalolen,PGA,2475,interface,GMM (single vs tree),gmm_ag,1.5141430662429765,1.4236040655776632,-5.979553893144751
santiago_penalolen,PGA,2475,interface,GMM (single vs tree),gmm_pk,1.5141430662429765,1.5503168258381543,2.3890582337728006
santiago_penalolen,PGA,2475,interface,GMM (single vs tree),gmm_ku,1.5141430662429765,1.564136217676022,3.301745558105873
santiago_penalolen,PGA,2475,intraslab,class domain cut at 50 km,classmask,1.5141430662429765,1.494928106074942,-1.2690320086933604
santiago_penalolen,PGA,2475,intraslab,declustering,dc_gk74sym,1.5141430662429765,1.5656869387396348,3.4041613138019677
santiago_penalolen,PGA,2475,intraslab,declustering,dc_gruenthal,1.5141430662429765,1.540209669198921,1.7215416123539384
santiago_penalolen,PGA,2475,intraslab,no declustering (full catalog),raw,1.5141430662429765,1.4416892144787732,-4.785139091511481
santiago_penalolen,PGA,2475,intraslab,classification tolerance -5 / +5 km,cls_m5,1.5141430662429765,1.527893653925916,0.9081432256635269
santiago_penalolen,PGA,2475,intraslab,classification tolerance -5 / +5 km,cls_p5,1.5141430662429765,1.4889624994249973,-1.6630242794995254
santiago_penalolen,PGA,2475,intraslab,default-depth events to interface,cls_fix,1.5141430662429765,1.523461107012378,0.6154002866137542
santiago_penalolen,PGA,2475,intraslab,"completeness table, ends of the ensemble",mc_lo,1.5141430662429765,1.541337993554078,1.7960606178767602
santiago_penalolen,PGA,2475,intraslab,"completeness table, ends of the ensemble",mc_hi,1.5141430662429765,1.5762328736607158,4.100656589327589
santiago_penalolen,PGA,2475,intraslab,slab_deep b: floor 5.7 / 6.0,sd_fit57,1.5141430662429765,1.4800364315999497,-2.25253712171698
santiago_penalolen,PGA,2475,intraslab,slab_deep b: floor 5.7 / 6.0,sd_fit60,1.5141430662429765,1.5601928679353898,3.0413111362505685
santiago_penalolen,PGA,2475,intraslab,intra_slab b: floor 5.5 / 5.8,is_fit55,1.5141430662429765,1.491727873808273,-1.4803880118357537
santiago_penalolen,PGA,2475,intraslab,intra_slab b: floor 5.5 / 5.8,is_fit58,1.5141430662429765,1.5357662342556522,1.4280795847336325
santiago_penalolen,PGA,2475,intraslab,Mmax pad 0 / 0.4,pad0,1.5141430662429765,1.4581915470376439,-3.695259744785173
santiago_penalolen,PGA,2475,intraslab,Mmax pad 0 / 0.4,pad04,1.5141430662429765,1.564466343003,3.323548341101601
santiago_penalolen,PGA,2475,intraslab,"depths by slab-top regime, not thickness fraction",regime,1.5141430662429765,1.4888647829298298,-1.6694778635330199
santiago_penalolen,PGA,2475,intraslab,"previous geometry: top + 7.5 km, depth-rule band",band_rule,1.5141430662429765,1.5538076263154026,2.6196045114049493
santiago_penalolen,PGA,2475,intraslab,smoothing neighbours 10 / 50,nn10,1.5141430662429765,1.4970903628489534,-1.1262280146575376
santiago_penalolen,PGA,2475,intraslab,smoothing neighbours 10 / 50,nn50,1.5141430662429765,1.5303265566964874,1.0688217523372456
santiago_penalolen,PGA,2475,intraslab,pattern from all complete events / + calibrated kernel,smooth_all,1.5141430662429765,1.5141430684173294,1.436028629342445e-07
santiago_penalolen,PGA,2475,intraslab,pattern from all complete events / + calibrated kernel,smooth_cv,1.5141430662429765,1.4843922485621064,-1.9648617322992057
santiago_penalolen,PGA,2475,intraslab,kernel gaussian / cut-off 200 km,gauss,1.5141430662429765,1.5122236141668872,-0.12676821093610124
santiago_penalolen,PGA,2475,intraslab,kernel gaussian / cut-off 200 km,dmax200,1.5141430662429765,1.5120129651078777,-0.14068030839279322
santiago_penalolen,PGA,2475,intraslab,rupture scaling: Allen & Hayes,msr_ah,1.5141430662429765,1.471964727763503,-2.7856243851599793
santiago_penalolen,PGA,2475,intraslab,rupture aspect ratio 2,asp20,1.5141430662429765,1.5074020516897975,-0.4452032772507719
santiago_penalolen,PGA,2475,intraslab,rupture dip 45 / 90,dip45,1.5141430662429765,1.4804158697500924,-2.2274775247342338
santiago_penalolen,PGA,2475,intraslab,rupture dip 45 / 90,dip90,1.5141430662429765,1.55311802869379,2.5740607555349238
santiago_penalolen,PGA,2475,intraslab,sources from M5.5,mmin55,1.5141430662429765,1.5141430771204487,7.183913242059248e-07
santiago_penalolen,PGA,2475,intraslab,GMM (single vs tree),gmm_ag,1.5141430662429765,1.5197931944234373,0.37315682424121643
santiago_penalolen,PGA,2475,intraslab,GMM (single vs tree),gmm_pk,1.5141430662429765,1.76324045062596,16.451377015585834
santiago_penalolen,PGA,2475,intraslab,GMM (single vs tree),gmm_mv,1.5141430662429765,1.1749369171058786,-22.40251642658614
santiago_penalolen,PGA,2475,crustal,faults vs no faults,nofaults,1.5141430662429765,1.511151886028631,-0.19754937832706654
santiago_penalolen,PGA,2475,crustal,buffer margin 0 / 20 km,margin0,1.5141430662429765,1.5180834729760926,0.26024005399261085
santiago_penalolen,PGA,2475,crustal,buffer margin 0 / 20 km,margin20,1.5141430662429765,1.5141087087577954,-0.0022691042839362296
santiago_penalolen,PGA,2475,crustal,cap and fault Mmin 6.5,cap65,1.5141430662429765,1.5144871094601409,0.022721975540807016
santiago_penalolen,PGA,2475,crustal,declustering,dc_gruenthal,1.5141430662429765,1.5140850829165404,-0.0038294483347578456
santiago_penalolen,PGA,2475,crustal,no declustering (full catalog),raw,1.5141430662429765,1.5143234860287318,0.011915636624948434
santiago_penalolen,PGA,2475,crustal,classification tolerance -5 / +5 km,cls_m5,1.5141430662429765,1.5141269868362806,-0.00106194764909473
santiago_penalolen,PGA,2475,crustal,classification tolerance -5 / +5 km,cls_p5,1.5141430662429765,1.514139173889511,-0.00025706642604594876
santiago_penalolen,PGA,2475,crustal,default-depth events to interface,cls_fix,1.5141430662429765,1.514163969073482,0.0013805056451765552
santiago_penalolen,PGA,2475,crustal,background Mmax 7.5,mmax75,1.5141430662429765,1.514957669545492,0.05379962572076291
santiago_penalolen,PGA,2475,crustal,GMM (single vs tree),gmm_ask,1.5141430662429765,1.513931092678102,-0.013999573065470727
santiago_penalolen,PGA,2475,crustal,GMM (single vs tree),gmm_bssa,1.5141430662429765,1.512306466753936,-0.12129629821556742
santiago_penalolen,PGA,2475,crustal,GMM (single vs tree),gmm_cb,1.5141430662429765,1.5200154855941372,0.3878378128251647
santiago_penalolen,PGA,2475,crustal,GMM (single vs tree),gmm_cy,1.5141430662429765,1.5102865868264468,-0.2546971618804017
santiago_penalolen,PGA,2475,all,truncation 2.5 / 4.0,tr25,1.5141430662429765,1.4061626703327492,-7.13145265580204
santiago_penalolen,PGA,2475,all,truncation 2.5 / 4.0,tr40,1.5141430662429765,1.5781473203496943,4.227094224691119
santiago_penalolen,PGA,2475,all,truncation 2.0,tr20,1.5141430662429765,1.2375517015070991,-18.267188279782566
santiago_penalolen,PGA,2475,all,"numerics: mesh 5 km, point-source distance 100 km",num,1.5141430662429765,1.531663553169669,1.1571222903107747
santiago_penalolen,PGA,2475,all,"no declustering, all families",raw,1.5141430662429765,1.3265626818428828,-12.388550896021632
santiago_penalolen,PGA,2475,all,"classification tolerance -5 / +5 km, all families",cls_m5,1.5141430662429765,1.5309613316097448,1.1107447995980513
santiago_penalolen,PGA,2475,all,"classification tolerance -5 / +5 km, all families",cls_p5,1.5141430662429765,1.4969464802962384,-1.1357305878240243
santiago_penalolen,PGA,2475,all,"default-depth events to interface, all families",cls_fix,1.5141430662429765,1.5213876425447075,0.47846048786570616
concepcion,PGA,475,interface,Z_BOTTOM 40 / 60 km,zbot40,1.4180990107563132,1.4979004717780748,5.627354678091279
concepcion,PGA,475,interface,Z_BOTTOM 40 / 60 km,zbot60,1.4180990107563132,1.3629780546583572,-3.8869610429075996
concepcion,PGA,475,interface,Z_TOP 10 km,ztop10,1.4180990107563132,1.454796240561136,2.587776278417353
concepcion,PGA,475,interface,declustering,dc_gk74sym,1.4180990107563132,1.4454770392568437,1.9306147379603011
concepcion,PGA,475,interface,declustering,dc_gruenthal,1.4180990107563132,1.4287221789099402,0.7491132899078323
concepcion,PGA,475,interface,no declustering (full catalog),raw,1.4180990107563132,1.2715468398263035,-10.334410349235712
concepcion,PGA,475,interface,classification tolerance -5 / +5 km,cls_m5,1.4180990107563132,1.4175253764246118,-0.04045093659541532
concepcion,PGA,475,interface,classification tolerance -5 / +5 km,cls_p5,1.4180990107563132,1.4341829613453467,1.1341909462623256
concepcion,PGA,475,interface,default-depth events to interface,cls_fix,1.4180990107563132,1.415632928108091,-0.17390059717388162
concepcion,PGA,475,interface,"completeness table, ends of the ensemble",mc_lo,1.4180990107563132,1.3640436586818419,-3.811817910065529
concepcion,PGA,475,interface,"completeness table, ends of the ensemble",mc_hi,1.4180990107563132,1.4427100598173914,1.735495820418942
concepcion,PGA,475,interface,keep 1962 / 1998 events,keep6298,1.4180990107563132,1.4283080675544508,0.719911425133346
concepcion,PGA,475,interface,b: fit floor 5.4 / 6.0,fit54,1.4180990107563132,1.3388718218721063,-5.586858765380054
concepcion,PGA,475,interface,b: fit floor 5.4 / 6.0,fit60,1.4180990107563132,1.4708377983533563,3.718977814455693
concepcion,PGA,475,interface,MMIN_HAZ 6.5,mmin65,1.4180990107563132,1.4193411104603577,0.08758906780297337
concepcion,PGA,475,interface,geometry: segmented,seg,1.4180990107563132,1.309403943866138,-7.664843291316092
concepcion,PGA,475,interface,rate: geodetic (mid),geo,1.4180990107563132,1.4438802187793047,1.81801184737036
concepcion,PGA,475,interface,MFD: tapered,tapered,1.4180990107563132,1.4487729763164123,2.1630341271967835
concepcion,PGA,475,interface,full 16-branch tree,tree,1.4180990107563132,1.3920994271373324,-1.833411025730458
concepcion,PGA,475,interface,rupture scaling: Allen & Hayes,msr_ah,1.4180990107563132,1.3731545206701692,-3.1693478202325043
concepcion,PGA,475,interface,rupture aspect ratio 1.5 / 2 / 3,asp15,1.4180990107563132,1.4384718045543363,1.4366270368637801
concepcion,PGA,475,interface,rupture aspect ratio 1.5 / 2 / 3,asp20,1.4180990107563132,1.4594420212857404,2.915382509672426
concepcion,PGA,475,interface,rupture aspect ratio 1.5 / 2 / 3,asp30,1.4180990107563132,1.5010306957148762,5.848088485326075
concepcion,PGA,475,interface,GMM (single vs tree),gmm_ag,1.4180990107563132,1.3182949347010249,-7.037877841975215
concepcion,PGA,475,interface,GMM (single vs tree),gmm_pk,1.4180990107563132,1.3451156057907956,-5.146566241985706
concepcion,PGA,475,interface,GMM (single vs tree),gmm_ku,1.4180990107563132,1.5868646492842757,11.900836066302233
concepcion,PGA,475,intraslab,class domain cut at 50 km,classmask,1.4180990107563132,1.4717273486815905,3.781706179787525
concepcion,PGA,475,intraslab,declustering,dc_gk74sym,1.4180990107563132,1.4187402756520586,0.04522003688609555
concepcion,PGA,475,intraslab,declustering,dc_gruenthal,1.4180990107563132,1.4156770337459448,-0.17079040264450507
concepcion,PGA,475,intraslab,no declustering (full catalog),raw,1.4180990107563132,1.4445851826779224,1.8677237428917914
concepcion,PGA,475,intraslab,classification tolerance -5 / +5 km,cls_m5,1.4180990107563132,1.4560690078860359,2.6775279329383617
concepcion,PGA,475,intraslab,classification tolerance -5 / +5 km,cls_p5,1.4180990107563132,1.3936714489525561,-1.7225568608731479
concepcion,PGA,475,intraslab,default-depth events to interface,cls_fix,1.4180990107563132,1.4113760656294303,-0.4740815045980007
concepcion,PGA,475,intraslab,"completeness table, ends of the ensemble",mc_lo,1.4180990107563132,1.4059097337426736,-0.8595504912692009
concepcion,PGA,475,intraslab,"completeness table, ends of the ensemble",mc_hi,1.4180990107563132,1.4052862534240782,-0.9035164142312979
concepcion,PGA,475,intraslab,slab_deep b: floor 5.7 / 6.0,sd_fit57,1.4180990107563132,1.42319943830646,0.35966653325754105
concepcion,PGA,475,intraslab,slab_deep b: floor 5.7 / 6.0,sd_fit60,1.4180990107563132,1.4113682935945802,-0.47462956469755957
concepcion,PGA,475,intraslab,intra_slab b: floor 5.5 / 5.8,is_fit55,1.4180990107563132,1.439411525502165,1.5028932806662842
concepcion,PGA,475,intraslab,intra_slab b: floor 5.5 / 5.8,is_fit58,1.4180990107563132,1.3996732036541395,-1.299331496772338
concepcion,PGA,475,intraslab,Mmax pad 0 / 0.4,pad0,1.4180990107563132,1.3891883751998888,-2.038689494678192
concepcion,PGA,475,intraslab,Mmax pad 0 / 0.4,pad04,1.4180990107563132,1.4422118473349148,1.700363401688132
concepcion,PGA,475,intraslab,"depths by slab-top regime, not thickness fraction",regime,1.4180990107563132,1.410342138583201,-0.5469908739993645
concepcion,PGA,475,intraslab,"previous geometry: top + 7.5 km, depth-rule band",band_rule,1.4180990107563132,1.447676948290658,2.0857455868733776
concepcion,PGA,475,intraslab,smoothing neighbours 10 / 50,nn10,1.4180990107563132,1.4457204080644386,1.9477763610732834
concepcion,PGA,475,intraslab,smoothing neighbours 10 / 50,nn50,1.4180990107563132,1.3695420253313613,-3.424089930015184
concepcion,PGA,475,intraslab,pattern from all complete events / + calibrated kernel,smooth_all,1.4180990107563132,1.4180990081549656,-1.8343906393880616e-07
concepcion,PGA,475,intraslab,pattern from all complete events / + calibrated kernel,smooth_cv,1.4180990107563132,1.4739339255013622,3.9373072205494797
concepcion,PGA,475,intraslab,kernel gaussian / cut-off 200 km,gauss,1.4180990107563132,1.4216773143296653,0.2523310111783861
concepcion,PGA,475,intraslab,kernel gaussian / cut-off 200 km,dmax200,1.4180990107563132,1.4713900297838627,3.7579194839948427
concepcion,PGA,475,intraslab,rupture scaling: Allen & Hayes,msr_ah,1.4180990107563132,1.3938622428790346,-1.7091026573914925
concepcion,PGA,475,intraslab,rupture aspect ratio 2,asp20,1.4180990107563132,1.4159871099859236,-0.1489247756588763
concepcion,PGA,475,intraslab,rupture dip 45 / 90,dip45,1.4180990107563132,1.4023721760418897,-1.1090082282784963
concepcion,PGA,475,intraslab,rupture dip 45 / 90,dip90,1.4180990107563132,1.4341860448016968,1.134408382162544
concepcion,PGA,475,intraslab,sources from M5.5,mmin55,1.4180990107563132,1.4180888145669945,-0.0007190040498761263
concepcion,PGA,475,intraslab,GMM (single vs tree),gmm_ag,1.4180990107563132,1.3196763918581687,-6.940461713294111
concepcion,PGA,475,intraslab,GMM (single vs tree),gmm_pk,1.4180990107563132,1.6041658895397601,13.120866552485078
concepcion,PGA,475,intraslab,GMM (single vs tree),gmm_mv,1.4180990107563132,1.3239987810136402,-6.635660065264881
concepcion,PGA,475,crustal,faults vs no faults,nofaults,1.4180990107563132,1.4180990106662834,-6.348621628404771e-09
