X,Y
-71.390491824,-34.054479032
-71.390491824,-34.062479032
-71.390491824,-34.070479032
-71.390491824,-34.078479032
-71.382491824,-33.622479032
-71.382491824,-33.630479032
-71.382491824,-33.638479032
-71.382491824,-33.646479032
-71.382491824,-33.654479032
-71.382491824,-33.662479032
-71.382491824,-33.670479032
-71.382491824,-33.678479032
-71.382491824,-33.686479032
-71.382491824,-33.694479032
-71.382491824,-33.702479032
-71.382491824,-33.710479032
-71.382491824,-33.718479032
-71.382491824,-33.726479032
-71.382491824,-33.734479032
-71.382491824,-33.742479032
-71.382491824,-33.766479032
-71.382491824,-33.774479032
-71.382491824,-33.782479032
-71.382491824,-33.790479032
-71.382491824,-33.798479032
-71.382491824,-33.806479032
-71.382491824,-33.814479032
-71.382491824,-33.822479032
-71.382491824,-33.830479032
-71.382491824,-33.838479032
-71.382491824,-33.846479032
-71.382491824,-33.854479032
-71.382491824,-33.862479032
-71.382491824,-33.870479032
-71.382491824,-33.878479032
-71.382491824,-33.886479032
-71.382491824,-33.894479032
-71.382491824,-33.902479032
-71.382491824,-33.910479032
-71.382491824,-33.918479032
-71.382491824,-33.926479032
-71.382491824,-33.934479032
-71.382491824,-33.942479032
-71.382491824,-33.950479032
-71.382491824,-33.958479032
-71.382491824,-33.966479032
-71.382491824,-33.974479032
-71.382491824,-33.982479032
-71.382491824,-33.990479032
-71.382491824,-33.998479032
-71.382491824,-34.006479032
-71.382491824,-34.014479032
-71.382491824,-34.022479032
-71.382491824,-34.030479032
-71.382491824,-34.038479032
-71.382491824,-34.046479032
-71.382491824,-34.054479032
-71.382491824,-34.062479032
-71.382491824,-34.070479032
-71.374491824,-33.622479032
-71.374491824,-33.630479032
-71.374491824,-33.638479032
-71.374491824,-33.646479032
-71.374491824,-33.654479032
-71.374491824,-33.662479032
-71.374491824,-33.670479032
-71.374491824,-33.678479032
-71.374491824,-33.686479032
-71.374491824,-33.694479032
-71.374491824,-33.702479032
-71.374491824,-33.710479032
-71.374491824,-33.718479032
-71.374491824,-33.726479032
-71.374491824,-33.734479032
-71.374491824,-33.742479032
-71.374491824,-33.766479032
-71.374491824,-33.774479032
-71.374491824,-33.782479032
-71.374491824,-33.790479032
-71.374491824,-33.798479032
-71.374491824,-33.806479032
-71.374491824,-33.814479032
-71.374491824,-33.822479032
-71.374491824,-33.830479032
-71.374491824,-33.838479032
-71.374491824,-33.846479032
-71.374491824,-33.854479032
-71.374491824,-33.862479032
-71.374491824,-33.870479032
-71.374491824,-33.878479032
-71.374491824,-33.886479032
-71.374491824,-33.894479032
-71.374491824,-33.902479032
-71.374491824,-33.910479032
-71.374491824,-33.918479032
-71.374491824,-33.926479032
-71.374491824,-33.934479032
-71.374491824,-33.942479032
-71.374491824,-33.950479032
-71.374491824,-33.958479032
-71.374491824,-33.966479032
-71.374491824,-33.974479032
-71.374491824,-33.982479032
-71.374491824,-33.990479032
-71.374491824,-33.998479032
-71.374491824,-34.006479032
-71.374491824,-34.014479032
-71.374491824,-34.022479032
-71.374491824,-34.030479032
-71.374491824,-34.038479032
-71.374491824,-34.046479032
-71.374491824,-34.054479032
-71.374491824,-34.062479032
-71.366491824,-33.622479032
-71.366491824,-33.630479032
-71.366491824,-33.638479032
-71.366491824,-33.646479032
-71.366491824,-33.654479032
-71.366491824,-33.662479032
-71.366491824,-33.670479032
-71.366491824,-33.678479032
-71.366491824,-33.686479032
-71.366491824,-33.694479032
-71.366491824,-33.702479032
-71.366491824,-33.710479032
-71.366491824,-33.718479032
-71.366491824,-33.726479032
-71.366491824,-33.734479032
-71.366491824,-33.742479032
-71.366491824,-33.750479032
-71.366491824,-33.758479032
-71.366491824,-33.766479032
-71.366491824,-33.774479032
-71.366491824,-33.782479032
-71.366491824,-33.790479032
-71.366491824,-33.798479032
-71.366491824,-33.806479032
-71.366491824,-33.814479032
-71.366491824,-33.822479032
-71.366491824,-33.830479032
-71.366491824,-33.838479032
-71.366491824,-33.846479032
-71.366491824,-33.854479032
-71.366491824,-33.862479032
-71.366491824,-33.870479032
-71.366491824,-33.878479032
-71.366491824,-33.886479032
-71.366491824,-33.894479032
-71.366491824,-33.902479032
-71.366491824,-33.910479032
-71.366491824,-33.918479032
-71.366491824,-33.926479032
-71.366491824,-33.934479032
-71.366491824,-33.942479032
-71.366491824,-33.950479032
-71.366491824,-33.958479032
-71.366491824,-33.966479032
-71.366491824,-33.974479032
-71.366491824,-33.982479032
-71.366491824,-33.990479032
-71.366491824,-33.998479032
-71.366491824,-34.006479032
-71.366491824,-34.014479032
-71.366491824,-34.022479032
-71.366491824,-34.030479032
-71.366491824,-34.038479032
-71.366491824,-34.046479032
-71.366491824,-34.054479032
-71.366491824,-34.062479032
-71.358491824,-33.622479032
-71.358491824,-33.630479032
-71.358491824,-33.638479032
-71.358491824,-33.646479032
-71.358491824,-33.654479032
-71.358491824,-33.662479032
-71.358491824,-33.670479032
-71.358491824,-33.678479032
-71.358491824,-33.686479032
-71.358491824,-33.694479032
-71.358491824,-33.702479032
-71.358491824,-33.710479032
-71.358491824,-33.718479032
-71.358491824,-33.726479032
-71.358491824,-33.734479032
-71.358491824,-33.742479032
-71.358491824,-33.750479032
-71.358491824,-33.758479032
-71.358491824,-33.766479032
-71.358491824,-33.774479032
-71.358491824,-33.782479032
-71.358491824,-33.790479032
-71.358491824,-33.798479032
-71.358491824,-33.806479032
-71.358491824,-33.814479032
-71.358491824,-33.822479032
-71.358491824,-33.830479032
-71.358491824,-33.838479032
-71.358491824,-33.846479032
-71.358491824,-33.854479032
-71.358491824,-33.862479032
-71.358491824,-33.870479032
-71.358491824,-33.878479032
-71.358491824,-33.886479032
-71.358491824,-33.894479032
-71.358491824,-33.902479032
-71.358491824,-33.910479032
-71.358491824,-33.918479032
-71.358491824,-33.926479032
-71.358491824,-33.934479032
-71.358491824,-33.942479032
-71.358491824,-33.950479032
-71.358491824,-33.958479032
-71.358491824,-33.966479032
-71.358491824,-33.974479032
-71.358491824,-33.982479032
-71.358491824,-33.990479032
-71.358491824,-33.998479032
-71.358491824,-34.006479032
-71.358491824,-34.014479032
-71.358491824,-34.022479032
-71.358491824,-34.030479032
-71.358491824,-34.038479032
-71.358491824,-34.046479032
-71.358491824,-34.054479032
-71.358491824,-34.062479032
-71.350491824,-33.486479032
-71.350491824,-33.494479032
-71.350491824,-33.502479032
-71.350491824,-33.510479032
-71.350491824,-33.518479032
-71.350491824,-33.526479032
-71.350491824,-33.534479032
-71.350491824,-33.614479032
-71.350491824,-33.622479032
-71.350491824,-33.630479032
-71.350491824,-33.638479032
-71.350491824,-33.646479032
-71.350491824,-33.654479032
-71.350491824,-33.662479032
-71.350491824,-33.670479032
-71.350491824,-33.678479032
-71.350491824,-33.686479032
-71.350491824,-33.694479032
-71.350491824,-33.702479032
-71.350491824,-33.710479032
-71.350491824,-33.718479032
-71.350491824,-33.726479032
-71.350491824,-33.734479032
-71.350491824,-33.742479032
-71.350491824,-33.750479032
-71.350491824,-33.758479032
-71.350491824,-33.766479032
-71.350491824,-33.774479032
-71.350491824,-33.782479032
-71.350491824,-33.790479032
-71.350491824,-33.798479032
-71.350491824,-33.806479032
-71.350491824,-33.814479032
-71.350491824,-33.822479032
-71.350491824,-33.830479032
-71.350491824,-33.838479032
-71.350491824,-33.846479032
-71.350491824,-33.854479032
-71.350491824,-33.862479032
-71.350491824,-33.870479032
-71.350491824,-33.878479032
-71.350491824,-33.886479032
-71.350491824,-33.894479032
-71.350491824,-33.902479032
-71.350491824,-33.910479032
-71.350491824,-33.918479032
-71.350491824,-33.926479032
-71.350491824,-33.934479032
-71.350491824,-33.942479032
-71.350491824,-33.950479032
-71.350491824,-33.958479032
-71.350491824,-33.966479032
-71.350491824,-33.974479032
-71.350491824,-33.982479032
-71.350491824,-33.990479032
-71.350491824,-33.998479032
-71.350491824,-34.006479032
-71.350491824,-34.014479032
-71.350491824,-34.022479032
-71.350491824,-34.030479032
-71.350491824,-34.038479032
-71.350491824,-34.046479032
-71.350491824,-34.054479032
-71.350491824,-34.062479032
-71.342491824,-33.414479032
-71.342491824,-33.422479032
-71.342491824,-33.430479032
-71.342491824,-33.438479032
-71.342491824,-33.446479032
-71.342491824,-33.454479032
-71.342491824,-33.462479032
-71.342491824,-33.470479032
-71.342491824,-33.478479032
-71.342491824,-33.486479032
-71.342491824,-33.494479032
-71.342491824,-33.502479032
-71.342491824,-33.510479032
-71.342491824,-33.518479032
-71.342491824,-33.526479032
-71.342491824,-33.534479032
-71.342491824,-33.606479032
-71.342491824,-33.614479032
-71.342491824,-33.622479032
-71.342491824,-33.630479032
-71.342491824,-33.638479032
-71.342491824,-33.646479032
-71.342491824,-33.654479032
-71.342491824,-33.662479032
-71.342491824,-33.670479032
-71.342491824,-33.678479032
-71.342491824,-33.686479032
-71.342491824,-33.694479032
-71.342491824,-33.702479032
-71.342491824,-33.710479032
-71.342491824,-33.718479032
-71.342491824,-33.726479032
-71.342491824,-33.734479032
-71.342491824,-33.742479032
-71.342491824,-33.750479032
-71.342491824,-33.758479032
-71.342491824,-33.766479032
-71.342491824,-33.774479032
-71.342491824,-33.782479032
-71.342491824,-33.790479032
-71.342491824,-33.798479032
-71.342491824,-33.806479032
-71.342491824,-33.814479032
-71.342491824,-33.822479032
-71.342491824,-33.830479032
-71.342491824,-33.838479032
-71.342491824,-33.846479032
-71.342491824,-33.854479032
-71.342491824,-33.862479032
-71.342491824,-33.870479032
-71.342491824,-33.878479032
-71.342491824,-33.886479032
-71.342491824,-33.894479032
-71.342491824,-33.902479032
-71.342491824,-33.910479032
-71.342491824,-33.918479032
-71.342491824,-33.926479032
-71.342491824,-33.934479032
-71.342491824,-33.942479032
-71.342491824,-33.950479032
-71.342491824,-33.958479032
-71.342491824,-33.966479032
-71.342491824,-33.974479032
-71.342491824,-33.982479032
-71.342491824,-33.990479032
-71.342491824,-33.998479032
-71.342491824,-34.006479032
-71.342491824,-34.014479032
-71.342491824,-34.022479032
-71.342491824,-34.030479032
-71.342491824,-34.038479032
-71.342491824,-34.046479032
-71.342491824,-34.054479032
-71.334491824,-33.406479032
-71.334491824,-33.414479032
-71.334491824,-33.422479032
-71.334491824,-33.430479032
-71.334491824,-33.438479032
-71.334491824,-33.446479032
-71.334491824,-33.454479032
-71.334491824,-33.462479032
-71.334491824,-33.470479032
-71.334491824,-33.478479032
-71.334491824,-33.486479032
-71.334491824,-33.494479032
-71.334491824,-33.502479032
-71.334491824,-33.510479032
-71.334491824,-33.518479032
-71.334491824,-33.526479032
-71.334491824,-33.534479032
-71.334491824,-33.542479032
-71.334491824,-33.550479032
-71.334491824,-33.566479032
-71.334491824,-33.582479032
-71.334491824,-33.590479032
-71.334491824,-33.598479032
-71.334491824,-33.606479032
-71.334491824,-33.614479032
-71.334491824,-33.622479032
-71.334491824,-33.630479032
-71.334491824,-33.638479032
-71.334491824,-33.646479032
-71.334491824,-33.654479032
-71.334491824,-33.662479032
-71.334491824,-33.670479032
-71.334491824,-33.678479032
-71.334491824,-33.686479032
-71.334491824,-33.694479032
-71.334491824,-33.702479032
-71.334491824,-33.710479032
-71.334491824,-33.718479032
-71.334491824,-33.726479032
-71.334491824,-33.734479032
-71.334491824,-33.742479032
-71.334491824,-33.750479032
-71.334491824,-33.758479032
-71.334491824,-33.766479032
-71.334491824,-33.774479032
-71.334491824,-33.782479032
-71.334491824,-33.790479032
-71.334491824,-33.798479032
-71.334491824,-33.806479032
-71.334491824,-33.814479032
-71.334491824,-33.822479032
-71.334491824,-33.830479032
-71.334491824,-33.838479032
-71.334491824,-33.846479032
-71.334491824,-33.854479032
-71.334491824,-33.862479032
-71.334491824,-33.870479032
-71.334491824,-33.878479032
-71.334491824,-33.886479032
-71.334491824,-33.894479032
-71.334491824,-33.902479032
-71.334491824,-33.910479032
-71.334491824,-33.918479032
-71.334491824,-33.926479032
-71.334491824,-33.934479032
-71.334491824,-33.942479032
-71.334491824,-33.950479032
-71.334491824,-33.958479032
-71.334491824,-33.966479032
-71.334491824,-33.974479032
-71.334491824,-33.982479032
-71.334491824,-33.990479032
-71.334491824,-33.998479032
-71.334491824,-34.006479032
-71.334491824,-34.014479032
-71.334491824,-34.022479032
-71.334491824,-34.030479032
-71.334491824,-34.038479032
-71.334491824,-34.046479032
-71.334491824,-34.054479032
-71.326491824,-33.406479032
-71.326491824,-33.414479032
-71.326491824,-33.422479032
-71.326491824,-33.430479032
-71.326491824,-33.438479032
-71.326491824,-33.446479032
-71.326491824,-33.454479032
-71.326491824,-33.462479032
-71.326491824,-33.470479032
-71.326491824,-33.478479032
-71.326491824,-33.486479032
-71.326491824,-33.494479032
-71.326491824,-33.502479032
-71.326491824,-33.510479032
-71.326491824,-33.518479032
-71.326491824,-33.526479032
-71.326491824,-33.534479032
-71.326491824,-33.542479032
-71.326491824,-33.550479032
-71.326491824,-33.558479032
-71.326491824,-33.566479032
-71.326491824,-33.574479032
-71.326491824,-33.582479032
-71.326491824,-33.590479032
-71.326491824,-33.598479032
-71.326491824,-33.606479032
-71.326491824,-33.614479032
-71.326491824,-33.622479032
-71.326491824,-33.630479032
-71.326491824,-33.638479032
-71.326491824,-33.646479032
-71.326491824,-33.654479032
-71.326491824,-33.662479032
-71.326491824,-33.670479032
-71.326491824,-33.678479032
-71.326491824,-33.686479032
-71.326491824,-33.694479032
-71.326491824,-33.702479032
-71.326491824,-33.710479032
-71.326491824,-33.718479032
-71.326491824,-33.726479032
-71.326491824,-33.734479032
-71.326491824,-33.742479032
-71.326491824,-33.750479032
-71.326491824,-33.758479032
-71.326491824,-33.766479032
-71.326491824,-33.774479032
-71.326491824,-33.782479032
-71.326491824,-33.790479032
-71.326491824,-33.798479032
-71.326491824,-33.806479032
-71.326491824,-33.814479032
-71.326491824,-33.822479032
-71.326491824,-33.830479032
-71.326491824,-33.838479032
-71.326491824,-33.846479032
-71.326491824,-33.854479032
-71.326491824,-33.862479032
-71.326491824,-33.870479032
-71.326491824,-33.878479032
-71.326491824,-33.886479032
-71.326491824,-33.894479032
-71.326491824,-33.902479032
-71.326491824,-33.910479032
-71.326491824,-33.918479032
-71.326491824,-33.926479032
-71.326491824,-33.934479032
-71.326491824,-33.942479032
-71.326491824,-33.950479032
-71.326491824,-33.958479032
-71.326491824,-33.966479032
-71.326491824,-33.974479032
-71.326491824,-33.982479032
-71.326491824,-33.990479032
-71.326491824,-33.998479032
-71.326491824,-34.006479032
-71.326491824,-34.014479032
-71.326491824,-34.022479032
-71.326491824,-34.030479032
-71.326491824,-34.038479032
-71.326491824,-34.046479032
-71.318491824,-33.406479032
-71.318491824,-33.414479032
-71.318491824,-33.422479032
-71.318491824,-33.430479032
-71.318491824,-33.438479032
-71.318491824,-33.446479032
-71.318491824,-33.454479032
-71.318491824,-33.462479032
-71.318491824,-33.470479032
-71.318491824,-33.478479032
-71.318491824,-33.486479032
-71.318491824,-33.494479032
-71.318491824,-33.502479032
-71.318491824,-33.510479032
-71.318491824,-33.518479032
-71.318491824,-33.526479032
-71.318491824,-33.534479032
-71.318491824,-33.542479032
-71.318491824,-33.550479032
-71.318491824,-33.558479032
-71.318491824,-33.566479032
-71.318491824,-33.574479032
-71.318491824,-33.582479032
-71.318491824,-33.590479032
-71.318491824,-33.598479032
-71.318491824,-33.606479032
-71.318491824,-33.614479032
-71.318491824,-33.622479032
-71.318491824,-33.630479032
-71.318491824,-33.638479032
-71.318491824,-33.646479032
-71.318491824,-33.654479032
-71.318491824,-33.662479032
-71.318491824,-33.670479032
-71.318491824,-33.678479032
-71.318491824,-33.686479032
-71.318491824,-33.694479032
-71.318491824,-33.702479032
-71.318491824,-33.710479032
-71.318491824,-33.718479032
-71.318491824,-33.726479032
-71.318491824,-33.734479032
-71.318491824,-33.742479032
-71.318491824,-33.750479032
-71.318491824,-33.758479032
-71.318491824,-33.766479032
-71.318491824,-33.774479032
-71.318491824,-33.782479032
-71.318491824,-33.790479032
-71.318491824,-33.798479032
-71.318491824,-33.806479032
-71.318491824,-33.814479032
-71.318491824,-33.822479032
-71.318491824,-33.830479032
-71.318491824,-33.838479032
-71.318491824,-33.846479032
-71.318491824,-33.854479032
-71.318491824,-33.862479032
-71.318491824,-33.870479032
-71.318491824,-33.878479032
-71.318491824,-33.886479032
-71.318491824,-33.894479032
-71.318491824,-33.902479032
-71.318491824,-33.910479032
-71.318491824,-33.918479032
-71.318491824,-33.926479032
-71.318491824,-33.934479032
-71.318491824,-33.942479032
-71.318491824,-33.950479032
-71.318491824,-33.958479032
-71.318491824,-33.966479032
-71.318491824,-33.974479032
-71.318491824,-33.982479032
-71.318491824,-33.990479032
-71.318491824,-33.998479032
-71.318491824,-34.006479032
-71.318491824,-34.014479032
-71.318491824,-34.022479032
-71.318491824,-34.030479032
-71.318491824,-34.038479032
-71.318491824,-34.046479032
-71.310491824,-33.406479032
-71.310491824,-33.414479032
-71.310491824,-33.422479032
-71.310491824,-33.430479032
-71.310491824,-33.438479032
