id,time_iso,longitude,latitude,depth,mag,mag_type,lon_error,lat_error,depth_error,mag_error,strike1,dip1,rake1,strike2,dip2,rake2,Mrr,Mtt,Mpp,Mrt,Mrp,Mtp,source,dups,class_raw,sub_depth,class,time,mc_window,tc_years,mc_window_index
87925,2010-04-16T22:38:19,-74.677,-37.097,25.0,5.2,mw,,,6.4,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2010-04-16T22:38:19,4.7,3.0006844626967832,8
88231,2010-04-23T07:27:09,-74.926,-38.165,35.0,5.1,mw,,,,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2010-04-23T07:27:09,4.7,3.0006844626967832,8
88235,2010-04-23T07:27:10,-75.07,-38.115,35.0,4.8,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2010-04-23T07:27:10,4.7,3.0006844626967832,8
88852,2010-05-09T06:54:27,-73.515,-34.329,19.0617,4.7,mw,,,,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2010-05-09T06:54:27,4.7,3.0006844626967832,8
88846,2010-05-09T06:54:31,-73.369,-34.294,35.0,5.1,mw,,,,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2010-05-09T06:54:31,4.7,3.0006844626967832,8
88843,2010-05-09T10:44:49,-74.761,-37.516,52.2575,5.2,mw,,,,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2010-05-09T10:44:49,4.7,3.0006844626967832,8
88850,2010-05-09T13:42:59,-74.558,-36.687,45.0,4.8,mw,,,10.3,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2010-05-09T13:42:59,4.7,3.0006844626967832,8
88844,2010-05-09T13:43:00,-74.556,-36.605,28.3,5.2,mw,,,,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2010-05-09T13:43:00,4.7,3.0006844626967832,8
89346,2010-05-23T12:08:31,-74.624,-37.652,20.3,4.7,mw,,,2.5,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2010-05-23T12:08:31,4.7,3.0006844626967832,8
89657,2010-05-30T02:31:13,-73.69,-34.758,27.5,4.8,mw,,,20.8,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2010-05-30T02:31:13,4.7,3.0006844626967832,8
90073,2010-06-12T23:26:38,-73.679,-34.902,7.681,4.8,mw,,,,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2010-06-12T23:26:38,4.7,3.0006844626967832,8
90140,2010-06-14T15:24:34,-73.345,-34.302,7.6054,5.1,mw,,,,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2010-06-14T15:24:34,4.7,3.0006844626967832,8
90141,2010-06-14T15:24:36,-73.481,-34.299,28.0,4.8,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2010-06-14T15:24:36,4.7,3.0006844626967832,8
90179,2010-06-15T17:36:11,-72.371,-27.84,35.0,4.8,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2010-06-15T17:36:11,4.7,3.0006844626967832,8
90174,2010-06-15T17:36:12,-72.298,-27.855,35.0,5.1,mw,,,,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2010-06-15T17:36:12,4.7,3.0006844626967832,8
90214,2010-06-16T03:08:30,-73.563,-34.722,46.7,4.7,mw,,,17.0,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2010-06-16T03:08:30,4.7,3.0006844626967832,8
90481,2010-06-25T10:29:33,-73.558,-34.546,25.4,5.1,mw,,,,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2010-06-25T10:29:33,4.7,3.0006844626967832,8
90577,2010-06-28T00:59:48,-75.131,-37.842,31.0,5.6,mw,,,,,41.0,39.0,-59.0,184.0,57.0,-113.0,-2.53e+17,-2.88e+16,2.82e+17,-3.3600000000000004e+16,1.2e+17,1.43e+17,ISC,,outer_rise,,outer_rise,2010-06-28T00:59:48,4.7,3.0006844626967832,8
90660,2010-07-01T06:50:57,-72.804,-31.882,35.0,5.0,mw,,,,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2010-07-01T06:50:57,4.7,3.0006844626967832,8
91635,2010-08-08T15:32:23,-74.089,-35.038,10.0,5.0,mw,,,,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2010-08-08T15:32:23,4.7,3.0006844626967832,8
91637,2010-08-08T15:32:24,-73.993,-34.992,20.7,4.7,mw,,,2.3,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2010-08-08T15:32:24,4.7,3.0006844626967832,8
92922,2010-09-20T13:44:42,-74.879,-38.114,14.1,5.2,mw,,,6.6,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2010-09-20T13:44:42,4.7,3.0006844626967832,8
92926,2010-09-20T13:44:43,-75.184,-37.987,35.0,4.8,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2010-09-20T13:44:43,4.7,3.0006844626967832,8
93226,2010-09-30T10:13:14,-74.015,-35.186,14.0,4.8,mw,,,24.3,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2010-09-30T10:13:14,4.7,3.0006844626967832,8
93445,2010-10-09T11:20:33,-74.726,-37.81,26.8,4.8,mw,,,9.2,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2010-10-09T11:20:33,4.7,3.0006844626967832,8
93743,2010-10-21T02:49:56,-73.925,-34.871,109.2351,5.8,mw,,,,,2.0,45.0,-136.0,237.0,60.0,-54.0,-5.83e+17,-4e+16,6.23e+17,2.84e+17,1.15e+17,6.38e+17,CSN-improved,,outer_rise,,outer_rise,2010-10-21T02:49:56,4.7,3.0006844626967832,8
93742,2010-10-21T02:50:01,-74.07,-34.82,12.0,5.9,mw,0.01,0.01,0.0,,2.0,45.0,-136.0,237.0,60.0,-54.0,-5.83e+17,-4e+16,6.23e+17,2.84e+17,1.15e+17,6.38e+17,GCMT,,outer_rise,,outer_rise,2010-10-21T02:50:01,4.7,3.0006844626967832,8
93744,2010-10-21T04:45:39,-73.989,-34.744,29.5494,4.9,mw,,,,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2010-10-21T04:45:39,4.7,3.0006844626967832,8
94160,2010-11-04T11:50:30,-73.672,-34.587,10.0,4.8,mw,,,,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2010-11-04T11:50:30,4.7,3.0006844626967832,8
94658,2010-11-22T08:35:13,-74.57,-16.43,33.0,5.0,mw,,,,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2010-11-22T08:35:13,4.7,3.0006844626967832,8
94778,2010-11-25T18:51:35,-73.876,-35.237,40.2,4.7,mw,,,23.5,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2010-11-25T18:51:35,4.7,3.0006844626967832,8
95380,2010-12-13T18:51:05,-73.51,-34.07,12.0,5.2,mw,0.02,0.01,0.0,,38.0,28.0,-89.0,217.0,62.0,-90.0,-6.21e+16,2.17e+16,4.04e+16,2.63e+16,3.57e+16,3.34e+16,GCMT,,outer_rise,,outer_rise,2010-12-13T18:51:05,4.7,3.0006844626967832,8
97224,2011-02-11T21:10:12,-74.736,-37.227,35.0,4.7,mw,,,,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2011-02-11T21:10:12,4.7,3.0006844626967832,8
97416,2011-02-15T00:26:33,-74.67,-16.12,37.0,5.2,mw,,,,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2011-02-15T00:26:33,4.7,3.0006844626967832,8
99321,2011-04-13T09:41:27,-74.705,-38.283,25.0,4.8,mw,,,3.9,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2011-04-13T09:41:27,4.7,3.0006844626967832,8
99588,2011-04-20T12:04:45,-73.138,-33.985,28.5,5.1,mw,,,9.6,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2011-04-20T12:04:45,4.7,3.0006844626967832,8
103158,2011-07-25T03:44:30,-74.617,-37.468,23.0,4.7,mw,,,5.1,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2011-07-25T03:44:30,4.7,3.0006844626967832,8
104622,2011-09-03T16:20:43,-74.753,-38.312,17.2,5.8,mw,,,4.7,,350.0,17.0,74.0,186.0,72.0,95.0,3.3e+17,5e+16,-3.8e+17,-7e+16,-5.2e+17,1e+16,CSN-improved,,outer_rise,,outer_rise,2011-09-03T16:20:43,4.7,3.0006844626967832,8
104843,2011-09-09T02:18:31,-74.79,-36.405,21.0,4.9,mw,,,20.1,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2011-09-09T02:18:31,4.7,3.0006844626967832,8
105618,2011-09-28T22:40:04,-74.751,-37.987,16.6,5.6,mw,,,9.6,,6.0,15.0,82.0,194.0,75.0,92.0,1.03e+17,3000000000000000.0,-1.06e+17,-4.4e+16,-1.74e+17,-2e+16,CSN-improved,,outer_rise,,outer_rise,2011-09-28T22:40:04,4.7,3.0006844626967832,8
106917,2011-11-25T17:35:42,-74.944,-38.002,8.0,5.1,mw,,,,,321.0,47.0,-122.0,184.0,52.0,-60.0,-3.51e+16,1400000000000000.0,3.38e+16,1.56e+16,7900000000000000.0,-1.15e+16,ISC,,outer_rise,,outer_rise,2011-11-25T17:35:42,4.7,3.0006844626967832,8
107074,2011-12-03T10:29:45,-71.75,-21.48,31.1,5.0,mw,0.03,0.02,0.9,,3.0,44.0,-126.0,229.0,55.0,-60.0,-3.56e+16,6500000000000000.0,2.91e+16,2.2e+16,-3300000000000000.0,1.27e+16,GCMT,,outer_rise,,outer_rise,2011-12-03T10:29:45,4.7,3.0006844626967832,8
107096,2011-12-04T22:49:27,-73.474,-34.263,25.7,5.1,mw,,,,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2011-12-04T22:49:27,4.7,3.0006844626967832,8
107097,2011-12-04T22:49:30,-73.457,-34.226,40.0,4.8,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2011-12-04T22:49:30,4.7,3.0006844626967832,8
108186,2012-01-06T08:08:42,-74.691,-37.802,18.0,4.9,mw,,,3.3,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2012-01-06T08:08:42,4.7,3.0006844626967832,8
109589,2012-02-15T14:08:47,-73.926,-35.209,18.6,5.1,mw,,,16.8,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2012-02-15T14:08:47,4.7,3.0006844626967832,8
109593,2012-02-15T14:08:48,-73.952,-35.234,29.0,4.7,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2012-02-15T14:08:48,4.7,3.0006844626967832,8
111079,2012-04-06T13:25:05,-75.003,-38.183,35.0,4.8,mw,,,,,181.0,42.0,-110.0,27.0,52.0,-73.0,-3.82e+16,4120000000000000.0,3.41e+16,-1.16e+16,-3760000000000000.0,7940000000000000.0,ISC,,outer_rise,,outer_rise,2012-04-06T13:25:05,4.7,3.0006844626967832,8
113103,2012-06-15T05:43:13,-74.702,-38.188,22.3,5.1,mw,,,,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2012-06-15T05:43:13,4.7,3.0006844626967832,8
113393,2012-06-25T13:38:17,-74.821,-37.97,10.0,5.0,mw,,,,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2012-06-25T13:38:17,4.7,3.0006844626967832,8
113394,2012-06-25T13:38:20,-74.923,-38.014,35.0,4.7,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2012-06-25T13:38:20,4.7,3.0006844626967832,8
113421,2012-06-26T17:01:37,-74.82,-37.758,35.0,5.0,mw,,,,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2012-06-26T17:01:37,4.7,3.0006844626967832,8
113563,2012-07-01T17:44:58,-71.322,-20.836,32.6,5.1,mw,,,,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2012-07-01T17:44:58,4.7,3.0006844626967832,8
113567,2012-07-01T17:44:59,-71.465,-20.683,29.0,4.8,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2012-07-01T17:44:59,4.7,3.0006844626967832,8
113561,2012-07-01T17:45:00,-71.249,-20.59,32.4,5.3,mw,,,2.0,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2012-07-01T17:45:00,4.7,3.0006844626967832,8
114299,2012-07-30T18:49:45,-74.163,-35.771,44.2,5.2,mw,,,14.8,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2012-07-30T18:49:45,4.7,3.0006844626967832,8
114777,2012-08-17T20:19:50,-73.981,-35.712,9.2,4.7,mw,,,12.5,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2012-08-17T20:19:50,4.7,3.0006844626967832,8
116539,2012-10-14T10:50:17,-73.932,-35.31,21.4,5.2,mw,,,11.6,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2012-10-14T10:50:17,4.7,3.0006844626967832,8
116540,2012-10-14T10:50:18,-74.023,-35.378,35.0,4.9,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2012-10-14T10:50:18,4.7,3.0006844626967832,8
116741,2012-10-19T22:48:13,-72.642,-31.75,18.0,5.0,mw,,,18.6,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2012-10-19T22:48:13,4.7,3.0006844626967832,8
119108,2012-12-23T03:00:41,-74.674,-38.051,40.0,5.0,mw,,,,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2012-12-23T03:00:41,4.7,3.0006844626967832,8
119570,2013-01-03T06:39:51,-71.481,-25.208,15.0,4.5,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2013-01-03T06:39:51,,,-1
119572,2013-01-03T06:39:54,-71.539,-24.889,35.0,4.0,mw,,,5.0,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2013-01-03T06:39:54,,,-1
119642,2013-01-05T22:03:25,-72.497,-30.183,25.0,4.0,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2013-01-05T22:03:25,,,-1
119805,2013-01-09T22:23:09,-74.974,-38.153,20.4,4.2,mw,,,6.5,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2013-01-09T22:23:09,,,-1
119944,2013-01-13T05:50:39,-74.011,-34.861,10.0,5.0,mw,,,,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2013-01-13T05:50:39,,,-1
119945,2013-01-13T05:50:40,-73.994,-34.925,30.7,4.5,mw,,,,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2013-01-13T05:50:40,,,-1
120042,2013-01-15T19:45:20,-74.683,-37.321,21.0,4.5,mw,,,4.0,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2013-01-15T19:45:20,,,-1
120507,2013-01-27T12:50:37,-72.701,-29.742,30.0,4.3,mw,,,0.0,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2013-01-27T12:50:37,,,-1
120506,2013-01-27T12:50:40,-72.862,-29.688,35.0,4.5,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2013-01-27T12:50:40,,,-1
120542,2013-01-28T01:46:02,-73.657,-34.623,35.0,4.0,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2013-01-28T01:46:02,,,-1
120616,2013-01-30T23:34:31,-74.931,-16.152,36.6,5.1,mw,,,9.2,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2013-01-30T23:34:31,,,-1
120665,2013-01-31T02:40:20,-75.036,-16.148,30.0,4.4,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2013-01-31T02:40:20,,,-1
120663,2013-01-31T02:40:23,-74.816,-16.05,45.4,4.7,mw,,,9.7,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2013-01-31T02:40:23,,,-1
120821,2013-02-04T03:29:44,-73.346,-33.901,31.7787,4.1,mw,,,,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2013-02-04T03:29:44,,,-1
120996,2013-02-09T07:48:59,-72.114,-27.469,35.0,4.3,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2013-02-09T07:48:59,,,-1
121308,2013-02-18T20:27:09,-73.162,-33.925,9.0,4.0,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2013-02-18T20:27:09,,,-1
121487,2013-02-24T19:08:08,-74.032,-34.957,28.6,4.1,mw,,,3.5,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2013-02-24T19:08:08,,,-1
121739,2013-03-04T20:47:09,-74.666,-38.209,6.2,4.3,mw,,,20.4,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2013-03-04T20:47:09,,,-1
122196,2013-03-16T03:26:53,-74.842,-37.44,9.5,4.4,mw,,,8.4,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2013-03-16T03:26:53,,,-1
122195,2013-03-16T16:17:20,-73.714,-34.213,49.952,4.5,mw,,,,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2013-03-16T16:17:20,,,-1
123052,2013-04-11T22:54:28,-73.145,-18.587,0.0,4.4,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2013-04-11T22:54:28,,,-1
123096,2013-04-12T01:33:55,-73.055,-18.685,35.0,4.1,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2013-04-12T01:33:55,,,-1
123790,2013-05-03T09:18:16,-72.263,-28.139,20.0,4.9,mw,,,0.0,,359.0,45.0,-108.0,204.0,47.0,-73.0,-6.69e+16,2520000000000000.0,6.44e+16,1.59e+16,-859999999999999.9,1.32e+16,CSN-improved,,outer_rise,,outer_rise,2013-05-03T09:18:16,,,-1
123789,2013-05-03T09:18:21,-72.71,-28.26,12.0,5.2,mw,0.01,0.01,0.0,,359.0,45.0,-108.0,204.0,47.0,-73.0,-6.69e+16,2520000000000000.0,6.44e+16,1.59e+16,-859999999999999.9,1.32e+16,GCMT,,outer_rise,,outer_rise,2013-05-03T09:18:21,,,-1
124785,2013-06-04T12:23:27,-71.492,-20.976,35.0,4.1,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2013-06-04T12:23:27,,,-1
124850,2013-06-06T21:20:32,-73.308,-34.143,30.2105,4.4,mw,,,,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2013-06-06T21:20:32,,,-1
125008,2013-06-11T14:18:37,-74.929,-38.178,17.8,4.1,mw,,,34.4,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2013-06-11T14:18:37,,,-1
125243,2013-06-19T21:23:41,-73.443,-33.59,35.0,4.0,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2013-06-19T21:23:41,,,-1
125521,2013-06-29T16:50:53,-75.04,-39.338,35.0,4.6,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2013-06-29T16:50:53,,,-1
125605,2013-07-02T16:47:25,-73.936,-35.005,37.5,4.2,mw,,,18.8,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2013-07-02T16:47:25,,,-1
125687,2013-07-05T07:53:58,-74.752,-37.319,27.1,4.4,mw,,,4.8,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2013-07-05T07:53:58,,,-1
126685,2013-08-05T05:08:34,-74.794,-38.289,21.6,4.6,mw,,,8.6,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2013-08-05T05:08:34,,,-1
127051,2013-08-19T06:13:16,-74.989,-37.861,10.0,4.7,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2013-08-19T06:13:16,,,-1
127779,2013-09-13T15:25:30,-72.802,-33.062,28.7,4.0,mw,,,4.1,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2013-09-13T15:25:30,,,-1
127836,2013-09-15T09:37:59,-74.987,-37.861,27.0,4.0,mw,,,3.3,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2013-09-15T09:37:59,,,-1
127837,2013-09-15T21:11:26,-73.584,-34.605,32.0,4.0,mw,,,4.1,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2013-09-15T21:11:26,,,-1
128114,2013-09-25T16:42:52,-74.81,-16.03,46.1,7.0,mw,0.01,0.0,0.3,,307.0,31.0,84.0,133.0,59.0,93.0,3.61e+19,-2.25e+19,-1.36e+19,1.54e+19,-1.54e+19,2.65e+19,GCMT,,outer_rise,,outer_rise,2013-09-25T16:42:52,,,-1
128151,2013-09-26T03:42:12,-74.651,-16.103,37.3,5.0,mw,,,14.3,0.245,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2013-09-26T03:42:12,,,-1
128331,2013-10-01T02:56:44,-73.912,-34.501,18.95,4.6,mw,,,3.1,0.235,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2013-10-01T02:56:44,,,-1
128337,2013-10-01T02:56:47,-73.773,-34.517,26.0,4.0,mw,,,7.0,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2013-10-01T02:56:47,,,-1
128333,2013-10-01T02:56:48,-73.781,-34.549,35.0,4.3,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2013-10-01T02:56:48,,,-1
128556,2013-10-07T03:53:49,-72.214,-26.484,35.0,4.1,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2013-10-07T03:53:49,,,-1
128668,2013-10-10T15:09:28,-75.488,-36.756,10.0,4.3,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2013-10-10T15:09:28,,,-1
128839,2013-10-15T14:58:41,-73.702,-34.472,12.0,4.1,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2013-10-15T14:58:41,,,-1
128841,2013-10-15T14:58:43,-73.735,-34.607,88.055,4.1,mw,,,,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2013-10-15T14:58:43,,,-1
129032,2013-10-21T18:17:24,-75.204,-37.926,35.0,5.1,mw,,,,,201.0,38.0,-61.0,346.0,57.0,-111.0,-3.41e+16,-1770000000000000.0,3.59e+16,1.19e+16,-1.28e+16,2590000000000000.0,ISC,,outer_rise,,outer_rise,2013-10-21T18:17:24,,,-1
129371,2013-10-30T03:06:31,-73.848,-35.215,20.2,4.4,mw,,,16.8,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2013-10-30T03:06:31,,,-1
129776,2013-11-08T15:16:23,-72.293,-18.914,20.3,4.3,mw,,,3.6,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2013-11-08T15:16:23,,,-1
129905,2013-11-11T22:28:38,-71.87,-19.231,26.2,4.8,mw,,,4.4,0.149,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2013-11-11T22:28:38,,,-1
129906,2013-11-11T22:28:39,-71.851,-19.242,29.8,4.4,mw,,,1.8,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2013-11-11T22:28:39,,,-1
130264,2013-11-19T22:45:46,-72.975,-25.77,34.0,4.1,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2013-11-19T22:45:46,,,-1
130737,2013-11-29T05:38:08,-73.009,-33.33,5.0,4.4,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2013-11-29T05:38:08,,,-1
130734,2013-11-29T05:38:21,-73.222,-33.222,47.5295,4.7,mw,,,,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2013-11-29T05:38:21,,,-1
130735,2013-11-29T14:04:32,-73.247,-34.117,5.0,4.6,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2013-11-29T14:04:32,,,-1
130729,2013-11-29T14:04:34,-73.236,-34.113,16.91,5.0,mw,,,4.8,0.182,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2013-11-29T14:04:34,,,-1
130741,2013-11-29T14:04:35,-73.309,-34.108,29.661,4.3,mw,,,,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2013-11-29T14:04:35,,,-1
131562,2013-12-20T09:11:48,-73.719,-17.646,28.0,4.1,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2013-12-20T09:11:48,,,-1
131557,2013-12-20T09:11:49,-73.674,-17.627,32.43,4.6,mw,,,4.8,0.265,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2013-12-20T09:11:49,,,-1
132937,2014-02-02T08:57:12,-74.53,-16.1,53.9,5.2,mw,0.02,0.02,1.6,,314.0,38.0,59.0,171.0,58.0,112.0,6.740000000000001e+16,2200000000000000.0,-6.949999999999999e+16,-4100000000000000.0,-3.58e+16,4.59e+16,GCMT,,outer_rise,,outer_rise,2014-02-02T08:57:12,4.4,1.998631074606434,9
132944,2014-02-02T20:47:22,-72.502,-30.811,35.0,4.4,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2014-02-02T20:47:22,4.4,1.998631074606434,9
133292,2014-02-12T01:10:58,-74.971,-36.992,18.2,4.4,mw,,,6.8,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2014-02-12T01:10:58,4.4,1.998631074606434,9
133899,2014-03-04T11:39:04,-72.965,-33.714,10.0,4.4,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2014-03-04T11:39:04,4.4,1.998631074606434,9
134056,2014-03-10T18:33:09,-72.349,-29.118,10.0,4.4,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2014-03-10T18:33:09,4.4,1.998631074606434,9
134383,2014-03-18T03:54:35,-74.364,-17.151,32.41,4.9,mw,,,6.5,0.313,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2014-03-18T03:54:35,4.4,1.998631074606434,9
134386,2014-03-18T03:54:36,-74.431,-17.222,35.0,4.5,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2014-03-18T03:54:36,4.4,1.998631074606434,9
135107,2014-04-01T23:58:11,-71.39,-19.85,20.6,7.0,mw,0.02,0.02,1.3,,347.0,26.0,81.0,177.0,65.0,94.0,1.935e+19,-8e+17,-1.855e+19,5.32e+18,-1.292e+19,6.77e+18,GCMT,,outer_rise,,outer_rise,2014-04-01T23:58:11,4.4,1.998631074606434,9
135152,2014-04-02T01:19:31,-71.616,-20.315,10.0,4.9,mw,,,1.9,0.272,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2014-04-02T01:19:31,4.4,1.998631074606434,9
135187,2014-04-02T01:19:35,-71.59,-20.284,35.0,4.4,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2014-04-02T01:19:35,4.4,1.998631074606434,9
135491,2014-04-04T09:39:00,-71.3,-20.03,18.9,5.3,mw,0.01,0.01,0.7,,347.0,24.0,90.0,167.0,66.0,90.0,4.976e+16,5740000000000000.0,-5.55e+16,2.333e+16,-5.825e+16,1.359e+16,GCMT,,outer_rise,,outer_rise,2014-04-04T09:39:00,4.4,1.998631074606434,9
136761,2014-05-01T16:45:27,-71.47,-19.95,28.4,5.1,mw,0.03,0.03,0.9,,318.0,34.0,70.0,162.0,58.0,103.0,4.58e+16,-1.41e+16,-3.17e+16,-400000000000000.0,-2.31e+16,1.72e+16,GCMT,,outer_rise,,outer_rise,2014-05-01T16:45:27,4.4,1.998631074606434,9
