longitude,latitude,mag,kernel_r_km
-71.722,-34.796,5.3,60.15879909077377
-72.348,-37.957,4.9,97.09324821357951
-70.77,-37.128,5.0,82.89092300863206
-66.915,-18.05,5.0,92.4137429474616
-68.28,-31.303,4.7,43.10953878747063
-71.191,-36.228,5.7,48.66267123800071
-69.279,-19.01,5.3,28.077972561925936
-72.512,-37.437,5.0,83.50040021635068
-69.34,-34.426,4.8,109.29437564979943
-72.119,-35.651,5.5,66.50623722058901
-70.261,-17.207,4.8,43.00542488203933
-68.244,-21.281,5.1,24.699165496935315
-69.989,-24.748,5.5,52.84646176400002
-69.433,-23.651,5.3,38.20018024201764
-67.333,-28.78,5.2,46.24618849396805
-67.51,-24.049,6.1,38.88867765845551
-72.931,-38.952,5.1,87.72615423388912
-66.649,-23.91,5.1,32.90912912240517
-67.914,-19.378,5.0,59.86917922905817
-67.345,-27.544,5.5,46.22034347408099
-67.269,-21.135,5.5,32.86789260239079
-67.63,-19.04,5.2,47.97756585431457
-70.265,-31.846,5.1,42.30635804014897
-69.868,-25.935,4.7,56.71621996892882
-65.605,-30.927,5.3,121.87686777618858
-68.695,-17.073,4.7,95.14112594271508
-66.64,-28.34,5.1,51.27221317758853
-68.829,-20.543,5.3,29.608753806235942
-73.14,-40.58,5.0,119.42347256396343
-69.094,-18.205,4.9,41.24535787124476
-70.083,-30.181,4.7,78.28571716675039
-68.446,-31.207,4.8,37.86705021780602
-69.491,-32.083,5.4,41.15851389181969
-68.79,-21.07,5.8,26.154203957420986
-70.631,-34.396,4.8,48.62547977926727
-69.742,-19.123,5.8,37.435558067888735
-71.86,-36.421,5.7,49.044704907313985
-69.081,-24.92,5.0,47.61948051891777
-69.727,-31.337,4.9,42.544709361260296
-70.738,-31.256,5.1,57.20929432806969
-66.534,-23.485,5.2,45.163657181219634
-67.086,-19.33,5.0,52.17728572326254
-69.18,-17.815,4.8,36.41307895831574
-67.72,-21.225,5.5,34.84755843982491
-71.103,-17.481,5.2,51.44049843561616
-66.928,-31.527,5.2,54.47623738514697
-69.742,-35.153,4.7,98.2039264928535
-71.854,-35.193,4.7,55.525655688657196
-69.788,-29.175,5.8,37.48711457580003
-65.337,-21.784,5.5,92.31396981025657
-69.45,-31.66,4.8,30.618212742000413
-68.973,-31.509,5.4,31.227800135563268
-69.164,-24.408,5.1,36.28655849379954
-68.898,-19.607,5.6,32.16671542107634
-66.933,-24.199,4.9,28.82194630371205
-70.239,-33.13,5.3,35.68014032144387
-69.96,-27.82,5.4,54.98998424718474
-69.208,-20.039,6.0,37.430310589925796
-69.022,-23.24,4.9,35.099551360950564
-66.917,-27.93,5.4,27.75323202091566
-66.774,-23.878,4.8,30.891289693812112
-68.245,-23.577,5.1,40.77261712375441
-69.44,-20.52,5.3,42.45894214974495
-66.158,-22.704,5.0,33.64387577425065
-69.73,-18.28,6.3,37.186784570618045
-69.29,-27.53,5.2,43.64370696175883
-66.605,-19.848,5.1,63.480320013140826
-70.622,-34.644,4.8,40.2801093225888
-70.832,-32.116,5.3,50.215855285508866
-69.953,-20.102,5.2,52.13921655862191
-68.117,-21.533,5.2,33.36123191795955
-68.604,-30.533,5.2,76.44741799896117
-66.429,-22.309,4.8,45.38900557741447
-69.753,-28.631,4.8,45.98713914504449
-68.307,-22.463,4.9,39.15917054698224
-66.386,-24.047,5.1,51.43416544816382
-68.541,-31.308,4.8,32.72987916933146
-67.933,-32.415,5.0,73.0779772356532
-68.68,-28.495,5.1,46.923879706970176
-66.702,-26.586,5.1,124.10091121302449
-69.281,-29.28,4.7,45.49680578792534
-67.152,-19.876,5.6,61.104788550138345
-71.786,-43.116,4.8,282.32277888282437
-69.25,-24.918,4.7,51.20432727566495
-72.704,-39.314,5.1,95.50199004041008
-69.159,-18.119,5.0,39.011319690601795
-68.63,-21.89,6.5,28.215428851567243
-70.813,-37.699,4.7,109.96734453162834
-67.683,-22.264,5.0,37.388751998206196
-68.246,-19.632,5.1,57.69814176452162
-67.436,-28.759,5.4,45.02451311114227
-70.174,-32.411,4.7,39.25071373125052
-67.814,-28.324,5.1,43.33038558326632
-68.771,-20.421,4.9,30.391455143501076
-69.131,-32.709,4.9,70.19259183057734
-65.431,-30.934,5.0,136.02409644619885
-71.17,-31.623,5.3,48.625317818061504
-67.389,-27.675,5.1,41.903838509654015
-68.93,-22.57,5.4,31.301499490548355
-70.131,-26.256,5.2,60.8714919866339
-70.532,-17.286,4.9,41.6242964183262
-66.54,-23.07,5.2,35.96354304741035
-71.543,-35.827,4.9,40.13352743415691
-68.531,-20.105,5.0,40.48809805735014
-69.917,-24.405,4.7,46.27794565767251
-69.132,-24.044,5.4,35.93258991125378
-66.543,-22.629,5.1,40.69189331567885
-66.901,-24.096,5.2,27.46028358548935
-68.515,-28.806,5.0,52.160304705561984
-68.29,-22.83,5.1,41.8320749011344
-67.657,-29.149,5.1,56.92581696638132
-68.779,-23.214,4.7,31.866772254623935
-71.736,-36.18,5.0,47.419749144493764
-66.649,-23.662,4.9,32.78690701549347
-69.263,-19.558,5.0,33.45317347399917
-70.25,-27.782,5.3,50.540968996290744
-68.787,-26.035,5.3,75.98836028787298
-67.883,-22.169,5.0,44.714879160280994
-68.739,-31.628,5.0,39.675429381893665
-66.784,-20.905,4.7,48.855229886276355
-66.6,-21.53,5.3,24.776949123090066
-68.804,-28.423,4.9,41.89944212670353
-66.905,-21.918,4.9,44.914115157606226
-71.166,-35.07,5.1,40.92041302414888
-69.538,-18.857,5.6,36.398196346531996
-69.1,-21.022,4.9,34.741089058250886
-69.273,-31.572,5.0,29.280775272638262
-70.79,-39.051,4.9,139.6428699525406
-71.664,-34.969,5.3,52.309524967847
-69.752,-25.005,5.0,62.931267285969824
-72.029,-35.789,5.0,58.75300119737441
-67.331,-22.002,5.1,33.7161627290709
-71.21,-33.04,5.1,58.16469572567757
-69.501,-29.283,4.8,37.20635720883954
-67.294,-23.052,5.1,52.307373691081914
-69.275,-23.089,5.2,35.496811587791775
-67.183,-21.311,5.5,35.456855901996136
-66.094,-23.036,4.8,51.41039935479662
-66.78,-23.008,5.2,35.519313630346225
-70.77,-29.456,5.0,49.758879990115354
-68.723,-21.095,4.9,23.171762396397106
-68.911,-28.842,5.1,47.74666293049798
-69.758,-17.752,6.3,30.825723304117023
-68.507,-31.263,4.7,33.025029561181576
-69.949,-19.91,4.7,46.70758766009756
-70.84,-37.11,5.4,76.41580470345393
-66.811,-27.831,5.1,27.689190114681463
-66.308,-22.435,5.3,36.2043346610965
-67.173,-22.595,5.8,40.41088252941685
-71.676,-35.473,4.9,45.88682944229443
-66.875,-31.467,5.0,58.12800378449245
-68.71,-22.54,5.0,33.4831779869927
-67.487,-24.153,5.2,39.195901264534996
-68.566,-33.031,5.1,102.7443520916867
-67.778,-33.141,5.0,129.51532728120588
-67.616,-33.489,4.8,165.64230914154086
-70.17,-26.62,4.9,70.08116526704633
-66.959,-24.278,5.0,23.0959939223964
-66.53,-28.23,5.1,43.819705405434206
-69.747,-25.972,4.7,54.694306056401174
-69.717,-31.89,5.2,35.9317901283485
-68.929,-20.644,5.0,31.511617773003714
-66.632,-23.946,4.9,32.009887026055225
-67.307,-23.666,4.9,50.263106622582015
-69.196,-17.887,4.8,37.404185037145055
-69.142,-23.669,4.8,31.449251005551883
-69.63,-24.03,4.9,40.457801270098756
-69.86,-32.562,4.8,42.924351435336554
-69.523,-28.434,4.9,51.09827682369697
-70.213,-33.772,5.0,34.90159474201718
-68.762,-21.015,4.7,26.263628458863337
-68.622,-31.882,5.1,44.823537237131475
-68.692,-32.606,5.0,79.40440993076716
-70.524,-18.647,4.7,63.44873901701593
-69.739,-32.947,4.8,49.33861901800928
-67.03,-21.732,4.7,39.151739835447614
-69.483,-29.452,5.1,38.02056959913382
-70.57,-32.86,5.6,43.06131521703844
-68.354,-23.492,5.1,38.5497882953073
-66.671,-21.514,5.0,21.496541449710854
-69.691,-23.008,4.8,45.69297515497285
-67.119,-31.794,4.7,41.44415783421991
-68.09,-20.4,5.2,54.7316249440179
-69.07,-31.882,5.0,39.58262351753692
-67.364,-33.345,4.7,150.93800096876384
-69.329,-27.305,4.9,50.67526937354634
-69.729,-27.242,5.0,54.09875491387514
-68.876,-18.885,5.1,45.84670679733627
-67.458,-19.068,5.2,42.42288459635529
-67.844,-19.22,4.7,55.62079440888412
-67.822,-23.806,5.2,37.31944458417186
-69.664,-20.823,5.1,50.662038171322344
-71.607,-34.816,4.9,49.97130030127243
-69.951,-20.295,4.0,58.19028321440074
-66.106,-22.863,5.4,42.151208672483456
-67.143,-27.981,4.5,36.64034786898835
-69.46,-24.41,4.8,33.52562383263183
-68.216,-19.244,4.3,60.66101554944739
-69.321,-20.135,5.5,40.9316219567485
-70.04,-32.96,4.5,37.85211770907719
-69.611,-28.626,4.8,48.38165742070515
-70.257,-32.166,4.2,43.48113434426424
-68.805,-24.207,4.0,42.758876760917396
-71.172,-30.979,4.0,36.53244245434795
-69.357,-23.475,4.8,34.49085311495641
-69.007,-25.381,4.6,52.15537278588892
-70.324,-17.812,4.1,40.55244911998505
-70.578,-28.298,6.7,46.83705495645432
-67.516,-28.503,4.9,32.92586629003772
-67.797,-23.301,4.6,49.441660022595144
-69.927,-32.555,4.7,40.18089251223299
-67.97,-22.563,4.1,43.92392194458474
-69.165,-22.683,5.1,37.91925638189755
-67.428,-23.509,4.9,52.63480935135912
-68.277,-24.264,4.2,48.89352497489716
-66.977,-19.44,4.0,52.56832882274438
-69.199,-28.066,4.1,45.64763078268319
-70.136,-27.0,4.9,61.27727399625834
-68.938,-31.275,4.0,31.28968969789901
-68.422,-24.982,4.7,55.03789495557029
-68.502,-22.628,4.5,36.845141060269455
-66.662,-27.851,5.3,23.307482715489392
-70.02,-19.949,4.8,49.58385028276847
-70.197,-19.124,4.7,35.81230320297475
-68.477,-31.243,5.1,35.35608533088611
-70.405,-27.619,4.5,51.35842234802148
-67.488,-21.265,4.1,29.85904818990369
-67.458,-19.99,5.3,73.11842001228791
-67.848,-24.417,5.0,39.637936345173586
-65.95,-21.804,4.6,59.23560296329944
-66.949,-21.835,4.8,43.12101720559598
-67.123,-31.602,4.9,44.61677249143224
-70.395,-31.858,4.4,47.979832429207676
-71.103,-30.411,5.0,43.80355511700758
-66.391,-20.083,4.2,69.40680560941708
-68.668,-23.0,4.0,34.93433408929109
-68.927,-20.366,4.0,32.622098207886765
-69.061,-31.004,4.1,43.02113941022709
-68.418,-21.322,4.2,26.380619092243485
-67.891,-31.104,4.3,64.15995385943847
-69.034,-23.243,4.5,35.04503706563646
-70.016,-25.882,4.6,51.66361214053499
-69.287,-29.306,5.0,44.220082901095104
-69.929,-29.297,4.6,41.53624595302435
-68.238,-31.803,5.1,44.30499690106486
-68.712,-20.005,5.0,39.337505284385756
-68.555,-23.633,4.5,41.32028518906775
-66.328,-21.785,4.1,51.07334630655001
-71.094,-37.099,4.2,73.65285412092759
-68.624,-29.38,4.5,52.03489268126355
-68.093,-29.451,5.0,58.475725378474486
-70.27,-28.9,4.2,43.27745436517352
-69.686,-28.99,4.9,44.068275683574704
-69.186,-19.262,4.1,34.203693999289456
-71.175,-30.812,4.4,39.52072480603421
-69.031,-28.97,4.4,49.74646734355503
-70.77,-34.087,4.0,49.00345368266264
-70.035,-30.514,4.0,87.10599815151241
-72.442,-36.545,4.6,64.30818856254041
-71.925,-36.631,4.6,49.55898532841783
-68.172,-23.054,4.5,40.82906819728248
-67.29,-24.11,5.5,36.55638911946782
-70.865,-18.257,4.0,54.89059697718324
-69.408,-31.558,4.6,30.68284051153585
-70.68,-33.493,5.0,38.85435249123421
-67.579,-20.907,4.8,38.669161837745364
-69.373,-32.447,5.3,53.32381244589405
-69.419,-17.3,5.0,38.02889268616372
-67.198,-27.258,4.9,55.90500035815725
-70.884,-30.056,4.3,57.79311315957669
-68.242,-20.246,4.2,54.60802614562396
-69.334,-23.516,4.7,34.596817419680676
-68.79,-21.04,5.3,26.45286980939123
-69.675,-29.834,4.2,51.89412181203812
-70.304,-29.832,4.2,64.17522659437556
-67.977,-21.827,4.6,45.73855154625175
-70.906,-36.838,4.1,64.07911867992689
-70.92,-17.34,5.1,47.14206169061348
-70.488,-17.242,4.6,43.04441713775255
-68.935,-31.516,4.6,32.63008710578187
-69.423,-30.735,4.7,65.91174968632797
-71.363,-36.088,5.0,38.488263041233864
-69.038,-26.09,4.2,69.64929220109342
-69.846,-25.057,4.0,63.024298181610675
-68.536,-30.723,4.1,61.52000849482056
-70.007,-33.864,4.0,47.38209336870352
-71.304,-39.371,4.6,100.3038373513443
-69.428,-34.928,5.0,113.82241187443405
-71.582,-35.562,4.8,41.954124155069536
-70.7,-32.274,5.0,46.291996234598805
-68.746,-24.602,4.4,47.32633781035176
-67.548,-28.917,4.1,46.14036040833653
-69.737,-20.514,4.0,52.82414030336632
-67.303,-23.636,4.7,52.722968419000956
-66.991,-19.435,4.8,52.74089832185182
-66.171,-19.23,4.7,104.24859098418011
-69.126,-31.931,4.9,39.70980553386479
-68.213,-23.563,4.2,40.74988786819618
-72.698,-37.607,4.0,92.09744799073997
-69.179,-20.702,4.8,37.495877185200385
-69.68,-19.39,5.6,38.75182410229788
-68.863,-24.117,4.2,39.68342907565367
-68.863,-20.438,4.8,30.576226005293613
-69.855,-29.451,4.5,46.00343318707905
-67.872,-23.888,4.7,32.60860015833911
-68.023,-21.347,4.7,29.872127293469724
-68.579,-23.026,4.7,35.272618013887865
-67.613,-21.292,4.3,35.41183617691833
-67.168,-20.586,5.2,49.450132582206955
-67.796,-20.581,4.5,56.024026523780975
-68.52,-28.954,4.9,49.83171509797684
-68.615,-23.9,4.0,47.60695902398072
-66.373,-21.49,4.5,36.271897146599535
-68.97,-23.032,4.9,30.799160417661763
-68.755,-27.995,4.8,56.08074872186402
-69.228,-27.981,4.4,42.64728888992275
-67.326,-21.879,5.0,34.057933491806935
-67.49,-22.298,4.8,34.9084965844792
-69.6,-29.061,4.9,41.43994194586889
-70.575,-34.529,5.1,44.30819563392123
-68.32,-19.07,4.3,61.97742214890171
-71.067,-32.885,4.0,55.638322615104954
-68.957,-19.303,5.0,35.40113582026918
-69.817,-21.469,4.5,48.83682155429415
-69.271,-19.61,4.1,32.10507632841811
-72.475,-37.181,4.6,79.71185577452184
-68.165,-23.105,4.9,39.93877707154001
-67.185,-28.088,5.2,35.43083665545478
-67.54,-28.36,4.6,31.3789849985481
-71.208,-32.307,4.7,44.91310375391031
-69.33,-27.486,4.2,43.20802912270932
-69.862,-33.169,4.3,43.80756870097372
-67.226,-24.536,5.0,42.61797458028387
-67.679,-24.459,4.7,41.7199858902261
-65.854,-22.314,4.8,46.2974787543817
-66.495,-22.283,5.7,51.01459230251712
-69.25,-23.68,4.4,28.982186636357856
-69.628,-24.23,4.0,35.08098411749128
-68.88,-18.77,4.9,48.66147566612632
-68.3,-22.57,5.3,38.349365678793504
-67.126,-21.376,5.1,34.372109755380734
-68.633,-32.285,4.5,66.36326856128372
-69.84,-32.805,4.5,45.143125544653586
-68.85,-25.003,4.7,44.831795130038174
-69.873,-26.701,4.3,69.9277970163037
-70.349,-33.604,4.8,31.486169816608452
-68.842,-22.672,4.8,31.29553022475274
-69.137,-19.979,5.1,38.68221705506189
-72.249,-36.887,4.1,64.11245454312997
-66.69,-20.45,5.0,55.426728928664346
-70.183,-18.59,4.6,53.279615525989655
-69.228,-17.552,4.5,33.30604576863626
-67.889,-20.756,4.1,50.21407864472912
-67.326,-27.531,4.8,47.25331317951453
-68.826,-27.462,4.5,64.52880866063796
-72.073,-36.328,4.7,55.44682690896485
-69.205,-28.364,4.8,43.693037116330345
-72.004,-39.29,4.2,95.06100766061773
-68.029,-24.317,4.1,39.87265706569557
-69.567,-22.688,4.0,50.408703474555146
-69.005,-18.038,5.1,45.93441310978668
-69.692,-31.651,4.1,34.129667238425235
-69.55,-27.787,4.1,45.60837845096802
-65.412,-30.923,4.8,138.1948978504099
-70.941,-36.148,4.1,59.343903780378035
-69.196,-27.749,4.2,41.75922771047986
-68.945,-22.09,4.9,39.26501161935336
-68.449,-17.251,4.0,105.49445100944877
-67.978,-17.575,4.8,124.31199160919697
-67.609,-19.748,4.5,65.529805845691
-69.084,-25.465,4.3,55.99015883070752
-69.298,-24.574,5.4,41.71998081265291
-70.637,-36.573,4.6,71.2390047999525
-71.012,-35.267,4.8,41.270401862439705
-69.162,-26.012,4.2,57.165083800016795
-70.09,-19.597,5.2,34.95816659597777
-69.29,-31.39,5.1,32.85331216313664
-68.689,-21.721,4.8,30.392667541042734
-68.896,-21.206,4.1,25.382592089213013
-66.962,-28.764,5.2,59.9251292859748
-70.621,-32.872,5.0,44.924453967338216
-70.139,-19.048,4.0,36.52429181459783
-71.673,-38.046,4.5,100.36641727781716
-68.671,-20.997,4.0,27.43219089495058
-71.285,-33.901,4.2,67.42925359452163
-70.06,-33.951,5.0,50.3616444185313
-68.397,-21.265,5.0,26.151120916239616
-67.966,-22.168,4.0,43.92392194458474
-68.777,-23.051,4.7,32.42319395182435
-67.504,-20.87,4.9,36.07446857999842
-69.729,-20.989,5.2,51.210754841964544
-66.561,-27.952,5.2,22.016439966995833
-67.779,-29.286,4.8,62.54968007830636
-68.25,-31.27,5.2,43.159923827017764
-66.629,-21.68,5.0,33.8672980975183
-72.639,-37.849,4.9,89.36425654335986
-69.928,-32.484,4.7,38.89367495947921
-67.403,-22.451,4.9,35.51716536331797
-69.029,-30.129,4.9,67.94828463002119
-68.703,-31.298,5.0,32.432642084344685
-71.617,-34.748,5.6,54.72709996838048
-67.394,-28.857,4.5,43.34191851534723
-69.283,-17.401,4.4,36.22780321324419
-67.344,-19.267,4.4,41.71404382984064
-70.016,-28.98,4.9,41.43994194586889
-67.883,-21.224,4.7,33.821470802941676
-67.95,-28.532,5.1,49.1410417600226
-65.967,-22.618,4.4,36.839910083205076
-66.923,-18.97,4.9,52.48609765103445
-70.411,-33.708,5.0,34.52871234670996
-69.52,-32.057,5.0,40.81767814221788
-66.923,-18.073,4.9,89.9082200774128
-70.494,-17.956,5.0,47.8121050632804
-69.773,-31.711,4.9,35.4679354370848
-70.332,-33.149,4.7,34.38400145255166
-69.23,-23.94,5.1,34.66298150316742
-70.056,-29.336,4.8,51.706528944453204
-70.458,-17.527,5.5,41.26981600824511
-68.801,-24.147,4.4,39.81125104036005
-70.54,-31.45,5.4,49.5962186731297
-66.447,-24.535,4.9,66.87319615806177
-67.0,-24.479,5.1,33.71973194930523
-70.857,-17.232,4.5,50.46095574501118
-68.332,-23.41,5.0,37.01739158251344
-69.091,-22.534,5.2,36.996166238148724
-69.14,-28.366,4.9,41.61531395875033
-67.475,-28.27,5.0,34.89282787256474
-67.555,-33.576,5.0,175.56619965848935
-67.904,-20.26,5.3,64.0962849730467
-67.505,-29.831,5.0,100.67524944637054
-69.595,-19.024,4.7,35.37507751627528
-67.181,-18.683,4.8,54.34724756903223
-71.48,-17.46,4.6,62.478302623419964
-68.82,-23.51,5.5,39.55381760606338
-67.528,-24.007,5.3,37.37878740268712
-67.441,-31.937,4.8,48.18000713769905
-69.928,-20.35,4.6,54.248245395527185
-71.016,-36.167,4.8,56.58226129640562
-72.64,-40.405,4.9,105.53917533125876
-71.791,-35.201,4.8,52.352289051994454
-71.12,-30.667,4.9,41.32566854916349
-69.23,-25.15,5.0,51.78133433296369
-68.55,-21.648,4.8,27.313094549976153
-71.549,-36.659,4.6,55.828721794468294
-67.557,-24.602,4.8,50.42738382861232
-68.769,-21.049,5.1,26.92983637460924
-70.474,-31.889,4.7,47.81284397660943
-69.266,-31.297,4.5,34.31304051136175
-66.948,-21.543,4.6,31.241791064002182
-71.124,-30.172,4.5,46.622094530812745
-69.107,-27.473,4.6,50.11520573136991
-70.032,-17.77,4.9,37.02269978647218
-69.941,-27.978,5.2,54.200298517219636
-69.127,-19.703,4.9,29.86478923535396
-70.922,-34.871,4.6,37.258938995995976
-70.81,-30.98,5.4,50.79914940651634
-67.5,-28.64,4.4,33.82257467392807
-66.539,-19.557,4.5,68.3108010167337
-68.77,-20.29,5.6,32.33019214289669
-70.825,-37.063,4.9,76.55191259856021
-71.16,-31.806,4.7,44.79307234842071
-69.356,-17.651,5.1,29.252346203300263
-68.688,-28.948,4.8,45.43310606267593
-67.841,-31.424,4.7,53.396935089603204
-72.26,-36.399,4.5,54.01802231881102
-69.086,-21.762,4.8,46.01799674202914
-69.358,-32.253,4.9,45.9296941479964
-68.15,-24.556,4.9,53.02974876121924
-69.23,-20.13,5.6,38.04507715237762
-67.402,-22.298,5.0,35.450533670951984
-70.581,-33.381,4.8,35.81854339104788
-69.435,-23.453,4.8,38.324016304911204
-69.494,-24.337,4.8,33.667327955947265
-68.337,-29.717,4.6,73.43250716062614
-67.003,-20.627,5.0,40.98829989283124
-67.889,-28.499,5.0,43.063662567450464
-69.06,-24.113,4.8,34.45516723326931
-70.12,-33.275,4.7,35.810037427188036
-70.065,-18.748,4.7,47.021872829413425
-67.337,-28.245,4.8,36.785447161676466
-66.72,-23.78,6.2,33.202944621928964
-69.407,-19.16,4.4,33.60099672702722
-71.522,-35.997,4.4,42.72027326668227
-67.807,-22.421,4.6,40.847228570205516
-69.188,-23.088,5.0,31.292453169308168
-69.63,-19.6,5.4,43.17269608111519
-71.022,-34.229,4.8,52.87312589382838
-69.947,-25.001,4.4,60.18797839208765
-70.63,-18.286,5.0,58.01744468712071
-71.507,-35.613,5.2,39.31318923694537
-66.613,-21.541,4.4,25.06083028739771
-69.417,-28.71,5.2,45.76931574039967
-65.429,-22.594,4.6,78.91267390412294
-70.048,-31.757,5.0,37.99073577479768
-67.059,-24.305,4.7,26.282757517464564
-71.055,-34.579,4.4,49.436271241936126
-69.495,-21.627,4.4,52.97735357548351
-69.121,-28.403,5.1,40.11126706912325
-69.428,-31.578,4.9,30.0529282722848
-69.97,-17.306,5.2,43.51565426674065
-70.595,-32.953,5.1,43.64225192587457
-73.127,-40.768,4.7,133.8505014458468
-67.524,-21.654,4.4,40.32299075894967
-71.05,-17.004,4.9,67.3194620843693
-67.82,-19.689,4.5,65.03778424184823
-69.882,-28.838,4.7,39.73881137630441
-70.9,-36.057,4.4,60.52719330708069
-69.009,-19.141,5.1,37.01214426897741
-68.404,-31.182,4.7,39.802026293708245
-70.33,-33.59,4.9,31.065624156034858
-66.031,-30.845,4.5,101.67256286567134
-65.464,-31.044,4.9,128.0029006688289
-71.095,-33.628,4.9,52.966356599390956
-66.635,-27.878,5.1,22.71379358327152
-68.06,-19.977,5.0,62.78561763621341
-67.203,-21.147,4.5,35.63750610068356
-70.406,-31.552,4.9,47.106632474338625
-68.159,-29.423,4.9,57.43277731017937
-67.14,-32.77,6.3,107.96990742302847
-67.91,-27.939,4.9,57.46863597756882
-69.403,-21.208,4.7,48.271696585706344
-67.138,-27.334,4.6,58.88452963360061
-66.8,-23.14,6.7,35.42550042145337
-68.564,-25.049,4.7,54.03074045698575
-69.326,-24.579,4.9,42.142071605117955
-70.86,-32.33,5.4,50.897699822591434
-67.337,-19.088,4.6,40.11306606606712
-70.608,-34.45,4.7,45.091107950113376
-70.049,-35.478,4.7,96.45724152552754
-69.066,-31.182,5.0,36.84276028808868
-71.786,-17.112,5.3,87.90581532169091
-69.812,-17.708,4.9,31.37104677201045
-69.655,-24.205,4.6,32.45514361223704
-68.013,-33.565,4.9,153.64258045722087
-68.513,-33.521,4.6,135.82235635823147
-67.804,-31.463,4.4,51.62246669140924
-69.485,-23.759,4.4,37.965364615531634
-67.44,-24.206,4.7,37.368900048359265
-70.224,-19.264,4.6,34.1707140503717
-69.44,-18.47,6.4,37.0358821486991
-69.505,-29.511,4.9,36.015772051139244
-67.653,-21.158,5.0,35.07238739331568
-71.487,-36.499,4.5,48.682363169568625
-67.727,-20.779,5.0,45.25851055586606
-72.164,-36.175,4.9,54.19725618682955
-68.51,-21.14,5.2,27.800880216107927
-66.943,-21.634,5.0,32.11187196681037
-69.325,-26.119,4.7,56.743741055163824
-69.073,-24.946,4.8,48.271384467774354
-67.602,-22.598,4.9,38.06079382244546
-71.398,-35.471,4.8,40.8373547742572
-66.863,-19.962,4.5,57.187312076348185
-69.76,-28.338,4.6,53.23492547728322
-67.434,-21.481,4.5,33.95127948903252
-66.204,-27.929,4.9,50.64303658755962
-69.41,-27.055,4.8,64.36838066731362
-70.022,-32.023,5.1,42.780890572099736
-70.04,-19.9,4.8,47.29027831166962
-68.637,-19.57,5.0,39.02166688462499
-68.865,-20.658,4.4,33.292145837368366
-68.63,-21.94,5.6,29.566784950323107
-67.325,-19.343,4.4,46.48710376770648
-69.649,-23.135,4.9,46.28462439758216
-66.97,-24.456,5.1,35.226856176006415
-68.47,-22.48,6.1,36.78784606454138
-67.125,-18.365,4.4,63.25600703859657
-68.772,-32.427,4.8,67.17513604900623
-68.163,-29.616,4.4,67.88819317797461
-66.611,-22.229,4.4,53.90077385158374
-70.338,-33.792,4.9,33.8940604412797
-68.856,-29.506,5.2,55.59471274655291
-67.763,-18.909,4.6,59.26878540312339
-69.081,-28.371,4.4,41.213308022096705
-70.215,-26.678,4.5,69.54984988445864
-69.047,-22.69,4.5,34.740497276959985
-69.408,-19.026,4.9,28.4146557717788
-69.859,-27.177,4.5,58.198412361773954
-70.31,-33.401,5.1,34.66861506098902
-69.238,-32.051,5.1,42.15818062284113
-71.103,-31.913,4.5,42.16147169945108
-71.203,-30.922,4.4,37.60752022561134
-67.338,-31.906,4.5,47.94574294195662
-70.801,-29.509,4.5,49.18856055136102
-72.465,-36.785,4.5,67.48933900843774
-67.531,-28.297,5.2,33.80653963831822
-67.7,-23.769,4.9,39.76533973276541
-68.271,-24.978,4.6,63.292555147904956
-70.922,-17.979,5.2,51.369847209956255
-69.35,-19.73,5.4,34.6021072352864
-65.929,-19.097,4.8,130.1894438229337
-69.958,-35.507,4.7,104.31883520082162
-70.635,-28.293,4.9,45.16678398896825
-71.199,-34.001,4.8,67.51574307195678
-67.446,-21.328,4.6,28.593270980723435
-66.977,-18.038,4.7,91.3477562439413
-69.249,-20.923,5.3,44.158037590663525
-68.842,-20.809,4.8,31.904328502832143
-69.488,-22.622,4.5,47.69844965060417
-67.5,-22.081,5.0,34.005796541375666
-71.672,-36.51,4.9,53.27276985654704
-66.655,-27.812,4.4,26.48612033125478
-69.789,-17.747,5.2,31.749604276405197
-69.155,-23.993,4.9,36.12038638217234
-66.378,-28.05,4.6,37.24339454219901
-69.282,-25.431,4.5,54.46471205044367
-66.769,-19.96,5.0,55.105638863833846
-71.672,-34.803,5.0,55.79900489003375
-70.835,-33.464,4.8,47.660099530105704
-67.789,-22.403,4.9,40.032339000282775
-69.332,-20.385,4.8,42.26903533207692
-68.363,-18.993,4.9,63.78818739870502
-68.461,-29.952,4.9,73.61872041571392
-68.909,-20.416,5.0,30.787207757447792
-72.619,-39.456,4.7,98.54366684370481
-70.672,-35.596,4.9,65.99187483451327
-70.504,-28.709,4.7,42.24753756852536
-68.63,-23.19,5.9,35.67062309038533
-66.556,-31.901,4.9,71.77721302326934
-68.046,-20.052,4.5,66.854437713332
-68.961,-19.988,5.0,36.38392935157884
-69.5,-17.29,5.7,41.00610560823709
-69.23,-23.51,5.3,32.76203851739135
-69.571,-29.473,4.7,35.35778064142665
-66.673,-22.551,4.8,47.7394813016807
-67.156,-22.591,4.6,41.17926599100071
-70.054,-27.194,4.5,59.0592556268623
-66.989,-24.402,5.2,31.371985170993593
-67.622,-24.287,5.5,35.71327490701173
-66.703,-21.478,4.9,21.954193693107143
-70.659,-31.628,4.9,50.90322509822788
-68.952,-29.156,5.1,55.117974722155694
-70.605,-32.96,5.0,43.8539181335558
-69.435,-31.461,5.0,35.12660139478132
-70.131,-19.285,5.0,30.414065758954905
-70.011,-28.643,4.8,44.061138728139
