lon,lat,rate_MgeMcmin_per_year
-67.773,-17.826,0.014872424740256025
-67.673,-17.826,0.014900839175356898
-67.573,-17.826,0.01511750290894521
-67.473,-17.826,0.015458014645394704
-67.373,-17.826,0.015897206761232515
-72.073,-17.926,0.03540625696219922
-71.973,-17.926,0.03559554940787012
-71.873,-17.926,0.0359237205028314
-71.773,-17.926,0.036473081518262375
-71.673,-17.926,0.037319257085240524
-71.573,-17.926,0.038487012741901874
-71.473,-17.926,0.03994093804678923
-71.373,-17.926,0.041636450476832204
-71.273,-17.926,0.043504276875410926
-71.173,-17.926,0.0455489792047805
-71.073,-17.926,0.04779833915223843
-70.973,-17.926,0.05024110837814579
-70.873,-17.926,0.05290522633893012
-70.773,-17.926,0.05578832227235212
-70.673,-17.926,0.05897226903112222
-70.573,-17.926,0.06232452718067155
-70.473,-17.926,0.06519766671716522
-70.373,-17.926,0.06682863840088425
-70.273,-17.926,0.0675786401398797
-70.173,-17.926,0.0689668133734059
-70.073,-17.926,0.0720918450219986
-69.973,-17.926,0.07650950802335658
-69.873,-17.926,0.0808367307435719
-69.773,-17.926,0.08412344194355262
-69.673,-17.926,0.08648634083535299
-69.573,-17.926,0.08869495008696195
-69.473,-17.926,0.09079887214555032
-69.373,-17.926,0.09098447173042033
-69.273,-17.926,0.08669034510016227
-69.173,-17.926,0.07693923393299178
-69.073,-17.926,0.0644867885582484
-68.973,-17.926,0.05273484599136665
-68.873,-17.926,0.043209351803832174
-68.773,-17.926,0.036020593311623356
-68.673,-17.926,0.030633055034205475
-68.573,-17.926,0.02663159437508266
-68.473,-17.926,0.023561662152784504
-68.373,-17.926,0.021242785989290868
-68.273,-17.926,0.019493686246973053
-68.173,-17.926,0.01815226749962412
-68.073,-17.926,0.017231391212664572
-67.973,-17.926,0.016612435264763605
-67.873,-17.926,0.01623034040543593
-67.773,-17.926,0.016152969826397853
-67.673,-17.926,0.016237302431614538
-67.573,-17.926,0.016536016212017127
-67.473,-17.926,0.016984836214704355
-67.373,-17.926,0.017556719179180533
-72.273,-18.026,0.03244731133643554
-72.173,-18.026,0.0327031151521485
-72.073,-18.026,0.03295887055750566
-71.973,-18.026,0.03326731151778517
-71.873,-18.026,0.033700183708082185
-71.773,-18.026,0.034312178193562255
-71.673,-18.026,0.035156735809418964
-71.573,-18.026,0.03625151528625464
-71.473,-18.026,0.03757039142406578
-71.373,-18.026,0.03908745298145008
-71.273,-18.026,0.040758027327678484
-71.173,-18.026,0.04261222038365277
-71.073,-18.026,0.0446764539112484
-70.973,-18.026,0.04695061605959516
-70.873,-18.026,0.04938803948144656
-70.773,-18.026,0.051923099998510226
-70.673,-18.026,0.05449408083893609
-70.573,-18.026,0.05693905376676103
-70.473,-18.026,0.05893128783691799
-70.373,-18.026,0.06022512274591135
-70.273,-18.026,0.06118935838032432
