longitude,latitude,mag,tc_years,mc_window,weight
-66.57,-27.96,6.2,25.99863107460644,6.0,0.3846356360572872
-66.85,-22.95,6.5,25.99863107460644,6.0,0.3846356360572872
-69.162,-19.236,6.1,25.99863107460644,6.0,0.3846356360572872
-69.436,-18.079,5.6,10.001368925393566,5.3,0.1994989215829135
-68.244,-21.774,5.8,10.001368925393566,5.3,0.1994989215829135
-67.286,-27.52,5.4,10.001368925393566,5.3,0.1994989215829135
-67.6,-31.763,5.7,10.001368925393566,5.3,0.1994989215829135
-68.893,-25.929,5.7,10.001368925393566,5.3,0.1994989215829135
-70.399,-28.628,5.5,10.001368925393566,5.3,0.1994989215829135
-71.489,-36.132,5.4,10.001368925393566,5.3,0.1994989215829135
-68.692,-23.156,5.6,10.001368925393566,5.3,0.1994989215829135
-68.506,-31.56,5.4,10.001368925393566,5.3,0.1994989215829135
-69.122,-23.932,5.3,10.001368925393566,5.3,0.1994989215829135
-69.839,-20.366,5.7,10.001368925393566,5.3,0.1994989215829135
-67.22,-18.927,5.3,10.001368925393566,5.3,0.1994989215829135
-67.1,-28.886,5.5,10.001368925393566,5.3,0.1994989215829135
-68.201,-23.274,5.3,10.001368925393566,5.3,0.1994989215829135
-66.766,-24.12,6.0,10.001368925393566,5.3,0.1994989215829135
-67.295,-24.325,5.3,10.001368925393566,5.3,0.1994989215829135
-69.201,-17.288,5.4,10.001368925393566,5.3,0.1994989215829135
-67.908,-24.0,5.7,10.001368925393566,5.3,0.1994989215829135
-65.977,-22.386,5.5,10.001368925393566,5.3,0.1994989215829135
-67.166,-21.504,5.5,10.001368925393566,5.3,0.1994989215829135
-68.663,-29.626,5.6,10.001368925393566,5.3,0.1994989215829135
-68.51,-20.54,7.2,10.001368925393566,5.3,0.1994989215829135
-68.664,-22.577,5.4,10.001368925393566,5.3,0.1994989215829135
-68.592,-21.295,5.8,10.001368925393566,5.3,0.1994989215829135
-68.61,-24.89,6.9,10.001368925393566,5.3,0.1994989215829135
-70.182,-30.1,5.3,10.001368925393566,5.3,0.1994989215829135
-67.153,-28.01,5.5,10.001368925393566,5.3,0.1994989215829135
-69.27,-23.01,5.4,10.001368925393566,5.3,0.1994989215829135
-69.804,-18.868,5.3,10.001368925393566,5.3,0.1994989215829135
-67.745,-29.827,5.6,10.001368925393566,5.3,0.1994989215829135
-67.12,-22.21,5.6,10.001368925393566,5.3,0.1994989215829135
-69.56,-19.64,5.7,10.001368925393566,5.3,0.1994989215829135
-69.553,-29.1,5.3,10.001368925393566,5.3,0.1994989215829135
-67.383,-24.612,5.3,10.001368925393566,5.3,0.1994989215829135
-68.138,-22.003,5.5,10.001368925393566,5.3,0.1994989215829135
-69.173,-31.892,5.8,10.001368925393566,5.3,0.1994989215829135
-68.51,-23.57,5.6,10.001368925393566,5.3,0.1994989215829135
-67.158,-32.022,5.5,10.001368925393566,5.3,0.1994989215829135
-70.028,-33.189,5.3,10.001368925393566,5.3,0.1994989215829135
-69.633,-25.721,5.3,10.001368925393566,5.3,0.1994989215829135
-69.959,-31.445,5.3,10.001368925393566,5.3,0.1994989215829135
-68.594,-22.589,5.6,10.001368925393566,5.3,0.1994989215829135
-67.493,-20.948,5.5,10.001368925393566,5.3,0.1994989215829135
-69.536,-18.168,5.7,10.001368925393566,5.3,0.1994989215829135
-67.386,-28.573,5.8,10.001368925393566,5.3,0.1994989215829135
-71.61,-37.96,5.5,10.001368925393566,5.3,0.1994989215829135
-71.816,-17.095,5.5,10.001368925393566,5.3,0.1994989215829135
-70.19,-34.278,6.1,10.001368925393566,5.3,0.1994989215829135
-66.704,-27.815,5.7,10.001368925393566,5.3,0.1994989215829135
-70.297,-27.895,5.3,10.001368925393566,5.3,0.1994989215829135
-69.491,-17.716,5.7,10.001368925393566,5.3,0.1994989215829135
-66.708,-21.485,5.3,10.001368925393566,5.3,0.1994989215829135
-69.084,-28.684,5.4,10.001368925393566,5.3,0.1994989215829135
-67.739,-24.197,5.5,10.001368925393566,5.3,0.1994989215829135
-69.288,-20.491,5.5,10.001368925393566,5.3,0.1994989215829135
-70.145,-18.651,5.5,10.001368925393566,5.3,0.1994989215829135
-68.05,-23.7,5.6,10.001368925393566,5.3,0.1994989215829135
-71.034,-33.712,5.6,10.001368925393566,5.3,0.1994989215829135
-69.184,-21.282,5.6,10.001368925393566,5.3,0.1994989215829135
-70.154,-25.675,5.3,10.001368925393566,5.3,0.1994989215829135
-66.03,-21.86,5.8,10.001368925393566,5.3,0.1994989215829135
-68.301,-31.414,5.4,10.001368925393566,5.3,0.1994989215829135
-69.661,-29.863,5.5,10.001368925393566,5.3,0.1994989215829135
-66.496,-20.759,5.7,10.001368925393566,5.3,0.1994989215829135
-69.815,-20.024,5.8,10.001368925393566,5.3,0.1994989215829135
-67.95,-24.17,5.3,10.001368925393566,5.3,0.1994989215829135
-67.325,-31.574,5.3,10.001368925393566,5.3,0.1994989215829135
-68.482,-22.04,5.7,10.001368925393566,5.3,0.1994989215829135
-67.343,-28.775,5.4,10.001368925393566,5.3,0.1994989215829135
-66.869,-19.833,5.3,10.001368925393566,5.3,0.1994989215829135
-69.32,-23.05,6.3,10.001368925393566,5.3,0.1994989215829135
-71.943,-36.428,5.5,10.001368925393566,5.3,0.1994989215829135
-68.904,-23.705,5.3,10.001368925393566,5.3,0.1994989215829135
-68.56,-29.58,5.6,10.001368925393566,5.3,0.1994989215829135
-66.917,-27.826,5.6,10.001368925393566,5.3,0.1994989215829135
-67.308,-22.068,5.5,10.001368925393566,5.3,0.1994989215829135
-66.5,-21.32,5.3,10.001368925393566,5.3,0.1994989215829135
-69.208,-17.921,5.6,10.001368925393566,5.3,0.1994989215829135
-66.84,-24.27,6.4,10.001368925393566,5.3,0.1994989215829135
-70.577,-28.847,5.7,10.001368925393566,5.3,0.1994989215829135
-71.5,-35.9,5.6,10.001368925393566,5.3,0.1994989215829135
-70.526,-32.602,5.6,10.001368925393566,5.3,0.1994989215829135
-68.803,-23.667,5.3,10.001368925393566,5.3,0.1994989215829135
