id,time_iso,longitude,latitude,depth,mag,mag_type,lon_error,lat_error,depth_error,mag_error,strike1,dip1,rake1,strike2,dip2,rake2,Mrr,Mtt,Mpp,Mrt,Mrp,Mtp,source,dups,class_raw,sub_depth,class
5835,1979/08/10,-66.5,-21.32,251.6,5.3,mw,0.08,0.07,3.9,,183,17,-69,341,74,-96,-6.621e+16,9.72e+15,5.649e+16,3.717e+16,-9.089e+16,-3.15e+15,GCMT,,slab_deep,204.912460327,slab_deep
5846,1979/08/30,-67.627,-31.381,32,5.7,mw,,,,,354,31,35,233,73,116,1.052e+17,1.62e+16,-1.214e+17,-1.404e+17,-6.47e+16,-6.52e+16,USGS,,backarc,,unclassified
5847,1979/08/30,-67.06,-31.4,27,5.5,mw,0.09,0.09,0,,354,31,35,233,73,116,1.052e+17,1.62e+16,-1.214e+17,-1.404e+17,-6.47e+16,-6.52e+16,GCMT,,backarc,,unclassified
5868,1979/10/11,-71.55,-33.41,44,5.4,mw,0.07,0.08,4.7,,13,24,96,187,66,87,9.57e+16,1.85e+16,-1.142e+17,-1e+16,-9.56e+16,-2.26e+16,GCMT,,slab_interface,37.9049224854,slab_interface
5887,1979/11/22,-67.099,-24.317,172,5.8,mw,,,,,209,44,-37,327,65,-128,-3.437e+18,-2.282e+18,5.718e+18,2.298e+18,-1.808e+18,-4.87e+17,ISC,,slab_deep,138.774353027,slab_deep
5886,1979/11/22,-66.84,-24.27,181,6.4,mw,0.03,0.04,1,,209,44,-37,327,65,-128,-3.437e+18,-2.282e+18,5.718e+18,2.298e+18,-1.808e+18,-4.87e+17,GCMT,,slab_deep,154.572113037,slab_deep
5904,1979/12/24,-66.895,-29.616,25,5,mw,,,4.7,0.3,168,65,41,58,54,148,,,,,,,ISC-GEM,,backarc,,unclassified
5905,1979/12/26,-71.5,-35.9,110.8,5.6,mw,0.04,0.04,2.5,,199,6,-66,355,85,-92,-2.66e+16,-4.67e+16,7.33e+16,2.32e+16,-2.625e+17,-100000000000000,GCMT,,slab_deep,79.7410354614,slab_deep
5911,1979/12/28,-69.59,-24.55,114.3,5.4,mw,0.06,0.06,2.7,,158,30,-86,333,60,-92,-1.651e+17,4.64e+16,1.187e+17,4.34e+16,-7.43e+16,-3.98e+16,GCMT,,slab_deep,64.5860519409,slab_deep
5922,1980/01/14,-69.42,-33.27,15,5.6,mw,0.07,0.06,0,,141,69,5,49,85,159,-1.31e+16,2.734e+17,-2.603e+17,1.078e+17,3.83e+16,-4.49e+16,GCMT,,intraarc_shallow,,intraarc
5941,1980/02/14,-71.56,-32.02,46.9,5.1,mw,0.1,0.18,8.5,,226,41,142,346,66,55,2.821e+16,2.153e+16,-4.974e+16,-4.43e+15,2.26e+16,-1.689e+16,GCMT,,intra_slab,35.8983650208,intra_slab
5946,1980/03/07,-72.816,-16.794,35,6.1,mw,,,4.8,0.1,166,61,112,306,36,56,1.45e+18,-3.08e+17,-1.142e+18,-4.4e+16,-9.66e+17,9.59e+17,ISC-GEM,,slab_interface,43.0114364624,slab_interface
5947,1980/03/07,-73.48,-17.17,15,6.1,mw,0.04,0.04,0,,306,36,56,166,61,112,1.45e+18,-3.08e+17,-1.142e+18,-4.4e+16,-9.66e+17,9.59e+17,GCMT,,slab_interface,16.3012275696,slab_interface
5957,1980/03/23,-72.08,-30.17,43.4,5.4,mw,0.07,0.1,4.2,,1,37,75,200,55,101,1.248e+17,1.34e+16,-1.383e+17,-2.73e+16,-3.89e+16,-3.19e+16,GCMT,,intra_slab,14.6933746338,intra_slab
5961,1980/03/29,-73.91,-38.05,32.4,5.5,mw,0.06,0.05,3.9,,13,20,106,176,71,85,1.172e+17,-6e+15,-1.111e+17,1.61e+16,-1.472e+17,-9.9e+15,GCMT,,slab_interface,20.2956085205,slab_interface
5968,1980/04/09,-67.42,-31.49,15,5.3,mw,0.09,0.07,0,,340,37,136,108,65,61,9.042e+16,-4.144e+16,-4.898e+16,8.311e+16,1.369e+16,5.894e+16,GCMT,,backarc,,unclassified
5970,1980/04/14,-68.96,-21.58,115.4,5.4,mw,0.05,0.06,2.3,,195,40,-47,324,62,-120,-1.3e+17,-3.06e+16,1.607e+17,8.73e+16,-4.78e+16,-3.45e+16,GCMT,,slab_deep,82.5172348022,slab_deep
5986,1980/05/02,-66.943,-24.132,163,5.8,mw,,,,,197,23,-57,342,71,-103,-1.018e+17,-2.47e+16,1.266e+17,5.05e+16,-1.278e+17,-4.9e+15,USGS,,slab_deep,148.857269287,slab_deep
5987,1980/05/02,-67.33,-24.24,205.2,5.4,mw,0.06,0.06,2.6,,197,23,-57,342,71,-103,-1.018e+17,-2.47e+16,1.266e+17,5.05e+16,-1.278e+17,-4.9e+15,GCMT,,slab_deep,125.227172852,slab_deep
6005,1980/05/26,-69.17,-19.43,104,6.6,mw,0.02,0.02,1.1,,177,23,-83,349,67,-93,-6.928e+18,-6.07e+17,7.535e+18,1.495e+18,-7.093e+18,-1.052e+18,GCMT,,slab_deep,92.1045303345,slab_deep
6010,1980/05/30,-70.951,-23.199,15,5.6,mw,,,7.5,0.1,168,60,81,6,32,105,2.491e+17,6.05e+16,-3.095e+17,4.58e+16,-1.466e+17,2.4e+16,ISC-GEM,,slab_interface,17.125705719,slab_interface
6011,1980/05/30,-71.62,-23.08,15,5.6,mw,0.03,0.04,0,,6,32,105,168,60,81,2.491e+17,6.05e+16,-3.095e+17,4.58e+16,-1.466e+17,2.4e+16,GCMT,,outer_rise,,outer_rise
6022,1980/06/11,-71.93,-33.03,20,5.8,mw,0.03,0.03,0,,1,26,87,184,64,91,5.183e+17,8.24e+16,-6.008e+17,-3.37e+16,-4.456e+17,-2.75e+16,GCMT,,slab_interface,23.1661930084,slab_interface
6023,1980/06/16,-68.87,-21.83,118,5.6,mw,0.04,0.07,1.8,,6,44,-77,168,47,-102,-2.132e+17,-9.91e+16,3.123e+17,-1.9e+16,1.43e+16,-2.35e+16,GCMT,,slab_deep,84.1148986816,slab_deep
6038,1980/07/13,-70.49,-33.47,113.4,5.7,mw,0.04,0.03,2.2,,102,14,178,195,89,76,6.87e+16,-1.682e+17,9.95e+16,-4.32e+16,-3.728e+17,-3.1e+16,GCMT,,slab_deep,81.1703186035,slab_deep
6041,1980/07/19,-69.675,-28.997,110,6.5,mw,,,,,306,26,-77,112,65,-96,-8.087e+17,5.889e+17,2.198e+17,-6.221e+17,1.875e+17,-3.052e+17,USGS,,slab_deep,84.990234375,slab_deep
6042,1980/07/19,-69.89,-29,129.3,5.9,mw,0.04,0.03,1.5,,306,26,-77,112,65,-96,-8.087e+17,5.889e+17,2.198e+17,-6.221e+17,1.875e+17,-3.052e+17,GCMT,,slab_deep,82.7651062012,slab_deep
6051,1980/08/03,-69.991,-35.251,151,5.7,mw,,,,,2,20,93,179,70,89,7.259e+16,-1.58e+16,-5.678e+16,2.27e+15,-7.682e+16,-1.12e+15,USGS,,slab_deep,133.432434082,slab_deep
6052,1980/08/03,-69.82,-35.46,163.9,5.3,mw,0.14,0.07,2.6,,2,20,93,179,70,89,7.259e+16,-1.58e+16,-5.678e+16,2.27e+15,-7.682e+16,-1.12e+15,GCMT,,slab_deep,147.15057373,slab_deep
6065,1980/08/29,-73.103,-39.664,34,5.8,mw,,,,,171,29,140,298,72,67,8.34e+16,-1.58e+16,-6.76e+16,-1.054e+17,2.24e+16,4.74e+16,USGS,,forearc,55.4285469055,forearc
6066,1980/08/29,-73.37,-39.75,44.6,5.4,mw,0.09,0.08,5.9,,171,29,140,298,72,67,8.34e+16,-1.58e+16,-6.76e+16,-1.054e+17,2.24e+16,4.74e+16,GCMT,,forearc,45.4454612732,forearc
6106,1980/11/08,-67.654,-24.341,103,5.8,mw,,,,,137,28,-95,323,62,-87,-1.107e+17,4.69e+16,6.38e+16,4.28e+16,-6.22e+16,-5.07e+16,USGS,,slab_deep,110.943122864,slab_deep
6107,1980/11/08,-68.06,-24.42,146.9,5.4,mw,0.14,0.12,4.8,,137,28,-95,323,62,-87,-1.107e+17,4.69e+16,6.38e+16,4.28e+16,-6.22e+16,-5.07e+16,GCMT,,slab_deep,97.0781173706,slab_deep
6109,1980/11/10,-67.468,-31.576,21,6.1,mw,,,,,133,31,49,358,67,111,2.53e+17,-4.24e+16,-2.106e+17,6.35e+16,2.415e+17,1.167e+17,USGS,,backarc,,unclassified
6110,1980/11/10,-67.55,-31.52,15,5.6,mw,0.05,0.04,0,,133,31,49,358,67,111,2.53e+17,-4.24e+16,-2.106e+17,6.35e+16,2.415e+17,1.167e+17,GCMT,,backarc,,unclassified
6128,1980/12/11,-68.46,-21.26,120.8,6.3,mw,0.02,0.02,1.1,,159,38,-111,5,55,-74,-2.948e+18,-6.93e+17,3.642e+18,-4.48e+17,-1.15e+18,-5.62e+17,GCMT,,slab_deep,98.4441375732,slab_deep
6137,1980/12/25,-67.19,-31,138.1,5.1,mw,0.14,0.13,4.8,,173,40,-106,14,52,-77,-4.567e+16,-6.9e+15,5.257e+16,-8.35e+15,-9.03e+15,3.73e+15,GCMT,,slab_deep,96.1515731812,slab_deep
6145,1981/01/07,-71.39,-23.96,15,5.6,mw,0.03,0.05,0,,5,33,93,181,57,88,2.837e+17,5.66e+16,-3.403e+17,800000000000000,-1.417e+17,-2.13e+16,GCMT,,outer_rise,,outer_rise
6158,1981/01/27,-68.032,-23.028,125,5.8,mw,,,,,147,32,-130,12,66,-68,-7.802e+16,-9.13e+15,8.715e+16,-3.369e+16,-6.298e+16,-1.949e+16,USGS,,slab_deep,100.674316406,slab_deep
6160,1981/01/27,-68.09,-23.22,140.2,5.3,mw,0.08,0.07,3.3,,147,32,-130,12,66,-68,-7.802e+16,-9.13e+15,8.715e+16,-3.369e+16,-6.298e+16,-1.949e+16,GCMT,,slab_deep,98.0635147095,slab_deep
6172,1981/03/02,-66.094,-22.594,256,5.3,mw,,,,,305,4,49,167,87,93,6.86e+16,-5.68e+16,-1.18e+16,8.71e+16,-3.906e+17,1.03e+16,ISC,,slab_deep,226.014205933,slab_deep
6171,1981/03/02,-65.89,-22.47,273.5,5.7,mw,0.03,0.03,1.2,,305,4,49,167,87,93,6.86e+16,-5.68e+16,-1.18e+16,8.71e+16,-3.906e+17,1.03e+16,GCMT,,slab_deep,243.458679199,slab_deep
6173,1981/03/09,-66.59,-23.52,220.7,5.2,mw,0.08,0.1,4.4,,198,36,-46,328,65,-117,-5.686e+16,-2.977e+16,8.663e+16,3.142e+16,-4.069e+16,-2.17e+16,GCMT,,slab_deep,178.994934082,slab_deep
6178,1981/03/16,-71.786,-35.534,55,5.6,mw,,,,,252,46,-39,11,63,-129,-8.331e+16,2.665e+16,5.667e+16,1.611e+16,-6.269e+16,9.187e+16,USGS,,slab_deep,61.4952545166,slab_deep
6179,1981/03/16,-71.67,-35.67,60.1,5.4,mw,0.09,0.06,5,,252,46,-39,11,63,-129,-8.331e+16,2.665e+16,5.667e+16,1.611e+16,-6.269e+16,9.187e+16,GCMT,,slab_deep,69.5032348633,slab_deep
6185,1981/03/23,-71.935,-33.663,27,5.8,mw,,,,,335,5,73,173,85,91,1.027e+18,-5.4e+17,-4.87e+17,5.85e+17,-4.676e+18,1.14e+17,ISC,,slab_interface,25.8404064178,slab_interface
6184,1981/03/23,-71.81,-33.96,16.6,6.4,mw,0.06,0.04,2.5,,335,5,73,173,85,91,1.027e+18,-5.4e+17,-4.87e+17,5.85e+17,-4.676e+18,1.14e+17,GCMT,,forearc,33.4850769043,forearc
6190,1981/03/26,-68.957,-19.37,138,6.2,mw,,,,,179,14,-76,345,76,-93,-1.84e+18,-1.911e+18,3.751e+18,1.319e+18,-5.371e+18,-1.141e+18,USGS,,slab_deep,101.183776855,slab_deep
6189,1981/03/26,-69.22,-19.54,143.9,6.5,mw,0.02,0.02,0.8,,179,14,-76,345,76,-93,-1.84e+18,-1.911e+18,3.751e+18,1.319e+18,-5.371e+18,-1.141e+18,GCMT,,slab_deep,88.9359970093,slab_deep
6201,1981/04/06,-70.81,-35.36,112.8,5.2,mw,0.09,0.08,5.5,,95,33,163,200,81,58,2.323e+16,-2.948e+16,6.25e+15,-2.116e+16,-6.903e+16,-4.645e+16,GCMT,,slab_deep,99.3097763062,slab_deep
6212,1981/04/16,-70.699,-20.162,33,5.5,mw,,,,,2,33,114,154,60,75,4.248e+16,5.33e+15,-4.781e+16,1.588e+16,-2.075e+16,1.442e+16,USGS,,slab_interface,25.2136440277,slab_interface
6213,1981/04/16,-71.02,-20.11,24.7,5.1,mw,0.09,0.1,5.2,,2,33,114,154,60,75,4.248e+16,5.33e+15,-4.781e+16,1.588e+16,-2.075e+16,1.442e+16,GCMT,,slab_interface,17.7538070679,slab_interface
6240,1981/05/17,-71.831,-27.223,33,5.8,mw,,,,,191,37,-79,358,54,-98,-9.022e+16,-4.97e+15,9.519e+16,8.25e+15,-3.02e+16,8.25e+15,USGS,,outer_rise,,outer_rise
6241,1981/05/17,-72.14,-27.39,15,5.3,mw,0.09,0.1,0,,191,37,-79,358,54,-98,-9.022e+16,-4.97e+15,9.519e+16,8.25e+15,-3.02e+16,8.25e+15,GCMT,,outer_rise,,outer_rise
6263,1981/06/01,-65.12,-20.24,349.1,5.5,mw,0.07,0.05,2.8,,214,25,-42,343,74,-109,-1.061e+17,-2.21e+16,1.281e+17,6.77e+16,-1.494e+17,2.53e+16,GCMT,,slab_deep,332.569793701,slab_deep
6270,1981/06/16,-68.337,-21.486,76.1,5.8,mw,,,3.8,,118,40,-128,344,59,-62,-1.243e+17,3.1e+16,9.33e+16,-700000000000000,-7.02e+16,-1.165e+17,USGS,,intraarc_deep,,intraarc
6271,1981/06/16,-68.77,-21.63,125.2,5.4,mw,0.09,0.06,2.8,,118,40,-128,344,59,-62,-1.243e+17,3.1e+16,9.33e+16,-700000000000000,-7.02e+16,-1.165e+17,GCMT,,slab_deep,87.6412658691,slab_deep
6272,1981/06/21,-70.83,-20.84,15,5.7,mw,0.08,0.06,0,,299,24,40,172,75,109,2.378e+17,-4.03e+16,-1.975e+17,1.64e+16,-4.147e+17,1.879e+17,GCMT,,forearc,17.6550045013,forearc
6282,1981/07/18,-66.4,-22.69,232.2,5.4,mw,0.08,0.07,3.5,,243,17,-6,338,88,-107,-6.3e+15,-3.48e+16,4.1e+16,5.25e+16,-1.343e+17,2.7e+16,GCMT,,slab_deep,201.297042847,slab_deep
6290,1981/07/28,-73.204,-41.574,43,5.9,mw,,,,,44,59,17,305,75,148,6.37e+16,-2.863e+17,2.226e+17,-7.46e+16,1.733e+17,-5.5e+16,USGS,,slab_deep,56.9438400269,slab_deep
6291,1981/07/28,-73.45,-41.97,46.7,5.6,mw,0.09,0.04,4.7,,44,59,17,305,75,148,6.37e+16,-2.863e+17,2.226e+17,-7.46e+16,1.733e+17,-5.5e+16,GCMT,,forearc,49.9460029602,forearc
6338,1981/09/19,-74.94,-39.45,15,5.5,mw,0.1,0.06,0,,206,38,-53,342,61,-116,-2.066e+17,-2.7e+15,2.093e+17,1.097e+17,-9.29e+16,2.47e+16,GCMT,,intra_slab,7.7982211113,intra_slab
6340,1981/09/20,-66.59,-23.13,230.9,5.5,mw,0.08,0.05,3.2,,65,23,-136,293,74,-73,-1.286e+17,9.54e+16,3.32e+16,1.303e+17,-1.085e+17,3.52e+16,GCMT,,slab_deep,182.442596436,slab_deep
6354,1981/10/16,-72.905,-33.136,24,6.4,mw,,,,,194,34,96,6,56,86,4.936e+19,-5.75e+18,-4.361e+19,-3e+17,1.967e+19,-7.27e+18,ISC,,outer_rise,,outer_rise
6353,1981/10/16,-73.15,-33.48,40.4,7.5,mw,0.02,0.02,0.8,,194,34,96,6,56,86,4.936e+19,-5.75e+18,-4.361e+19,-3e+17,1.967e+19,-7.27e+18,GCMT,,outer_rise,,outer_rise
6375,1981/11/02,-69.712,-18.882,94.7,5.3,mw,,,5.4,0.1,224,17,-51,4,77,-101,-4.46e+16,-9.5e+15,5.42e+16,-6.9e+15,-1.025e+17,2.76e+16,ISC-GEM,,slab_deep,80.8645248413,slab_deep
6376,1981/11/02,-69.14,-18.62,135.2,5.3,mw,0.14,0.1,5.7,,224,17,-51,4,77,-101,-4.46e+16,-9.5e+15,5.42e+16,-6.9e+15,-1.025e+17,2.76e+16,GCMT,,slab_deep,106.609107971,slab_deep
6378,1981/11/07,-71.39,-32.41,65.6,6.9,mw,0.02,0.02,2.5,,208,5,-47,345,86,-94,-6.7e+17,-7.67e+18,8.34e+18,7.82e+18,-3.122e+19,-2.17e+18,GCMT,,intra_slab,42.2456550598,intra_slab
6388,1981/11/17,-69.72,-25.97,69.1,5.4,mw,0.07,0.07,7.3,,144,11,101,312,80,88,5.9e+16,-2.65e+16,-3.26e+16,-1.195e+17,1.079e+17,3.39e+16,GCMT,,slab_deep,70.4894943237,slab_deep
6396,1981/11/30,-70.24,-17.43,144,5.5,mw,0.06,0.05,1.9,,93,3,-148,331,88,-87,9.4e+15,-1.85e+16,9.1e+15,1.229e+17,-2.191e+17,-4.47e+16,GCMT,,slab_deep,97.3570480347,slab_deep
6403,1981/12/15,-71.361,-36.284,95,5.6,mw,,,,,157,10,-61,308,81,-95,-1.102e+16,4.37e+15,6.65e+15,3.461e+16,-2.7e+16,-1.261e+16,USGS,,slab_deep,90.9966125488,slab_deep
6405,1981/12/15,-71.16,-36.13,104.6,5,mw,0.26,0.12,11.8,,157,10,-61,308,81,-95,-1.102e+16,4.37e+15,6.65e+15,3.461e+16,-2.7e+16,-1.261e+16,GCMT,,slab_deep,96.3859634399,slab_deep
6438,1982/02/10,-66.501,-22.75,231,5.9,mw,,,,,235,10,-28,353,85,-99,-2.42e+18,-1.22e+18,3.64e+18,1.89e+18,-1.556e+19,2.08e+18,ISC,,slab_deep,193.36567688,slab_deep
6437,1982/02/10,-66.09,-22.76,236.6,6.7,mw,0.03,0.02,1.1,,235,10,-28,353,85,-99,-2.42e+18,-1.22e+18,3.64e+18,1.89e+18,-1.556e+19,2.08e+18,GCMT,,slab_deep,225.34022522,slab_deep
6459,1982/03/22,-69.3,-19.96,139.3,5.3,mw,0.1,0.06,2.6,,232,12,-25,347,85,-101,-2.36e+16,-9.8e+15,3.33e+16,3.12e+16,-1.21e+17,1.75e+16,GCMT,,slab_deep,80.812171936,slab_deep
6482,1982/04/19,-66.17,-22.7,266,5.4,mw,0.05,0.05,2.6,,194,19,-76,0,72,-95,-9.99e+16,-4.3e+15,1.042e+17,5.1e+15,-1.377e+17,1.26e+16,GCMT,,slab_deep,221.363510132,slab_deep
6491,1982/05/03,-69.38,-23.47,112,5.5,mw,0.06,0.06,2.4,,24,63,-23,125,70,-151,-1.083e+17,-1.079e+17,2.162e+17,-4.3e+16,1.69e+16,-1.036e+17,GCMT,,slab_deep,66.2481231689,slab_deep
6502,1982/05/29,-68.62,-22.28,116.6,5.5,mw,0.06,0.04,3.2,,172,23,-67,327,69,-100,-1.185e+17,-1.25e+16,1.31e+17,8.32e+16,-1.234e+17,-7.28e+16,GCMT,,slab_deep,88.6688995361,slab_deep
6503,1982/05/29,-70.78,-25.06,21.3,5.3,mw,0.07,0.07,4.6,,348,19,100,157,71,86,6.486e+16,4.3e+15,-6.916e+16,3.659e+16,-8.375e+16,2.726e+16,GCMT,,slab_interface,26.8835639954,slab_interface
6506,1982/06/01,-75.209,-41.482,29,6,mw,,,,,160,33,-130,25,65,-67,-3.372e+18,-8.6e+17,4.232e+18,-1.871e+18,-2.339e+18,3.07e+17,ISC,,intra_slab,7.50473117828,intra_slab
6509,1982/06/03,-68.36,-19.41,195,5.4,mw,0.07,0.06,2.1,,29,48,-133,263,57,-54,-1.248e+17,1.162e+17,8.6e+15,5.28e+16,-2.79e+16,1.193e+17,GCMT,,slab_deep,129.962265015,slab_deep
6512,1982/06/10,-67.45,-21.37,202.3,5.3,mw,0.19,0.11,4.7,,51,57,-152,305,67,-37,-4.56e+16,1.064e+17,-6.08e+16,1.72e+16,-6.95e+16,8.3e+15,GCMT,,slab_deep,145.302841187,slab_deep
6533,1982/07/11,-73.81,-17,29,5.4,mw,0.08,0.06,0,,284,28,29,168,77,115,6.84e+16,-2.48e+16,-4.36e+16,1.86e+16,-1.385e+17,8.43e+16,GCMT,,intra_slab,15.130941391,intra_slab
6536,1982/07/19,-66.738,-23.949,206.8,5.6,mw,,,2.8,,219,31,-62,8,63,-106,-1.181e+17,9.7e+15,1.084e+17,6.6e+15,-8.65e+16,5.14e+16,USGS,,slab_deep,163.887176514,slab_deep
6537,1982/07/19,-66.84,-23.93,231.3,5.4,mw,0.06,0.06,3.2,,219,31,-62,8,63,-106,-1.181e+17,9.7e+15,1.084e+17,6.6e+15,-8.65e+16,5.14e+16,GCMT,,slab_deep,156.972106934,slab_deep
6543,1982/08/05,-70.87,-26.69,58.7,5.7,mw,0.05,0.04,3.7,,149,12,-93,332,78,-89,-2.242e+17,1.1e+17,1.142e+17,1.78e+17,-3.404e+17,-1.1e+16,GCMT,,intra_slab,27.9247760773,intra_slab
6559,1982/09/03,-66.52,-23.84,204.3,5.4,mw,0.07,0.11,3.6,,218,44,-36,336,66,-128,-1.007e+17,-5.9e+16,1.597e+17,7.18e+16,-6.33e+16,2.59e+16,GCMT,,slab_deep,183.097732544,slab_deep
6560,1982/09/06,-71.39,-32.08,78.5,5.3,mw,0.15,0.07,10.2,,68,21,-166,326,85,-69,-1.786e+16,3.959e+16,-2.173e+16,4.539e+16,-7.859e+16,-1.499e+16,GCMT,,intra_slab,42.3379554749,intra_slab
6563,1982/09/11,-66.996,-24.173,149.5,5.5,mw,,,3.9,,167,29,-99,357,61,-85,-1.064e+17,-5.7e+15,1.121e+17,-1.3e+15,-6.93e+16,-1.59e+16,USGS,,slab_deep,145.703765869,slab_deep
6565,1982/09/11,-67.17,-24.22,198.1,5.3,mw,0.08,0.07,3.5,,167,29,-99,357,61,-85,-1.064e+17,-5.7e+15,1.121e+17,-1.3e+15,-6.93e+16,-1.59e+16,GCMT,,slab_deep,136.397613525,slab_deep
6601,1982/10/24,-70.97,-22.44,15,5.5,mw,0.09,0.07,0,,337,16,97,150,74,88,1.044e+17,-8.6e+15,-9.58e+16,8.96e+16,-1.553e+17,5.98e+16,GCMT,,slab_interface,15.62088871,slab_interface
6602,1982/10/26,-71.33,-29.7,56.1,5.8,mw,0.04,0.03,4.5,,100,15,-154,345,84,-77,-1.367e+17,1.149e+17,2.18e+16,9.69e+16,-4.904e+17,-1.096e+17,GCMT,,intra_slab,37.0806007385,intra_slab
6622,1982/11/18,-65.74,-31.21,166.2,6,mw,0.06,0.04,1.8,,129,24,-114,335,68,-80,-8.794e+17,3.461e+17,5.333e+17,2.869e+17,-8.277e+17,-4.33e+17,GCMT,,slab_deep,143.402175903,slab_deep
6665,1982/12/31,-68.66,-21.41,142.4,5.3,mw,0.07,0.06,2.7,,183,33,-74,344,59,-100,-1.004e+17,-1.04e+16,1.108e+17,2.37e+16,-4.97e+16,-1.47e+16,GCMT,,slab_deep,91.5736160278,slab_deep
6664,1982/12/31,-67.8,-20.53,10.1,6,mw,0.09,0.12,0,,340,11,130,119,82,83,4.358e+17,-9.05e+16,-3.453e+17,9.568e+17,-4.646e+17,3.44e+16,GCMT,,intraarc_shallow,,intraarc
6667,1983/01/01,-69.242,-17.171,166,5.7,mw,,,,,216,32,-19,322,80,-121,-9.38e+17,-1.189e+18,2.127e+18,1.802e+18,-1.832e+18,-6.6e+16,ISC,,slab_deep,142.102249146,slab_deep
6666,1983/01/01,-69.45,-17.03,171.8,6.3,mw,0.03,0.03,0.9,,216,32,-19,322,80,-121,-9.38e+17,-1.189e+18,2.127e+18,1.802e+18,-1.832e+18,-6.6e+16,GCMT,,slab_deep,138.498184204,slab_deep
6669,1983/01/10,-69.16,-21.95,131.9,5.9,mw,0.04,0.04,1.5,,162,11,-115,7,80,-85,-1.332e+17,-2.59e+17,3.923e+17,-7.35e+16,-7.257e+17,1.66e+16,GCMT,,slab_deep,75.354598999,slab_deep
6686,1983/01/26,-67.22,-24.28,187.6,5.4,mw,0.1,0.07,3.6,,163,25,-91,344,65,-90,-1.019e+17,-1.88e+16,1.207e+17,2.82e+16,-9.61e+16,-4.68e+16,GCMT,,slab_deep,133.08807373,slab_deep
6690,1983/01/27,-67.33,-24.02,191.4,5.7,mw,0.05,0.04,1.8,,216,31,-29,332,76,-117,-2.202e+17,-1.474e+17,3.676e+17,2.36e+17,-3.283e+17,2.89e+16,GCMT,,slab_deep,126.133354187,slab_deep
6694,1983/02/01,-69.06,-23.09,100.6,5.3,mw,0.08,0.07,5.8,,143,28,-137,13,71,-69,-5.498e+16,-1.367e+16,6.865e+16,-2.746e+16,-6.85e+16,-1.739e+16,GCMT,,slab_deep,75.6321411133,slab_deep
6700,1983/02/15,-66.71,-23.02,229.1,5.5,mw,0.08,0.1,2.9,,93,14,-157,340,85,-77,-1.88e+16,1.5e+15,1.73e+16,7.53e+16,-1.779e+17,-6.68e+16,GCMT,,slab_deep,176.618301392,slab_deep
6705,1983/02/25,-69.47,-18.61,144.9,6.7,mw,0.01,0.02,0.6,,253,15,-14,357,87,-104,-1.36e+18,-7.3e+17,2.09e+18,7.4e+17,-1.262e+19,3.1e+18,GCMT,,slab_deep,95.3892745972,slab_deep
6726,1983/04/02,-66.13,-29.02,40.1,5.3,mw,0.14,0.1,7.9,,247,25,137,17,73,71,5.178e+16,-1.879e+16,-3.299e+16,1.658e+16,7.784e+16,-4.41e+16,GCMT,,backarc,,unclassified
6748,1983/05/02,-70.699,-26.641,33,5.8,mw,,,,,20,30,116,171,64,76,2.345e+17,8.08e+16,-3.153e+17,4.81e+16,-1.955e+17,-2.31e+16,USGS,,slab_interface,33.6344909668,slab_interface
6749,1983/05/02,-71.28,-26.63,33,5.6,mw,0.05,0.05,0,,20,30,116,171,64,76,2.345e+17,8.08e+16,-3.153e+17,4.81e+16,-1.955e+17,-2.31e+16,GCMT,,intra_slab,14.9723873138,intra_slab
6752,1983/05/07,-70.788,-28.008,51,5.8,mw,,,,,16,29,101,183,62,84,4.284e+16,-220000000000000,-4.261e+16,930000000000000,-2.81e+16,-7.39e+15,USGS,,slab_interface,40.5151672363,slab_interface
6753,1983/05/07,-71.61,-28.37,33.8,5.1,mw,0.14,0.16,7.3,,16,29,101,183,62,84,4.284e+16,-220000000000000,-4.261e+16,930000000000000,-2.81e+16,-7.39e+15,GCMT,,slab_interface,17.0929450989,slab_interface
6755,1983/05/09,-74.45,-41.92,33,6.1,mw,0.05,0.03,0,,358,41,-118,213,54,-68,-1.293e+18,-2.78e+17,1.571e+18,4.14e+17,2.52e+17,5.75e+17,GCMT,,intra_slab,18.6665592194,intra_slab
6762,1983/05/23,-69.139,-19.065,110,5.9,mw,,,,,133,18,-129,353,76,-78,-5.36e+16,-3.19e+16,8.54e+16,2.05e+16,-1.332e+17,-4.91e+16,USGS,,slab_deep,98.3814849854,slab_deep
6763,1983/05/23,-69.59,-18.96,116,5.4,mw,0.07,0.05,3.8,,133,18,-129,353,76,-78,-5.36e+16,-3.19e+16,8.54e+16,2.05e+16,-1.332e+17,-4.91e+16,GCMT,,slab_deep,83.6810760498,slab_deep
6770,1983/06/06,-67.27,-24.36,193.9,5.3,mw,0.09,0.07,3.6,,190,32,-53,328,65,-111,-6.874e+16,-1.462e+16,8.336e+16,4.058e+16,-4.428e+16,-2.179e+16,GCMT,,slab_deep,130.143127441,slab_deep
6800,1983/07/21,-69.25,-22.53,135.2,5.7,mw,0.04,0.05,1.6,,122,22,-160,13,83,-70,-9.7e+16,-1.335e+17,2.306e+17,-8.89e+16,-4.604e+17,-1.167e+17,GCMT,,slab_deep,70.8119049072,slab_deep
