lon,lat,vs30
-70.264491824,-33.072479032,899.9999999999998
-70.264491824,-33.172479032,899.9999999999999
-70.264491824,-33.272479032,900.0
-70.264491824,-33.372479032,900.0
-70.264491824,-33.472479032,896.4009684572501
-70.264491824,-33.572479032,831.2439977585526
-70.264491824,-33.672479032,899.9999999999999
-70.264491824,-33.772479032,643.708435603633
-70.264491824,-33.872479032,869.7938225997731
-70.264491824,-33.972479032,900.0
-70.264491824,-34.072479032,873.8487657941862
-70.164491824,-33.072479032,883.4524582951493
-70.164491824,-33.172479032,900.0
-70.164491824,-33.272479032,899.9999999999999
-70.164491824,-33.372479032,899.9999999999999
-70.164491824,-33.472479032,897.2257183091345
-70.164491824,-33.572479032,899.9999999999999
-70.164491824,-33.672479032,673.2027669350562
-70.164491824,-33.772479032,869.2855401055886
-70.164491824,-33.872479032,899.9999999999999
-70.164491824,-33.972479032,895.6312250589684
-70.164491824,-34.072479032,899.9999999999999
-70.164491824,-34.172479032,900.0
-70.064491824,-33.072479032,899.9999999999998
-70.064491824,-33.172479032,847.1497107191709
-70.064491824,-33.272479032,900.0
-70.064491824,-33.372479032,900.0
-70.064491824,-33.472479032,900.0
-70.064491824,-33.572479032,767.1804191961941
-70.064491824,-33.672479032,899.9999999999999
-70.064491824,-33.772479032,900.0
-70.064491824,-33.872479032,895.2241603588612
-70.064491824,-33.972479032,724.7141387710077
-70.064491824,-34.072479032,899.9999999999998
-70.064491824,-34.172479032,827.5520089911385
-70.064491824,-34.272479032,900.0
-69.964491824,-33.272479032,900.0
-69.964491824,-33.372479032,899.9999999999999
-69.964491824,-33.472479032,900.0
-69.964491824,-33.572479032,594.6103437345814
-69.964491824,-33.672479032,900.0
-69.964491824,-33.772479032,866.1791797997312
-69.964491824,-33.872479032,780.5011659503062
-69.964491824,-33.972479032,744.2416926086752
-69.964491824,-34.072479032,899.9999999999999
-69.964491824,-34.172479032,828.2259248608051
-69.964491824,-34.272479032,885.5583549902159
-69.864491824,-33.272479032,660.1221687146359
-69.864491824,-33.372479032,899.9999999999999
-69.864491824,-33.472479032,809.2106320840944
-69.864491824,-33.572479032,899.9999999999999
-69.864491824,-33.672479032,900.0
-69.864491824,-33.772479032,899.0280701433777
-69.864491824,-33.872479032,777.9502658655406
-69.864491824,-33.972479032,805.542876532321
-69.864491824,-34.072479032,899.9999999999999
-69.864491824,-34.172479032,741.1049347683762
-69.864491824,-34.272479032,899.9999999999999
-69.764491824,-33.272479032,900.0
-69.764491824,-33.372479032,900.0
-69.764491824,-33.472479032,773.6098593259388
-69.764491824,-34.172479032,782.1637215721206
-69.764491824,-34.272479032,899.1114927772674
