X,Y,ID,COMPAÑIA_,FIL_POLIZA,POLIZA_ID,pol_item,pol_item_e,POLIZA_NRO,POLIZA_ITE,CONTRATANT,CONTRATA_1,PLAN_CODIG,COM_OFICIN,MONEDA_ORI,POL_MONTO_,FCH_EMISIO,FCH_INI_VI,FCH_FIN_VI,VENTA_AÑO,NOMBRE_ASE,calle_nro,depto_bloc,villa,cod_comuna,nombre_com,cod_provin,nombre_pro,cod_region,nombre_reg,MATERIALES,DESTINO,AÑO CONST,UBICACIÓN,Longitud,Latitud,Hazard1,Hazard2,Hazard3,Hazard4,Hazard5,Hazard6,Hazard7
-70.590639,-33.413366,1028313,Renta Nacional Generales,1,1357214-1-0,1357214-1,1357214-1-0,1357214,1,56060430,"COMUNIDAD EDIF,NTRA SRA DE LOS ANGELES",R100,PROVIDENCIA,"U,F,",175000,9/21/2023,9/7/2023,9/7/2024,2023,"COMUNIDAD EDIF,NTRA SRA DE LOS ANGELES",NTRA SENORA DE LOS ANGELES 159,,,293,LAS CONDES,46,SANTIAGO,13,REGION METROPOLITANA DE SANTIAGO,"{""HORMIGON ARMADO""}","{""BODEGA Y ALMACENAJE"",ESTACIONAMIENTO,HABITACION}",2003,{URBANA},-70.590638999999996,-33.413366000000003,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578
-70.590639,-33.413366,1233858,Renta Nacional Generales,1,1456702-1-0,1456702-1,1456702-1-0,1456702,1,56060430,"COMUNIDAD EDIF,NTRA SRA DE LOS ANGELES",R100,PROVIDENCIA,"U,F,",175000,9/16/2024,9/7/2024,9/7/2025,2024,"COMUNIDAD EDIF,NTRA SRA DE LOS ANGELES",NTRA SENORA DE LOS ANGELES 159,,,293,LAS CONDES,46,SANTIAGO,13,REGION METROPOLITANA DE SANTIAGO,"{""HORMIGON ARMADO""}","{""BODEGA Y ALMACENAJE"",ESTACIONAMIENTO,HABITACION}",2003,{URBANA},-70.590638999999996,-33.413366000000003,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578
-70.5756683349609,-33.4128189086914,1150113,Renta Nacional Generales,1,1414954-1-0,1414954-1,1414954-1-0,1414954,1,56036280,COMUNIDAD EDIFICIO NEVERIA,R100,SANTIAGO CENTRO,"U,F,",21274,4/22/2024,5/4/2024,5/4/2025,2024,COMUNIDAD EDIFICIO NEVERIA,NEVERIA 5050,,,293,LAS CONDES,46,SANTIAGO,13,REGION METROPOLITANA DE SANTIAGO,"{""HORMIGON ARMADO""}","{""BODEGA Y ALMACENAJE"",ESTACIONAMIENTO,HABITACION}",2003,{URBANA},-70.575668334960938,-33.412818908691406,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578
-70.562486,-33.410409,1082488,Renta Nacional Generales,1,1382882-1-0,1382882-1,1382882-1-0,1382882,1,56042550,COMUNIDAD EDIFICIO IV CENTENARIO,R100,PROVIDENCIA,"U,F,",41000,12/31/2023,1/3/2024,1/3/2025,2023,COMUNIDAD EDIFICIO IV CENTENARIO,"CUARTO CENTENARIO NRO,342",,,293,LAS CONDES,46,SANTIAGO,13,REGION METROPOLITANA DE SANTIAGO,"{""HORMIGON ARMADO""}","{""BODEGA Y ALMACENAJE"",ESTACIONAMIENTO,HABITACION}",2003,{URBANA},-70.562486000000007,-33.410409000000001,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578
-70.577264,-33.409543,1076397,Renta Nacional Generales,1,1379699-1-0,1379699-1,1379699-1-0,1379699,1,56068370,COMUNIDAD EDIFICIO LA GLORIA 100,R100,PROVIDENCIA,"U,F,",205000,12/22/2023,12/12/2023,12/12/2024,2023,COMUNIDAD EDIFICIO LA GLORIA 100,"CALLE LA GLORIA NRO,100",,,293,LAS CONDES,46,SANTIAGO,13,REGION METROPOLITANA DE SANTIAGO,"{""HORMIGON ARMADO""}","{""BODEGA Y ALMACENAJE"",ESTACIONAMIENTO,HABITACION}",2003,{URBANA},-70.577264000000000,-33.409542999999999,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578
-70.575479,-33.407323,1146793,Renta Nacional Generales,1,1412996-1-0,1412996-1,1412996-1-0,1412996,1,56067770,COMUNIDAD ALONSO DE CORDOVA,R100,CONCEPCION,"U,F,",327694,4/15/2024,4/15/2024,4/15/2025,2024,COMUNIDAD ALONSO DE CORDOVA,LOS MILITARES 5200,,,293,LAS CONDES,46,SANTIAGO,13,REGION METROPOLITANA DE SANTIAGO,"{""HORMIGON ARMADO""}","{""BODEGA Y ALMACENAJE"",ESTACIONAMIENTO,HABITACION}",2003,{URBANA},-70.575479000000001,-33.407322999999998,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578
-70.5948181152344,-33.4063873291016,1005769,Renta Nacional Generales,4,1347299-2-0,1347299-2,1347299-2-0,1347299,2,56041330,"COMUNIDAD EDIFICIO AVDA, KENNEDY",R100,PROVIDENCIA,"U,F,",60000,8/11/2023,8/4/2023,8/4/2024,2023,"COMUNIDAD EDIFICIO AVDA, KENNEDY",AVDA KENNEDY 3480,,,291,VITACURA,46,SANTIAGO,13,REGION METROPOLITANA DE SANTIAGO,"{""HORMIGON ARMADO""}","{""BODEGA Y ALMACENAJE"",ESTACIONAMIENTO,HABITACION}",2003,{URBANA},-70.594818115234375,-33.406387329101562,0.492731750011444,0.492731750011444,0.492731750011444,0.492731750011444,0.492731750011444,0.492731750011444,0.492731750011444
-70.5948181152344,-33.4063873291016,1216439,Renta Nacional Generales,1,1446296-1-0,1446296-1,1446296-1-0,1446296,1,56041330,"COMUNIDAD EDIFICIO AVDA, KENNEDY",R100,PROVIDENCIA,"U,F,",60000,8/9/2024,8/4/2024,8/4/2025,2024,"COMUNIDAD EDIFICIO AVDA, KENNEDY",AVDA KENNEDY 3480,,,291,VITACURA,46,SANTIAGO,13,REGION METROPOLITANA DE SANTIAGO,"{""HORMIGON ARMADO""}","{""BODEGA Y ALMACENAJE"",ESTACIONAMIENTO,HABITACION}",2003,{URBANA},-70.594818115234375,-33.406387329101562,0.492731750011444,0.492731750011444,0.492731750011444,0.492731750011444,0.492731750011444,0.492731750011444,0.492731750011444
-70.56176,-33.40267,1161275,Renta Nacional Generales,1,1416034-1-0,1416034-1,1416034-1-0,1416034,1,56079660,COMUNIDAD EDIFICIO PARQUE NORUEGA,R100,SANTIAGO CENTRO,"U,F,",93850,4/25/2024,5/6/2024,5/6/2025,2024,COMUNIDAD EDIFICIO PARQUE NORUEGA,SANTA BRIGIDA 421,,,293,LAS CONDES,46,SANTIAGO,13,REGION METROPOLITANA DE SANTIAGO,"{""HORMIGON ARMADO""}","{""BODEGA Y ALMACENAJE"",ESTACIONAMIENTO,HABITACION}",2003,{URBANA},-70.561760000000007,-33.402670000000001,0.492731750011444,0.492731750011444,0.492731750011444,0.492731750011444,0.492731750011444,0.492731750011444,0.492731750011444
-70.5629653930664,-33.4008102416992,1203527,Renta Nacional Generales,1,1438647-1-0,1438647-1,1438647-1-0,1438647,1,56058690,COMUNIDAD EDIFICIO RUKAMANQUE,R100,CONCEPCION,"U,F,",185000,7/11/2024,7/5/2024,7/5/2025,2024,COMUNIDAD EDIFICIO RUKAMANQUE,"CERRO EL PLOMO NRO, 6678",,,293,LAS CONDES,46,SANTIAGO,13,REGION METROPOLITANA DE SANTIAGO,"{""HORMIGON ARMADO""}","{""BODEGA Y ALMACENAJE"",ESTACIONAMIENTO,HABITACION}",2003,{URBANA},-70.562965393066406,-33.400810241699219,0.492731750011444,0.492731750011444,0.492731750011444,0.492731750011444,0.492731750011444,0.492731750011444,0.492731750011444
-70.548639454,-33.3754583073,1183706,Renta Nacional Generales,1,1429149-1-0,1429149-1,1429149-1-0,1429149,1,56058220,COMUNIDAD EDIFICIO ALICANTE,R100,APOQUINDO,"U,F,",50000,6/7/2024,5/30/2024,5/30/2025,2024,COMUNIDAD EDIFICIO ALICANTE,"MONS, ESCRIVA DE BALAGUER NRO,","9411",,291,VITACURA,46,SANTIAGO,13,REGION METROPOLITANA DE SANTIAGO,"{""HORMIGON ARMADO""}","{""BODEGA Y ALMACENAJE"",ESTACIONAMIENTO,HABITACION}",2003,{URBANA},-70.548639453999996,-33.375458307300001,0.499518156051636,0.499518156051636,0.499518156051636,0.499518156051636,0.499518156051636,0.499518156051636,0.499518156051636
-70.668328,-33.350726,1178948,Renta Nacional Generales,1,1426732-1-0,1426732-1,1426732-1-0,1426732,1,56080640,CONDOMINIO LAS ARAUCARIAS II,R100,PROVIDENCIA,"U,F,",2000,5/29/2024,6/16/2024,6/16/2025,2024,CONDOMINIO LAS ARAUCARIAS II,PEDRO FONTOVA 7619,,,288,HUECHURABA,46,SANTIAGO,13,REGION METROPOLITANA DE SANTIAGO,{ALBANILERIA},{HABITACION},2003,{URBANA},-70.668328000000002,-33.350726000000002,0.494105637073517,0.494105637073517,0.494105637073517,0.494105637073517,0.494105637073517,0.494105637073517,0.494105637073517
-70.668328,-33.350726,1188142,Renta Nacional Generales,1,1431639-1-0,1431639-1,1431639-1-0,1431639,1,56080640,CONDOMINIO LAS ARAUCARIAS II,R100,PROVIDENCIA,"U,F,",2000,6/17/2024,6/16/2024,6/16/2025,2024,CONDOMINIO LAS ARAUCARIAS II,PEDRO FONTOVA 7619,,,288,HUECHURABA,46,SANTIAGO,13,REGION METROPOLITANA DE SANTIAGO,{ALBANILERIA},{HABITACION},2003,{URBANA},-70.668328000000002,-33.350726000000002,0.494105637073517,0.494105637073517,0.494105637073517,0.494105637073517,0.494105637073517,0.494105637073517,0.494105637073517
-70.665554,-33.34098,1001279,Renta Nacional Generales,1,1345099-1-0,1345099-1,1345099-1-0,1345099,1,56077210,CONDOMINIO LAGO LICANRAY,R100,LA FLORIDA,"U,F,",4000,8/4/2023,8/1/2023,8/1/2024,2023,CONDOMINIO LAGO LICANRAY,AVENIDA ALTOS DEL VALLE,"NRO, 1255",,288,HUECHURABA,46,SANTIAGO,13,REGION METROPOLITANA DE SANTIAGO,"{ALBANILERIA,""HORMIGON ARMADO""}",{HABITACION},2003,{URBANA},-70.665554000000000,-33.340980000000002,0.494105637073517,0.494105637073517,0.494105637073517,0.494105637073517,0.494105637073517,0.494105637073517,0.494105637073517
-70.665554,-33.34098,1214686,Renta Nacional Generales,1,1445109-1-0,1445109-1,1445109-1-0,1445109,1,56077210,CONDOMINIO LAGO LICANRAY,R100,LA FLORIDA,"U,F,",4000,8/6/2024,8/1/2024,8/1/2025,2024,CONDOMINIO LAGO LICANRAY,AVENIDA ALTOS DEL VALLE,"NRO, 1255",,288,HUECHURABA,46,SANTIAGO,13,REGION METROPOLITANA DE SANTIAGO,"{ALBANILERIA,""HORMIGON ARMADO""}",{HABITACION},2003,{URBANA},-70.665554000000000,-33.340980000000002,0.494105637073517,0.494105637073517,0.494105637073517,0.494105637073517,0.494105637073517,0.494105637073517,0.494105637073517
-71.4286255,-33.0629792,1179451,Renta Nacional Generales,1,1426997-1-0,1426997-1,1426997-1-0,1426997,1,56080050,CONDOMINIO SOL DEL PACIFICO III,R100,VINA DEL MAR,"U,F,",40000,5/30/2024,6/7/2024,6/7/2025,2024,CONDOMINIO SOL DEL PACIFICO III,"AVDA, EPSILON # 1830",,,70,QUILPUE,17,VALPARAISO,5,REGION DE VALPARAISO,"{""HORMIGON ARMADO""}",{HABITACION},2003,{URBANA},-71.428625499999995,-33.062979200000001,0.510713934898376,0.510713934898376,0.510713934898376,0.510713934898376,0.510713934898376,0.510713934898376,0.510713934898376
-71.2449951171875,-29.9309425354004,1203280,Renta Nacional Generales,1,1438488-1-0,1438488-1,1438488-1-0,1438488,1,65118563,COPROPIETARIOS EDIFICIO VERMIGLIO,R100,LA SERENA,"U,F,",63041,7/10/2024,7/18/2024,7/18/2025,2024,COPROPIETARIOS EDIFICIO VERMIGLIO,LUISA KNEER 2820,,,29,LA SERENA,10,ELQUI,4,REGION DE COQUIMBO,"{""HORMIGON ARMADO""}","{""BODEGA Y ALMACENAJE"",ESTACIONAMIENTO,HABITACION}",2003,{URBANA},-71.244995117187500,-29.930942535400391,0.624746024608612,0.624746024608612,0.624746024608612,0.624746024608612,0.624746024608612,0.624746024608612,0.624746024608612
-70.135471,-20.250462,1054071,Renta Nacional Generales,1,1369274-1-0,1369274-1,1369274-1-0,1369274,1,65373320,COMUNIDAD EDIFICIO REINA ISIDORA,R100,IQUIQUE,"U,F,",91000,11/8/2023,11/6/2023,11/6/2024,2023,COMUNIDAD EDIFICIO REINA ISIDORA,"PLAYA LAS GAVIOTAS NRO,2242",,,5,IQUIQUE,3,IQUIQUE,1,REGION DE TARAPACA,"{""HORMIGON ARMADO""}","{""BODEGA Y ALMACENAJE"",ESTACIONAMIENTO,HABITACION}",2003,{URBANA},-70.135470999999995,-20.250461999999999,0.682803332805634,0.682803332805634,0.682803332805634,0.682803332805634,0.682803332805634,0.682803332805634,0.682803332805634
-70.1286544799805,-20.2311153411865,1169506,Renta Nacional Generales,1,1420772-1-0,1420772-1,1420772-1-0,1420772,1,56082940,CONDOMINIO HORIZONTE,R100,IQUIQUE,"U,F,",62500,5/10/2024,5/4/2024,5/4/2025,2024,CONDOMINIO HORIZONTE,"AVENIDA CUATRO SUR NRO,2640",,,5,IQUIQUE,3,IQUIQUE,1,REGION DE TARAPACA,"{""HORMIGON ARMADO""}",{HABITACION},2003,{URBANA},-70.128654479980469,-20.231115341186523,0.682803332805634,0.682803332805634,0.682803332805634,0.682803332805634,0.682803332805634,0.682803332805634,0.682803332805634
-70.1471252441406,-20.2286853790283,1054070,Renta Nacional Generales,1,1369273-1-0,1369273-1,1369273-1-0,1369273,1,56037060,COMUNIDAD EDIFICIO CASABLANCA,R100,IQUIQUE,"U,F,",65000,11/8/2023,11/5/2023,11/5/2024,2023,COMUNIDAD EDIFICIO CASABLANCA,"AMUNATEGUI NRO,2130",,,5,IQUIQUE,3,IQUIQUE,1,REGION DE TARAPACA,"{""HORMIGON ARMADO""}","{""BODEGA Y ALMACENAJE"",ESTACIONAMIENTO,HABITACION}",2003,{URBANA},-70.147125244140625,-20.228685379028320,0.682803332805634,0.682803332805634,0.682803332805634,0.682803332805634,0.682803332805634,0.682803332805634,0.682803332805634
-71.6437606811523,-33.6895217895508,1042524,Renta Nacional Generales,4,1363889-2-0,1363889-2,1363889-2-0,1363889,2,56075890,COMUNIDAD EDIFICIO LOS FRESNOS,R100,NEGOCIOS INSTITUCIONALES,"U,F,",35000,10/17/2023,9/30/2023,9/30/2024,2023,COMUNIDAD EDIFICIO LOS FRESNOS,LAS GAVIOTAS 45,,SANTO DOMINGO,79,SANTO DOMINGO,18,SAN ANTONIO,5,REGION DE VALPARAISO,"{""HORMIGON ARMADO""}","{""BODEGA Y ALMACENAJE"",HABITACION}",2003,{RURAL},-71.643760681152344,-33.689521789550781,0.477463573217392,0.477463573217392,0.477463573217392,0.477463573217392,0.477463573217392,0.477463573217392,0.477463573217392
-71.6437606811523,-33.6895217895508,1242963,Renta Nacional Generales,1,1462550-1-0,1462550-1,1462550-1-0,1462550,1,56075890,COMUNIDAD EDIFICIO LOS FRESNOS,R100,NEGOCIOS INSTITUCIONALES,"U,F,",35000,10/8/2024,9/30/2024,9/30/2025,2024,COMUNIDAD EDIFICIO LOS FRESNOS,LAS GAVIOTAS 45,LAS BRISAS DE,SANTO DOMINGO,79,SANTO DOMINGO,18,SAN ANTONIO,5,REGION DE VALPARAISO,"{""HORMIGON ARMADO""}","{""BODEGA Y ALMACENAJE"",HABITACION}",2003,{RURAL},-71.643760681152344,-33.689521789550781,0.477463573217392,0.477463573217392,0.477463573217392,0.477463573217392,0.477463573217392,0.477463573217392,0.477463573217392
-73.098215,-36.850788,1183733,Renta Nacional Generales,1,1429159-1-0,1429159-1,1429159-1-0,1429159,1,56076350,COPROPIETARIOS EDIFICIO ALTAVISTA,R100,CONCEPCION,"U,F,",20000,6/7/2024,6/18/2024,6/18/2025,2024,COPROPIETARIOS EDIFICIO ALTAVISTA,"AV, ANDALUE NRO, 1375",,,342,SAN PEDRO DE LA PAZ,29,CONCEPCION,8,REGION DEL BIO-BIO,"{ACERO,""HORMIGON ARMADO""}","{""BODEGA Y ALMACENAJE"",ESTACIONAMIENTO,HABITACION}",2002,{URBANA},-73.098214999999996,-36.850788000000001,0.462383866310120,0.462383866310120,0.462383866310120,0.462383866310120,0.462383866310120,0.462383866310120,0.462383866310120
-73.037364,-36.82037,1016575,Renta Nacional Generales,1,1352388-1-0,1352388-1,1352388-1-0,1352388,1,56074670,COMUNIDAD EDIFICIO LAS PALMERAS,R100,CONCEPCION,"U,F,",46062,9/1/2023,9/8/2023,9/8/2024,2023,COMUNIDAD EDIFICIO LAS PALMERAS,AINAVILLO NRO 558,,,176,CONCEPCION,29,CONCEPCION,8,REGION DEL BIO-BIO,"{""HORMIGON ARMADO""}","{""BODEGA Y ALMACENAJE"",ESTACIONAMIENTO,HABITACION}",2002,{URBANA},-73.037363999999997,-36.820369999999997,0.467584043741226,0.467584043741226,0.467584043741226,0.467584043741226,0.467584043741226,0.467584043741226,0.467584043741226
-73.037364,-36.82037,1227083,Renta Nacional Generales,1,1452370-1-0,1452370-1,1452370-1-0,1452370,1,56074670,COMUNIDAD EDIFICIO LAS PALMERAS,R100,CONCEPCION,"U,F,",33000,9/2/2024,9/8/2024,9/8/2025,2024,COMUNIDAD EDIFICIO LAS PALMERAS,AINAVILLO NRO 558,,,176,CONCEPCION,29,CONCEPCION,8,REGION DEL BIO-BIO,"{""HORMIGON ARMADO""}","{""BODEGA Y ALMACENAJE"",ESTACIONAMIENTO,HABITACION}",2002,{URBANA},-73.037363999999997,-36.820369999999997,0.467584043741226,0.467584043741226,0.467584043741226,0.467584043741226,0.467584043741226,0.467584043741226,0.467584043741226
-73.0573196411133,-36.8201713562012,1255067,Renta Nacional Generales,1,1469343-1-0,1469343-1,1469343-1-0,1469343,1,56078760,COMUNIDAD EDIFICIO ALTO TRANCURA,R100,CONCEPCION,"U,F,",46500,11/5/2024,10/23/2024,10/23/2025,2024,COMUNIDAD EDIFICIO ALTO TRANCURA,RENGO 1201,,,176,CONCEPCION,29,CONCEPCION,8,REGION DEL BIO-BIO,"{ACERO,""HORMIGON ARMADO""}","{""BODEGA Y ALMACENAJE"",ESTACIONAMIENTO,HABITACION}",2002,{URBANA},-73.057319641113281,-36.820171356201165,0.467584043741226,0.467584043741226,0.467584043741226,0.467584043741226,0.467584043741226,0.467584043741226,0.467584043741226
-70.6601333618164,-33.454647064209,1212759,Renta Nacional Generales,1,1443785-1-0,1443785-1,1443785-1-0,1443785,1,56077280,"COMUN, EDIF, LOS PARQUES I",R100,APOQUINDO,"U,F,",5000,7/31/2024,7/30/2024,7/30/2025,2024,"COMUN, EDIF, LOS PARQUES I","AVDA, EJERCITO LIBERTADOR 621",,,285,SANTIAGO,46,SANTIAGO,13,REGION METROPOLITANA DE SANTIAGO,"{""HORMIGON ARMADO""}","{""BODEGA Y ALMACENAJE"",ESTACIONAMIENTO,HABITACION}",2002,{URBANA},-70.660133361816406,-33.454647064208984,0.489192932844162,0.489192932844162,0.489192932844162,0.489192932844162,0.489192932844162,0.489192932844162,0.489192932844162
-70.6437377929688,-33.4483451843262,1044567,Renta Nacional Generales,1,1365053-1-0,1365053-1,1365053-1-0,1365053,1,56076950,COMUNIDAD EDIFICIO PLAZA SAN ISIDRO II,R100,PROVIDENCIA,"U,F,",126354,10/20/2023,10/7/2023,10/7/2024,2023,COMUNIDAD EDIFICIO PLAZA SAN ISIDRO II,"SAN ISIDRO NRO,345",,,285,SANTIAGO,46,SANTIAGO,13,REGION METROPOLITANA DE SANTIAGO,"{""HORMIGON ARMADO""}","{""BODEGA Y ALMACENAJE"",ESTACIONAMIENTO,HABITACION}",2002,{URBANA},-70.643737792968750,-33.448345184326172,0.489192932844162,0.489192932844162,0.489192932844162,0.489192932844162,0.489192932844162,0.489192932844162,0.489192932844162
-70.6437377929688,-33.4483451843262,1239418,Renta Nacional Generales,1,1460141-1-0,1460141-1,1460141-1-0,1460141,1,56076950,COMUNIDAD EDIFICIO PLAZA SAN ISIDRO II,R100,PROVIDENCIA,"U,F,",126354,9/30/2024,10/7/2024,10/7/2025,2024,COMUNIDAD EDIFICIO PLAZA SAN ISIDRO II,"SAN ISIDRO NRO,345",,,285,SANTIAGO,46,SANTIAGO,13,REGION METROPOLITANA DE SANTIAGO,"{""HORMIGON ARMADO""}","{""BODEGA Y ALMACENAJE"",ESTACIONAMIENTO,HABITACION}",2002,{URBANA},-70.643737792968750,-33.448345184326172,0.489192932844162,0.489192932844162,0.489192932844162,0.489192932844162,0.489192932844162,0.489192932844162,0.489192932844162
-70.643282,-33.447915,1029170,Renta Nacional Generales,1,1357621-1-0,1357621-1,1357621-1-0,1357621,1,65123590,COMUNIDAD EDIFICIO CIBER CENTRO PLAZA,R100,PROVIDENCIA,"U,F,",21000,9/25/2023,10/5/2023,10/5/2024,2023,COMUNIDAD EDIFICIO CIBER CENTRO PLAZA,MARIN NRO 574,,,285,SANTIAGO,46,SANTIAGO,13,REGION METROPOLITANA DE SANTIAGO,"{""HORMIGON ARMADO""}","{""BODEGA Y ALMACENAJE"",COMERCIO,ESTACIONAMIENTO,HABITACION}",2002,{URBANA},-70.643281999999999,-33.447915000000002,0.489192932844162,0.489192932844162,0.489192932844162,0.489192932844162,0.489192932844162,0.489192932844162,0.489192932844162
-70.643282,-33.447915,1236594,Renta Nacional Generales,1,1458259-1-0,1458259-1,1458259-1-0,1458259,1,65123590,COMUNIDAD EDIFICIO CIBER CENTRO PLAZA,R100,PROVIDENCIA,"U,F,",21000,9/25/2024,10/5/2024,10/5/2025,2024,COMUNIDAD EDIFICIO CIBER CENTRO PLAZA,MARIN NRO 574,,,285,SANTIAGO,46,SANTIAGO,13,REGION METROPOLITANA DE SANTIAGO,"{""HORMIGON ARMADO""}","{""BODEGA Y ALMACENAJE"",COMERCIO,ESTACIONAMIENTO,HABITACION}",2002,{URBANA},-70.643281999999999,-33.447915000000002,0.489192932844162,0.489192932844162,0.489192932844162,0.489192932844162,0.489192932844162,0.489192932844162,0.489192932844162
-70.6026306152344,-33.4459838867188,1023274,Renta Nacional Generales,1,1355684-1-0,1355684-1,1355684-1-0,1355684,1,56084570,COMUNIDAD EDIFICIO RICARDO LYON,R100,PROVIDENCIA,"U,F,",79401,9/13/2023,9/1/2023,9/1/2024,2023,COMUNIDAD EDIFICIO RICARDO LYON,"AVDA,RICARDO LYON NRO,2726",,,290,PROVIDENCIA,46,SANTIAGO,13,REGION METROPOLITANA DE SANTIAGO,"{""HORMIGON ARMADO""}","{""BODEGA Y ALMACENAJE"",ESTACIONAMIENTO,HABITACION}",2002,{URBANA},-70.602630615234375,-33.445983886718750,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578
-70.6227645874023,-33.4435081481934,1055717,Renta Nacional Generales,1,1369926-1-0,1369926-1,1369926-1-0,1369926,1,56075530,CONDOMINIO EDIFICIO DON EDUARDO,R100,VINA DEL MAR,"U,F,",12500,11/10/2023,11/28/2023,11/28/2024,2023,CONDOMINIO EDIFICIO DON EDUARDO,HIDENBURG 664,,,290,PROVIDENCIA,46,SANTIAGO,13,REGION METROPOLITANA DE SANTIAGO,"{""HORMIGON ARMADO""}","{""BODEGA Y ALMACENAJE"",ESTACIONAMIENTO,HABITACION}",2002,{URBANA},-70.622764587402344,-33.443508148193359,0.489192932844162,0.489192932844162,0.489192932844162,0.489192932844162,0.489192932844162,0.489192932844162,0.489192932844162
-70.6588134765625,-33.4403495788574,1093126,Renta Nacional Generales,1,1387797-1-0,1387797-1,1387797-1-0,1387797,1,65121250,COMUNIDAD EDIFICIO PASEO HUERFANOS,R100,PUERTO MONTT,"U,F,",238400,1/18/2024,1/21/2024,1/21/2025,2024,COMUNIDAD EDIFICIO PASEO HUERFANOS,HUERFANOS 1555,,,285,SANTIAGO,46,SANTIAGO,13,REGION METROPOLITANA DE SANTIAGO,"{""HORMIGON ARMADO""}","{""BODEGA Y ALMACENAJE"",COMERCIO,ESTACIONAMIENTO,HABITACION,OFICINA}",2002,{URBANA},-70.658813476562500,-33.440349578857422,0.489192932844162,0.489192932844162,0.489192932844162,0.489192932844162,0.489192932844162,0.489192932844162,0.489192932844162
-70.6024398803711,-33.438777923584,1096820,Renta Nacional Generales,1,1389534-1-0,1389534-1,1389534-1-0,1389534,1,56040260,COMUNIDAD EDIFICIO PIRINEOS II,R100,PROVIDENCIA,"U,F,",92125,1/24/2024,1/9/2024,1/9/2025,2024,COMUNIDAD EDIFICIO PIRINEOS II,"SUECIA NRO,2009",,,290,PROVIDENCIA,46,SANTIAGO,13,REGION METROPOLITANA DE SANTIAGO,"{""HORMIGON ARMADO""}","{""BODEGA Y ALMACENAJE"",ESTACIONAMIENTO,HABITACION}",2002,{URBANA},-70.602439880371094,-33.438777923583984,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578
-70.6033706665039,-33.4353141784668,1104335,Renta Nacional Generales,1,1393004-1-0,1393004-1,1393004-1-0,1393004,1,73829800,COMUNIDAD EDIFICIO METRO PARK,R100,PROVIDENCIA,"U,F,",124867,2/7/2024,12/13/2023,12/13/2024,2024,COMUNIDAD EDIFICIO METRO PARK,"AV,POCURO NRO,2275",,,290,PROVIDENCIA,46,SANTIAGO,13,REGION METROPOLITANA DE SANTIAGO,"{""HORMIGON ARMADO""}","{""BODEGA Y ALMACENAJE"",ESTACIONAMIENTO,HABITACION}",2002,{URBANA},-70.603370666503906,-33.435314178466797,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578
-70.5989837646484,-33.4348373413086,1212999,Renta Nacional Generales,1,1443931-1-0,1443931-1,1443931-1-0,1443931,1,56078820,COMUNIDAD DE EDIFICIO HOLANDA 1800,R100,PROVIDENCIA,"U,F,",39000,7/31/2024,7/31/2024,7/31/2025,2024,COMUNIDAD DE EDIFICIO HOLANDA 1800,"HOLANDA NRO,1800",,,290,PROVIDENCIA,46,SANTIAGO,13,REGION METROPOLITANA DE SANTIAGO,"{""HORMIGON ARMADO""}","{""BODEGA Y ALMACENAJE"",ESTACIONAMIENTO,HABITACION}",2002,{URBANA},-70.598983764648438,-33.434837341308594,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578
-70.599294,-33.432418,1178100,Renta Nacional Generales,2,1426451-2-0,1426451-2,1426451-2-0,1426451,2,56048690,COMUNIDAD EDIFICIO LIVERPOOL,R100,PROVIDENCIA,"U,F,",28879,5/29/2024,5/27/2024,5/27/2025,2024,COMUNIDAD EDIFICIO LIVERPOOL,ROBERTO DEL RIO 1565,,,290,PROVIDENCIA,46,SANTIAGO,13,REGION METROPOLITANA DE SANTIAGO,"{""HORMIGON ARMADO""}","{""BODEGA Y ALMACENAJE"",ESTACIONAMIENTO,HABITACION}",2002,{URBANA},-70.599294000000000,-33.432417999999998,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578
