lon,lat,rate_total,depth_mean,min_mag,max_mag,mfd_type,magnitude_scaling_relationship,rupture_aspect_ratio,upper_seismogenic_depth,lower_seismogenic_depth
-72.19687,-38.29981,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-73.56889,-38.38975,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-73.45415,-38.38975,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-73.33941,-38.38975,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-73.22467,-38.38975,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-73.10993,-38.38975,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-72.9952,-38.38975,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-71.31067,-30.11599,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-72.88046,-38.38975,0.003339352584788152,8.0,4.55,5.949999999999995,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-72.76572,-38.38975,0.003339352584788152,8.0,4.55,5.949999999999995,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-72.65098,-38.38975,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-72.53624,-38.38975,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-72.42151,-38.38975,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-72.30677,-38.38975,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-72.19203,-38.38975,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-73.56574,-38.47968,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-73.45086,-38.47968,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-73.33598,-38.47968,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-71.2067,-30.11599,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-73.2211,-38.47968,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-73.10622,-38.47968,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-72.99133,-38.47968,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-72.87645,-38.47968,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-72.76157,-38.47968,0.003339352584788152,8.0,4.55,5.949999999999995,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-72.64669,-38.47968,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-72.53181,-38.47968,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-72.41693,-38.47968,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-72.30205,-38.47968,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-72.18717,-38.47968,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-71.10273,-30.11599,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-73.56258,-38.56961,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-73.44755,-38.56961,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-73.33253,-38.56961,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-73.21751,-38.56961,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-73.10248,-38.56961,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-72.98746,-38.56961,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-72.87243,-38.56961,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-72.75741,-38.56961,0.003339352584788152,8.0,4.55,5.949999999999995,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-72.64238,-38.56961,0.003339352584788152,8.0,4.55,5.949999999999995,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-72.52736,-38.56961,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-70.99877,-30.11599,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-72.41233,-38.56961,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-72.29731,-38.56961,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-72.18228,-38.56961,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-73.67457,-38.65954,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-73.5594,-38.65954,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-73.44424,-38.65954,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-73.32907,-38.65954,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-73.2139,-38.65954,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-73.09873,-38.65954,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-72.98356,-38.65954,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-71.66236,-29.21667,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-70.8948,-30.11599,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-72.86839,-38.65954,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-72.75322,-38.65954,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-72.63805,-38.65954,0.003339352584788152,8.0,4.55,5.949999999999995,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-72.52288,-38.65954,0.003339352584788152,8.0,4.55,5.949999999999995,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-72.40772,-38.65954,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-72.29255,-38.65954,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-73.67153,-38.74948,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-73.55622,-38.74948,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-73.4409,-38.74948,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-73.32559,-38.74948,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-71.93067,-30.20592,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-73.21027,-38.74948,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-73.09496,-38.74948,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-72.97965,-38.74948,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-72.86433,-38.74948,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-72.74902,-38.74948,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-72.63371,-38.74948,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-72.51839,-38.74948,0.003339352584788152,8.0,4.55,5.949999999999995,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-72.40308,-38.74948,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-72.28776,-38.74948,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-73.66847,-38.83941,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-71.82661,-30.20592,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-73.55301,-38.83941,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-73.43755,-38.83941,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-73.32209,-38.83941,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-73.20663,-38.83941,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-73.09118,-38.83941,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-72.97572,-38.83941,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-72.86026,-38.83941,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-72.7448,-38.83941,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-72.62934,-38.83941,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-72.51388,-38.83941,0.003339352584788152,8.0,4.55,5.949999999999995,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-71.72255,-30.20592,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-72.39842,-38.83941,0.003339352584788152,8.0,4.55,5.949999999999995,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-72.28296,-38.83941,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-73.6654,-38.92934,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-73.5498,-38.92934,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-73.43419,-38.92934,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-73.31858,-38.92934,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-73.20298,-38.92934,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-73.08737,-38.92934,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-72.97177,-38.92934,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-72.85616,-38.92934,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-71.61848,-30.20592,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-72.74056,-38.92934,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-72.62495,-38.92934,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-72.50935,-38.92934,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-72.39374,-38.92934,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-72.27813,-38.92934,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-73.66232,-39.01927,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-73.54656,-39.01927,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-73.43081,-39.01927,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-73.31506,-39.01927,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-73.19931,-39.01927,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-71.51442,-30.20592,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-73.08355,-39.01927,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-72.9678,-39.01927,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-72.85205,-39.01927,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-72.7363,-39.01927,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-72.62054,-39.01927,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-72.50479,-39.01927,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-72.38904,-39.01927,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-73.77512,-39.1092,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-73.65922,-39.1092,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-73.54332,-39.1092,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-71.41036,-30.20592,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-73.42742,-39.1092,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-73.31152,-39.1092,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-73.19562,-39.1092,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-73.07972,-39.1092,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-72.96382,-39.1092,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-72.84792,-39.1092,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-72.73202,-39.1092,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-72.61612,-39.1092,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-72.50022,-39.1092,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-72.38432,-39.1092,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-71.3063,-30.20592,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-73.77215,-39.19914,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-73.65611,-39.19914,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-73.54006,-39.19914,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-73.42401,-39.19914,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-73.30796,-39.19914,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-73.19191,-39.19914,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-73.07586,-39.19914,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-72.95982,-39.19914,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-72.84377,-39.19914,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-72.72772,-39.19914,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-71.20224,-30.20592,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-72.61167,-39.19914,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-72.49562,-39.19914,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-72.37957,-39.19914,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-73.76918,-39.28907,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-73.65298,-39.28907,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-73.53678,-39.28907,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-73.42058,-39.28907,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-73.30439,-39.28907,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-73.18819,-39.28907,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-73.07199,-39.28907,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-71.09818,-30.20592,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-72.9558,-39.28907,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-72.8396,-39.28907,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-72.7234,-39.28907,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-72.6072,-39.28907,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-72.49101,-39.28907,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-73.76618,-39.379,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-73.64984,-39.379,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-73.53349,-39.379,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-73.41714,-39.379,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-73.3008,-39.379,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-71.55932,-29.21667,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-70.99412,-30.20592,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-73.18445,-39.379,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-73.0681,-39.379,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-72.95176,-39.379,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-72.83541,-39.379,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-72.71906,-39.379,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-72.60272,-39.379,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-72.48637,-39.379,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-73.76318,-39.46893,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-73.64668,-39.46893,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-73.53019,-39.46893,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-70.89006,-30.20592,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-73.41369,-39.46893,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-73.29719,-39.46893,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-73.1807,-39.46893,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-73.0642,-39.46893,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-72.9477,-39.46893,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-72.8312,-39.46893,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-72.71471,-39.46893,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-72.59821,-39.46893,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-72.48171,-39.46893,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-73.87681,-39.55886,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-71.92686,-30.29585,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-73.76016,-39.55886,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-73.64351,-39.55886,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-73.52687,-39.55886,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-73.41022,-39.55886,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-73.29357,-39.55886,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-73.17692,-39.55886,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-73.06027,-39.55886,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-72.94363,-39.55886,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-72.82698,-39.55886,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-72.71033,-39.55886,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-71.8227,-30.29585,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-72.59368,-39.55886,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-72.47704,-39.55886,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-73.87393,-39.6488,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-73.75713,-39.6488,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-73.64033,-39.6488,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-73.52353,-39.6488,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-73.40673,-39.6488,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-73.28993,-39.6488,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-73.17313,-39.6488,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-73.05633,-39.6488,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-71.71854,-30.29585,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-72.93953,-39.6488,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-72.82273,-39.6488,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
-72.70593,-39.6488,0.0035030748472223575,8.0,4.55,7.24999999999999,TruncatedGRMFD,WC1994,1.0,0.0,20.0
