site,domain,level,poe
pucon,Interface,0.08797274655037983,0.012648236807435752
pucon,Interface,0.10968480564464235,0.009745881035923958
pucon,Interface,0.13675549600367723,0.007420436153188348
pucon,Interface,0.17050735128986647,0.005552979628555477
pucon,Interface,0.21258931226503822,0.004060470391996205
pucon,Interface,0.2650572854919946,0.0028835310437716546
pucon,Interface,0.3304745842763549,0.0019766655704006554
pucon,Interface,0.412037158872693,0.0013000687374733388
pucon,Interface,0.513729734053947,0.0008155034622177482
pucon,Interface,0.6405204821167169,0.0004848266748012975
pucon,Interface,0.7986037420367598,0.0002712332716328092
pucon,Interface,0.9957026427749722,0.0001414089446188882
pucon,Interface,1.2414464153405262,6.758642448403408e-05
pucon,Interface,1.547840827123473,2.8556921970448458e-05
pucon,Interface,1.92985472148076,9.915518453453843e-06
pucon,Interface,2.4061513178605933,2.4471659548908068e-06
pucon,Interface,3.0,2.469914968550313e-07
puerto_montt,Interface,0.005,0.317883215546608
puerto_montt,Interface,0.006234021895737255,0.27910185486078265
puerto_montt,Interface,0.007772605799306304,0.24166608631610875
puerto_montt,Interface,0.009690918947961973,0.20634489670395853
puerto_montt,Interface,0.012082680182281997,0.17376381099224092
puerto_montt,Interface,0.015064738563107317,0.14437218323349954
puerto_montt,Interface,0.01878278201119368,0.11842834264039995
puerto_montt,Interface,0.023418454864128246,0.09600549817085266
puerto_montt,Interface,0.02919823207746202,0.07701272659003736
puerto_montt,Interface,0.036404483617543226,0.061224634796381
puerto_montt,Interface,0.04538926959495454,0.04832225397229195
puerto_montt,Interface,0.05659154009729356,0.03793171472847462
puerto_montt,Interface,0.07055858001600415,0.029663310106843713
puerto_montt,Interface,0.08797274655037983,0.02313851185142994
puerto_montt,Interface,0.10968480564464235,0.01801204193383455
puerto_montt,Interface,0.13675549600367723,0.013984576286748053
puerto_montt,Interface,0.17050735128986647,0.010808330224826933
puerto_montt,Interface,0.21258931226503822,0.008288146136328578
puerto_montt,Interface,0.2650572854919946,0.006277217050082982
puerto_montt,Interface,0.3304745842763549,0.004669659989885986
puerto_montt,Interface,0.412037158872693,0.0033912521461024877
puerto_montt,Interface,0.513729734053947,0.0023891598242335023
puerto_montt,Interface,0.6405204821167169,0.0016227171034552158
puerto_montt,Interface,0.7986037420367598,0.0010560807585716248
puerto_montt,Interface,0.9957026427749722,0.0006545786687638611
puerto_montt,Interface,1.2414464153405262,0.000383858518616762
puerto_montt,Interface,1.547840827123473,0.00021136373645276764
puerto_montt,Interface,1.92985472148076,0.0001080538624955807
puerto_montt,Interface,2.4061513178605933,5.032593682699371e-05
puerto_montt,Interface,3.0,2.0438049559743377e-05
puerto_aysen,Interface,0.005,0.10873250998556613
puerto_aysen,Interface,0.006234021895737255,0.08796563133597375
puerto_aysen,Interface,0.007772605799306304,0.07002441570162773
puerto_aysen,Interface,0.009690918947961973,0.05495217766612768
puerto_aysen,Interface,0.012082680182281997,0.042602126710116865
puerto_aysen,Interface,0.015064738563107317,0.032698311507701874
puerto_aysen,Interface,0.01878278201119368,0.024897300694137814
puerto_aysen,Interface,0.023418454864128246,0.01883792605251074
puerto_aysen,Interface,0.02919823207746202,0.014178312979638577
puerto_aysen,Interface,0.036404483617543226,0.010619012480601668
puerto_aysen,Interface,0.04538926959495454,0.007910520443692804
puerto_aysen,Interface,0.05659154009729356,0.005851242695935071
puerto_aysen,Interface,0.07055858001600415,0.004286655401811004
puerto_aysen,Interface,0.08797274655037983,0.003100147244986147
puerto_aysen,Interface,0.10968480564464235,0.002204706952907145
puerto_aysen,Interface,0.13675549600367723,0.0015349961223546415
puerto_aysen,Interface,0.17050735128986647,0.0010412237222772092
puerto_aysen,Interface,0.21258931226503822,0.000684593024197966
puerto_aysen,Interface,0.2650572854919946,0.00043394295440521094
puerto_aysen,Interface,0.3304745842763549,0.00026371754123829307
puerto_aysen,Interface,0.412037158872693,0.00015275741388904863
puerto_aysen,Interface,0.513729734053947,8.372802112717183e-05
puerto_aysen,Interface,0.6405204821167169,4.298821779229911e-05
puerto_aysen,Interface,0.7986037420367598,2.037039157585241e-05
puerto_aysen,Interface,0.9957026427749722,8.669506678415928e-06
puerto_aysen,Interface,1.2414464153405262,3.1942549048835646e-06
puerto_aysen,Interface,1.547840827123473,9.543994462291038e-07
puerto_aysen,Interface,1.92985472148076,1.9960980218058922e-07
puerto_aysen,Interface,2.4061513178605933,1.6144875729651178e-08
puerto_aysen,Interface,3.0,0.0
iquique,Intraslab,0.005,0.9822014683485032
iquique,Intraslab,0.006234021895737255,0.966488373875618
iquique,Intraslab,0.007772605799306304,0.940969911813736
iquique,Intraslab,0.009690918947961973,0.9027417248487473
iquique,Intraslab,0.012082680182281997,0.8498728209733963
iquique,Intraslab,0.015064738563107317,0.7822036647796632
iquique,Intraslab,0.01878278201119368,0.7017502522468567
iquique,Intraslab,0.023418454864128246,0.6124999576807022
iquique,Intraslab,0.02919823207746202,0.5196571224927903
iquique,Intraslab,0.036404483617543226,0.42861103951931
iquique,Intraslab,0.04538926959495454,0.3439873090386391
iquique,Intraslab,0.05659154009729356,0.2690327697992325
iquique,Intraslab,0.07055858001600415,0.20542714193463327
iquique,Intraslab,0.08797274655037983,0.15345473900437356
iquique,Intraslab,0.10968480564464235,0.11236330181360246
iquique,Intraslab,0.13675549600367723,0.08079271383583546
iquique,Intraslab,0.17050735128986647,0.05712834272533655
iquique,Intraslab,0.21258931226503822,0.039768064357340344
iquique,Intraslab,0.2650572854919946,0.027271342501044273
iquique,Intraslab,0.3304745842763549,0.018423885777592658
iquique,Intraslab,0.412037158872693,0.012257487010210753
iquique,Intraslab,0.513729734053947,0.008024928066879511
iquique,Intraslab,0.6405204821167169,0.005162555598653853
iquique,Intraslab,0.7986037420367598,0.0032568133797030896
iquique,Intraslab,0.9957026427749722,0.002010241179959849
iquique,Intraslab,1.2414464153405262,0.0012106928235152735
iquique,Intraslab,1.547840827123473,0.0007090710724878592
iquique,Intraslab,1.92985472148076,0.0004021912083408097
iquique,Intraslab,2.4061513178605933,0.00021984904447890587
iquique,Intraslab,3.0,0.00011516740655679314
antofagasta,Intraslab,0.005,0.9613134640455245
antofagasta,Intraslab,0.006234021895737255,0.9336553192138672
antofagasta,Intraslab,0.007772605799306304,0.8937803167104721
antofagasta,Intraslab,0.009690918947961973,0.840629757642746
antofagasta,Intraslab,0.012082680182281997,0.7747432965040207
antofagasta,Intraslab,0.015064738563107317,0.6983171677589417
antofagasta,Intraslab,0.01878278201119368,0.6148469519615174
antofagasta,Intraslab,0.023418454864128246,0.5285114538669586
antofagasta,Intraslab,0.02919823207746202,0.44349957883358004
antofagasta,Intraslab,0.036404483617543226,0.3634354647994042
antofagasta,Intraslab,0.04538926959495454,0.2910160863399506
antofagasta,Intraslab,0.05659154009729356,0.2278776760399342
antofagasta,Intraslab,0.07055858001600415,0.17465162664651873
antofagasta,Intraslab,0.08797274655037983,0.1311465647816658
antofagasta,Intraslab,0.10968480564464235,0.0965845424681902
antofagasta,Intraslab,0.13675549600367723,0.06983392268419267
antofagasta,Intraslab,0.17050735128986647,0.0496179136633873
antofagasta,Intraslab,0.21258931226503822,0.03467131108045578
antofagasta,Intraslab,0.2650572854919946,0.023840837031602863
antofagasta,Intraslab,0.3304745842763549,0.016137015949934722
antofagasta,Intraslab,0.412037158872693,0.01075089761056006
antofagasta,Intraslab,0.513729734053947,0.007045194120146335
antofagasta,Intraslab,0.6405204821167169,0.004536917337682099
antofagasta,Intraslab,0.7986037420367598,0.0028672190383076668
antofagasta,Intraslab,0.9957026427749722,0.001773925309535116
antofagasta,Intraslab,1.2414464153405262,0.0010710931423818693
antofagasta,Intraslab,1.547840827123473,0.0006288956428761594
antofagasta,Intraslab,1.92985472148076,0.00035760728686000224
antofagasta,Intraslab,2.4061513178605933,0.00019591712181863842
antofagasta,Intraslab,3.0,0.00010277068648065324
copiapo,Intraslab,0.005,0.8916586905717852
copiapo,Intraslab,0.006234021895737255,0.846037621498108
copiapo,Intraslab,0.007772605799306304,0.7894950520992279
copiapo,Intraslab,0.009690918947961973,0.7228384214639664
copiapo,Intraslab,0.012082680182281997,0.6480190241336823
copiapo,Intraslab,0.015064738563107317,0.5679432547092438
copiapo,Intraslab,0.01878278201119368,0.4861015537381172
copiapo,Intraslab,0.023418454864128246,0.4060891178250313
copiapo,Intraslab,0.02919823207746202,0.3311244654655457
copiapo,Intraslab,0.036404483617543226,0.26367071479558946
copiapo,Intraslab,0.04538926959495454,0.20523335561156275
copiapo,Intraslab,0.05659154009729356,0.15635695442557335
copiapo,Intraslab,0.07055858001600415,0.1167677790671587
copiapo,Intraslab,0.08797274655037983,0.08561630412936211
copiapo,Intraslab,0.10968480564464235,0.06172669366002083
copiapo,Intraslab,0.13675549600367723,0.0438174743577838
copiapo,Intraslab,0.17050735128986647,0.030656385477632286
copiapo,Intraslab,0.21258931226503822,0.021154799424111845
copiapo,Intraslab,0.2650572854919946,0.014400489684194325
copiapo,Intraslab,0.3304745842763549,0.009667520690709353
copiapo,Intraslab,0.412037158872693,0.006396562368609012
copiapo,Intraslab,0.513729734053947,0.004165560568217188
copiapo,Intraslab,0.6405204821167169,0.0026648827502503995
copiapo,Intraslab,0.7986037420367598,0.0016709595074644312
copiapo,Intraslab,0.9957026427749722,0.0010241226546349935
copiapo,Intraslab,1.2414464153405262,0.0006114902194531168
copiapo,Intraslab,1.547840827123473,0.00035425373200268954
copiapo,Intraslab,1.92985472148076,0.0001981511601843522
copiapo,Intraslab,2.4061513178605933,0.00010641632854458294
copiapo,Intraslab,3.0,5.4518980944067154e-05
valparaiso,Intraslab,0.005,0.9419288748502732
valparaiso,Intraslab,0.006234021895737255,0.9154482537508011
valparaiso,Intraslab,0.007772605799306304,0.8805281448364259
valparaiso,Intraslab,0.009690918947961973,0.8362772345542908
valparaiso,Intraslab,0.012082680182281997,0.7824393039941789
valparaiso,Intraslab,0.015064738563107317,0.7195894211530686
valparaiso,Intraslab,0.01878278201119368,0.6492148470878601
valparaiso,Intraslab,0.023418454864128246,0.5736353754997254
valparaiso,Intraslab,0.02919823207746202,0.49576017618179324
valparaiso,Intraslab,0.036404483617543226,0.41872190415859223
valparaiso,Intraslab,0.04538926959495454,0.3454728689789772
valparaiso,Intraslab,0.05659154009729356,0.2784356912970543
valparaiso,Intraslab,0.07055858001600415,0.2192810381948948
valparaiso,Intraslab,0.08797274655037983,0.16885523796081545
valparaiso,Intraslab,0.10968480564464235,0.12724609918892385
valparaiso,Intraslab,0.13675549600367723,0.09393639355897904
valparaiso,Intraslab,0.17050735128986647,0.06800691552460195
valparaiso,Intraslab,0.21258931226503822,0.04833429284393788
valparaiso,Intraslab,0.2650572854919946,0.03375434469431639
valparaiso,Intraslab,0.3304745842763549,0.023174055535346273
valparaiso,Intraslab,0.412037158872693,0.015643350239843132
valparaiso,Intraslab,0.513729734053947,0.010378088504076004
valparaiso,Intraslab,0.6405204821167169,0.006760013969615101
valparaiso,Intraslab,0.7986037420367598,0.004317780605051667
valparaiso,Intraslab,0.9957026427749722,0.0026980763347819446
valparaiso,Intraslab,1.2414464153405262,0.0016437518666498365
valparaiso,Intraslab,1.547840827123473,0.000972486141254194
valparaiso,Intraslab,1.92985472148076,0.0005561159655917436
valparaiso,Intraslab,2.4061513178605933,0.00030567598267225546
valparaiso,Intraslab,3.0,0.00016041942213632866
santiago_centro,Intraslab,0.005,0.9182536298036577
santiago_centro,Intraslab,0.006234021895737255,0.8799981153011323
santiago_centro,Intraslab,0.007772605799306304,0.8298573797941209
santiago_centro,Intraslab,0.009690918947961973,0.767411723136902
santiago_centro,Intraslab,0.012082680182281997,0.6936958903074264
santiago_centro,Intraslab,0.015064738563107317,0.6113410443067551
santiago_centro,Intraslab,0.01878278201119368,0.5243064624071121
santiago_centro,Intraslab,0.023418454864128246,0.4372296389937401
santiago_centro,Intraslab,0.02919823207746202,0.3545897275209427
santiago_centro,Intraslab,0.036404483617543226,0.2799598982930183
santiago_centro,Intraslab,0.04538926959495454,0.21556902229785918
santiago_centro,Intraslab,0.05659154009729356,0.16223970502614976
santiago_centro,Intraslab,0.07055858001600415,0.1196291621029377
santiago_centro,Intraslab,0.08797274655037983,0.08662016406655312
santiago_centro,Intraslab,0.10968480564464235,0.06171245209872723
santiago_centro,Intraslab,0.13675549600367723,0.04333013232797385
santiago_centro,Intraslab,0.17050735128986647,0.03001292195171118
santiago_centro,Intraslab,0.21258931226503822,0.020514986254274847
santiago_centro,Intraslab,0.2650572854919946,0.013836550023406745
santiago_centro,Intraslab,0.3304745842763549,0.009199784458614886
santiago_centro,Intraslab,0.412037158872693,0.006021282114088535
santiago_centro,Intraslab,0.513729734053947,0.0038721048273146156
santiago_centro,Intraslab,0.6405204821167169,0.002440660782158375
santiago_centro,Intraslab,0.7986037420367598,0.001503224162152037
santiago_centro,Intraslab,0.9957026427749722,0.0009012486423307565
santiago_centro,Intraslab,1.2414464153405262,0.0005235080001148163
santiago_centro,Intraslab,1.547840827123473,0.0002930354903219268
santiago_centro,Intraslab,1.92985472148076,0.00015707097632002842
santiago_centro,Intraslab,2.4061513178605933,8.004842080254093e-05
santiago_centro,Intraslab,3.0,3.8471025584101425e-05
santiago_penalolen,Intraslab,0.005,0.9116330665349961
santiago_penalolen,Intraslab,0.006234021895737255,0.8706931239366532
santiago_penalolen,Intraslab,0.007772605799306304,0.8174314749240875
santiago_penalolen,Intraslab,0.009690918947961973,0.7517141038179398
santiago_penalolen,Intraslab,0.012082680182281997,0.6749946922063828
santiago_penalolen,Intraslab,0.015064738563107317,0.5903641921281815
santiago_penalolen,Intraslab,0.01878278201119368,0.5021528786420822
santiago_penalolen,Intraslab,0.023418454864128246,0.4151686152815819
santiago_penalolen,Intraslab,0.02919823207746202,0.33381513535976415
santiago_penalolen,Intraslab,0.036404483617543226,0.26138720601797105
santiago_penalolen,Intraslab,0.04538926959495454,0.1997276502847672
santiago_penalolen,Intraslab,0.05659154009729356,0.14928170546889308
santiago_penalolen,Intraslab,0.07055858001600415,0.10940716810524465
santiago_penalolen,Intraslab,0.08797274655037983,0.07880465276539325
santiago_penalolen,Intraslab,0.10968480564464235,0.05589289765805006
santiago_penalolen,Intraslab,0.13675549600367723,0.039092302992939955
santiago_penalolen,Intraslab,0.17050735128986647,0.02698253506794572
santiago_penalolen,Intraslab,0.21258931226503822,0.018383665662258866
santiago_penalolen,Intraslab,0.2650572854919946,0.012356742480769754
santiago_penalolen,Intraslab,0.3304745842763549,0.008184199859388173
santiago_penalolen,Intraslab,0.412037158872693,0.005332201218698174
santiago_penalolen,Intraslab,0.513729734053947,0.003410021815216169
santiago_penalolen,Intraslab,0.6405204821167169,0.0021347468672320248
santiago_penalolen,Intraslab,0.7986037420367598,0.0013035625065094792
santiago_penalolen,Intraslab,0.9957026427749722,0.0007731101060926449
santiago_penalolen,Intraslab,1.2414464153405262,0.00044307759344519587
santiago_penalolen,Intraslab,1.547840827123473,0.00024387804596699426
santiago_penalolen,Intraslab,1.92985472148076,0.0001280653013373012
santiago_penalolen,Intraslab,2.4061513178605933,6.367525263215157e-05
santiago_penalolen,Intraslab,3.0,2.9696161670229594e-05
concepcion,Intraslab,0.005,0.8495702213048935
concepcion,Intraslab,0.006234021895737255,0.8109723836183549
concepcion,Intraslab,0.007772605799306304,0.7655761456489563
concepcion,Intraslab,0.009690918947961973,0.7135045778751374
concepcion,Intraslab,0.012082680182281997,0.6553661614656449
concepcion,Intraslab,0.015064738563107317,0.5922916048765183
concepcion,Intraslab,0.01878278201119368,0.5258974608778955
concepcion,Intraslab,0.023418454864128246,0.4581649380922318
concepcion,Intraslab,0.02919823207746202,0.3912515798211098
concepcion,Intraslab,0.036404483617543226,0.32726000070571903
concepcion,Intraslab,0.04538926959495454,0.2680152413249016
concepcion,Intraslab,0.05659154009729356,0.21489064171910288
concepcion,Intraslab,0.07055858001600415,0.16871510520577432
concepcion,Intraslab,0.08797274655037983,0.12976836368441583
concepcion,Intraslab,0.10968480564464235,0.09784654140472412
concepcion,Intraslab,0.13675549600367723,0.07238255344331265
concepcion,Intraslab,0.17050735128986647,0.052576927505433566
concepcion,Intraslab,0.21258931226503822,0.03753012306988239
concepcion,Intraslab,0.2650572854919946,0.026342827323824168
concepcion,Intraslab,0.3304745842763549,0.01818589197471738
concepcion,Intraslab,0.412037158872693,0.012345785144716502
concepcion,Intraslab,0.513729734053947,0.00823473747819662
concepcion,Intraslab,0.6405204821167169,0.005389179633930326
concepcion,Intraslab,0.7986037420367598,0.003454859568737447
concepcion,Intraslab,0.9957026427749722,0.0021636053954716774
concepcion,Intraslab,1.2414464153405262,0.0013187245407607407
concepcion,Intraslab,1.547840827123473,0.0007788091350812465
concepcion,Intraslab,1.92985472148076,0.000443441017268924
concepcion,Intraslab,2.4061513178605933,0.00024198068051191514
concepcion,Intraslab,3.0,0.00012562847990921
pucon,Intraslab,0.005,0.5271504324674607
pucon,Intraslab,0.006234021895737255,0.4599606263637543
pucon,Intraslab,0.007772605799306304,0.3935372138023377
pucon,Intraslab,0.009690918947961973,0.3299101021885872
pucon,Intraslab,0.012082680182281997,0.2708703228831291
pucon,Intraslab,0.015064738563107317,0.2178034119307995
pucon,Intraslab,0.01878278201119368,0.17157970905303954
pucon,Intraslab,0.023418454864128246,0.13252522632479669
pucon,Intraslab,0.02919823207746202,0.10047105111181737
pucon,Intraslab,0.036404483617543226,0.0748640774935484
pucon,Intraslab,0.04538926959495454,0.054905447699129584
pucon,Intraslab,0.05659154009729356,0.03968893468379975
pucon,Intraslab,0.07055858001600415,0.028312254548072815
pucon,Intraslab,0.08797274655037983,0.019950936026871206
pucon,Intraslab,0.10968480564464235,0.013896661736071111
pucon,Intraslab,0.13675549600367723,0.009569548973813654
pucon,Intraslab,0.17050735128986647,0.006513442783616484
pucon,Intraslab,0.21258931226503822,0.004377682120539248
pucon,Intraslab,0.2650572854919946,0.0029006367537658664
pucon,Intraslab,0.3304745842763549,0.001891080002533272
pucon,Intraslab,0.412037158872693,0.0012101024546427653
pucon,Intraslab,0.513729734053947,0.0007577221738756635
pucon,Intraslab,0.6405204821167169,0.0004625110565393698
pucon,Intraslab,0.7986037420367598,0.00027397391335398424
pucon,Intraslab,0.9957026427749722,0.00015666018263800653
pucon,Intraslab,1.2414464153405262,8.59400029094104e-05
pucon,Intraslab,1.547840827123473,4.490274822273932e-05
pucon,Intraslab,1.92985472148076,2.216188661321894e-05
pucon,Intraslab,2.4061513178605933,1.0236859597086977e-05
pucon,Intraslab,3.0,4.301830213080393e-06
puerto_montt,Intraslab,0.005,0.2683193288743496
puerto_montt,Intraslab,0.006234021895737255,0.22992514923214913
puerto_montt,Intraslab,0.007772605799306304,0.1944705480337143
puerto_montt,Intraslab,0.009690918947961973,0.16227549731731417
puerto_montt,Intraslab,0.012082680182281997,0.13352511160075664
puerto_montt,Intraslab,0.015064738563107317,0.10828238904476167
puerto_montt,Intraslab,0.01878278201119368,0.08650280326604844
puerto_montt,Intraslab,0.023418454864128246,0.06804855175316335
puerto_montt,Intraslab,0.02919823207746202,0.05270269457250834
puerto_montt,Intraslab,0.036404483617543226,0.04018572937697172
puerto_montt,Intraslab,0.04538926959495454,0.030173715222626928
puerto_montt,Intraslab,0.05659154009729356,0.02231981948018074
puerto_montt,Intraslab,0.07055858001600415,0.016274418253451585
puerto_montt,Intraslab,0.08797274655037983,0.01170486057177186
puerto_montt,Intraslab,0.10968480564464235,0.008309251200407744
puerto_montt,Intraslab,0.13675549600367723,0.005825595958158375
puerto_montt,Intraslab,0.17050735128986647,0.004035423630848528
puerto_montt,Intraslab,0.21258931226503822,0.002762517530936748
puerto_montt,Intraslab,0.2650572854919946,0.001868430229369551
puerto_montt,Intraslab,0.3304745842763549,0.0012479055603034795
puerto_montt,Intraslab,0.412037158872693,0.0008222843008115889
puerto_montt,Intraslab,0.513729734053947,0.0005335953005123884
puerto_montt,Intraslab,0.6405204821167169,0.00034020510080154056
puerto_montt,Intraslab,0.7986037420367598,0.00021251451980788263
puerto_montt,Intraslab,0.9957026427749722,0.00012960551510332152
puerto_montt,Intraslab,1.2414464153405262,7.683365100092488e-05
puerto_montt,Intraslab,1.547840827123473,4.4050620417692705e-05
puerto_montt,Intraslab,1.92985472148076,2.4275222231153747e-05
puerto_montt,Intraslab,2.4061513178605933,1.277084321259281e-05
puerto_montt,Intraslab,3.0,6.366095153396146e-06
puerto_aysen,Intraslab,0.005,0.016579419765621425
puerto_aysen,Intraslab,0.006234021895737255,0.013127329889684916
puerto_aysen,Intraslab,0.007772605799306304,0.010253989519551397
puerto_aysen,Intraslab,0.009690918947961973,0.007902498585171999
puerto_aysen,Intraslab,0.012082680182281997,0.006009766510687769
puerto_aysen,Intraslab,0.015064738563107317,0.004510858324356377
puerto_aysen,Intraslab,0.01878278201119368,0.0033424645941704514
puerto_aysen,Intraslab,0.023418454864128246,0.002445542134810239
puerto_aysen,Intraslab,0.02919823207746202,0.0017671036557294429
puerto_aysen,Intraslab,0.036404483617543226,0.0012611653294879945
puerto_aysen,Intraslab,0.04538926959495454,0.0008889704442117364
puerto_aysen,Intraslab,0.05659154009729356,0.000618731914437376
puerto_aysen,Intraslab,0.07055858001600415,0.0004250304284505546
puerto_aysen,Intraslab,0.08797274655037983,0.0002879495965316892
puerto_aysen,Intraslab,0.10968480564464235,0.00019222300543333406
puerto_aysen,Intraslab,0.13675549600367723,0.0001262832782958867
puerto_aysen,Intraslab,0.17050735128986647,8.155089897627477e-05
puerto_aysen,Intraslab,0.21258931226503822,5.169459629541962e-05
puerto_aysen,Intraslab,0.2650572854919946,3.21266572427703e-05
puerto_aysen,Intraslab,0.3304745842763549,1.955727105269034e-05
puerto_aysen,Intraslab,0.412037158872693,1.1654880445348681e-05
puerto_aysen,Intraslab,0.513729734053947,6.795893646085461e-06
puerto_aysen,Intraslab,0.6405204821167169,3.874973716619934e-06
puerto_aysen,Intraslab,0.7986037420367598,2.158806274792369e-06
puerto_aysen,Intraslab,0.9957026427749722,1.1732778429518477e-06
puerto_aysen,Intraslab,1.2414464153405262,6.206809597131269e-07
puerto_aysen,Intraslab,1.547840827123473,3.189954545046447e-07
puerto_aysen,Intraslab,1.92985472148076,1.5865875266363183e-07
puerto_aysen,Intraslab,2.4061513178605933,7.600125087492415e-08
puerto_aysen,Intraslab,3.0,3.436915079646497e-08
iquique,Crustal,0.005,0.4516099141910672
iquique,Crustal,0.006234021895737255,0.39306476479396224
iquique,Crustal,0.007772605799306304,0.336367872543633
iquique,Crustal,0.009690918947961973,0.28280057990923524
iquique,Crustal,0.012082680182281997,0.23345444188453257
iquique,Crustal,0.015064738563107317,0.18915166892111301
iquique,Crustal,0.01878278201119368,0.15038969868328422
iquique,Crustal,0.023418454864128246,0.11732957849744707
iquique,Crustal,0.02919823207746202,0.08982377441134304
iquique,Crustal,0.036404483617543226,0.06747929635457695
iquique,Crustal,0.04538926959495454,0.04973716620588675
iquique,Crustal,0.05659154009729356,0.03595398255856708
iquique,Crustal,0.07055858001600415,0.025472002977039665
iquique,Crustal,0.08797274655037983,0.017670044951955788
iquique,Crustal,0.10968480564464235,0.011990757455350831
iquique,Crustal,0.13675549600367723,0.00795392642612569
iquique,Crustal,0.17050735128986647,0.005157335494004656
iquique,Crustal,0.21258931226503822,0.003271171048254473
iquique,Crustal,0.2650572854919946,0.002032509866694454
iquique,Crustal,0.3304745842763549,0.0012376744257380778
iquique,Crustal,0.412037158872693,0.0007375055104148487
iquique,Crustal,0.513729734053947,0.00042743638971387554
iquique,Crustal,0.6405204821167169,0.00023855529798311181
iquique,Crustal,0.7986037420367598,0.00012640776981243107
iquique,Crustal,0.9957026427749722,6.26496740494531e-05
iquique,Crustal,1.2414464153405262,2.86001578082562e-05
iquique,Crustal,1.547840827123473,1.1726122806976491e-05
iquique,Crustal,1.92985472148076,4.04530694009253e-06
iquique,Crustal,2.4061513178605933,1.0104224951734686e-06
iquique,Crustal,3.0,1.3774213808610825e-07
antofagasta,Crustal,0.005,0.3065227400511503
antofagasta,Crustal,0.006234021895737255,0.2626052494160831
antofagasta,Crustal,0.007772605799306304,0.22220451151952147
antofagasta,Crustal,0.009690918947961973,0.18561118678189814
antofagasta,Crustal,0.012082680182281997,0.1529759152326733
antofagasta,Crustal,0.015064738563107317,0.1243212369736284
antofagasta,Crustal,0.01878278201119368,0.09955508378334343
antofagasta,Crustal,0.023418454864128246,0.07848772709257901
antofagasta,Crustal,0.02919823207746202,0.0608531889738515
antofagasta,Crustal,0.036404483617543226,0.04633315349929035
antofagasta,Crustal,0.04538926959495454,0.03458066959865391
antofagasta,Crustal,0.05659154009729356,0.02524175454163924
antofagasta,Crustal,0.07055858001600415,0.01797111995983869
antofagasta,Crustal,0.08797274655037983,0.012441978236893192
antofagasta,Crustal,0.10968480564464235,0.008349234856723342
antofagasta,Crustal,0.13675549600367723,0.005411802056187298
antofagasta,Crustal,0.17050735128986647,0.0033757061391952448
antofagasta,Crustal,0.21258931226503822,0.00201785297394963
antofagasta,Crustal,0.2650572854919946,0.0011499740094222943
antofagasta,Crustal,0.3304745842763549,0.0006211096911101777
antofagasta,Crustal,0.412037158872693,0.00031554970610159216
antofagasta,Crustal,0.513729734053947,0.00014956425911805127
antofagasta,Crustal,0.6405204821167169,6.52512587464571e-05
antofagasta,Crustal,0.7986037420367598,2.588041213869019e-05
antofagasta,Crustal,0.9957026427749722,9.218401537225418e-06
antofagasta,Crustal,1.2414464153405262,2.95668297045637e-06
antofagasta,Crustal,1.547840827123473,8.647106048975672e-07
antofagasta,Crustal,1.92985472148076,2.2103823438257564e-07
antofagasta,Crustal,2.4061513178605933,4.494641059338278e-08
antofagasta,Crustal,3.0,7.97355417803125e-09
copiapo,Crustal,0.005,0.3550368454307318
copiapo,Crustal,0.006234021895737255,0.30135865695774555
copiapo,Crustal,0.007772605799306304,0.2520960283000022
copiapo,Crustal,0.009690918947961973,0.2078300602734089
copiapo,Crustal,0.012082680182281997,0.1688435603864491
copiapo,Crustal,0.015064738563107317,0.13515838771127164
copiapo,Crustal,0.01878278201119368,0.10658297478221357
copiapo,Crustal,0.023418454864128246,0.0827686341945082
copiapo,Crustal,0.02919823207746202,0.06326402694685385
copiapo,Crustal,0.036404483617543226,0.04756258422276005
copiapo,Crustal,0.04538926959495454,0.03514101525070146
copiapo,Crustal,0.05659154009729356,0.02548776866751723
copiapo,Crustal,0.07055858001600415,0.0181225570559036
copiapo,Crustal,0.08797274655037983,0.012610412697540596
copiapo,Crustal,0.10968480564464235,0.008568465818825644
copiapo,Crustal,0.13675549600367723,0.005669628648320213
copiapo,Crustal,0.17050735128986647,0.003641174756921828
copiapo,Crustal,0.21258931226503822,0.002260680717881769
copiapo,Crustal,0.2650572854919946,0.001350617516436614
copiapo,Crustal,0.3304745842763549,0.0007723268863628618
copiapo,Crustal,0.412037158872693,0.0004199058676022105
copiapo,Crustal,0.513729734053947,0.00021540215493587311
copiapo,Crustal,0.6405204821167169,0.00010328917232982349
copiapo,Crustal,0.7986037420367598,4.581253460855805e-05
copiapo,Crustal,0.9957026427749722,1.8596312202134868e-05
copiapo,Crustal,1.2414464153405262,6.867340459848492e-06
copiapo,Crustal,1.547840827123473,2.2528545997602123e-06
copiapo,Crustal,1.92985472148076,6.056036134793885e-07
copiapo,Crustal,2.4061513178605933,1.0919835302658498e-07
copiapo,Crustal,3.0,1.249794776003732e-08
valparaiso,Crustal,0.005,0.526896211784333
valparaiso,Crustal,0.006234021895737255,0.4620865024626255
valparaiso,Crustal,0.007772605799306304,0.3987723267637193
valparaiso,Crustal,0.009690918947961973,0.33848213497549295
valparaiso,Crustal,0.012082680182281997,0.2824893626384437
valparaiso,Crustal,0.015064738563107317,0.23173890355974436
valparaiso,Crustal,0.01878278201119368,0.1868107309564948
