lon,lat
-7.407327527146451018e+01,-3.585534310146578463e+01
-7.403486856460875742e+01,-3.577652019229345370e+01
-7.399663989202953474e+01,-3.569765580768793711e+01
-7.395886566606948520e+01,-3.561867101753863096e+01
-7.392171313890213469e+01,-3.553951876334677706e+01
-7.388521447091609673e+01,-3.546019138360569656e+01
-7.384926648002527827e+01,-3.538072064461544386e+01
-7.381364086926407708e+01,-3.530117475490236245e+01
-7.377801252232771390e+01,-3.522165003183637566e+01
-7.374200089105430322e+01,-3.514225884409093936e+01
-7.370521618081595250e+01,-3.506311606019134786e+01
-7.366730556169447652e+01,-3.498432542276822232e+01
-7.362799531523224061e+01,-3.490596719732466369e+01
-7.358711963551974122e+01,-3.482808963142268510e+01
-7.354463947620747888e+01,-3.475070338205311771e+01
-7.350064620906728408e+01,-3.467378039033037140e+01
-7.345535686230792294e+01,-3.459725527697375469e+01
-7.340909664822123659e+01,-3.452103043954217299e+01
-7.336228217652801220e+01,-3.444498101913308830e+01
-7.331539598953065706e+01,-3.436896235845328818e+01
-7.326896608137064959e+01,-3.429281608231519840e+01
-7.322354395545194450e+01,-3.421637656473692601e+01
-7.317968293920547751e+01,-3.413947739373512746e+01
-7.313791358337969939e+01,-3.406195873986467859e+01
-7.309872259670974870e+01,-3.398367366577343063e+01
-7.306252530625441466e+01,-3.390449643765088439e+01
-7.302964077582129221e+01,-3.382433004511360508e+01
-7.300027396743743680e+01,-3.374311163014361625e+01
-7.297449499670202044e+01,-3.366081880092337286e+01
-7.295223483317018065e+01,-3.357747108263056646e+01
-7.293328415816468180e+01,-3.349313037872263266e+01
-7.291730649092659178e+01,-3.340789722486365321e+01
-7.290386095831499347e+01,-3.332190402828175024e+01
-7.289243101060294805e+01,-3.323530654992458011e+01
-7.288246095065727559e+01,-3.314827290630056211e+01
-7.287339514571871746e+01,-3.306097167282888449e+01
-7.286471570711916002e+01,-3.297356034980020212e+01
-7.285597913019590521e+01,-3.288617408619584381e+01
-7.284684400816735206e+01,-3.279891702609129567e+01
-7.283708755199860718e+01,-3.271185710467561591e+01
-7.282660977841027261e+01,-3.262502460453215036e+01
-7.281542431174990782e+01,-3.253841486422094675e+01
-7.280364000862755347e+01,-3.245199387629796917e+01
-7.279143006365549695e+01,-3.236570775200190297e+01
-7.277900248858422572e+01,-3.227949184102210722e+01
-7.276656695568779298e+01,-3.219328095998801587e+01
-7.275431235583414491e+01,-3.210701635701273915e+01
-7.274238805612667136e+01,-3.202065150137513427e+01
-7.273089888686315874e+01,-3.193415365561653019e+01
-7.271990651962890695e+01,-3.184750342245900256e+01
-7.270944029804653042e+01,-3.176069137855674285e+01
-7.269950802190828654e+01,-3.167371471538297101e+01
-7.269010796482773173e+01,-3.158657348834321255e+01
-7.268124078998222615e+01,-3.149926691877688611e+01
-7.267291418585732288e+01,-3.141179196524439732e+01
-7.266514296674853313e+01,-3.132414333334170919e+01
-7.265794307501187177e+01,-3.123631542107833425e+01
-7.265132344964600009e+01,-3.114830492630704128e+01
-7.264527503813738463e+01,-3.106011437064859493e+01
-7.263975992666787818e+01,-3.097175559454617755e+01
