longitude,latitude,mag,tc_years,mc_window,weight
-70.13,-17.058,4.3,,,
-71.598,-29.828,4.9,,,
-73.46,-41.247,4.0,,,
-72.786,-35.685,4.0,,,
-72.58,-34.719,4.1,,,
-71.582,-17.094,4.8,,,
-71.571,-35.004,4.0,,,
-69.933,-26.74,4.8,,,
-70.161,-19.357,4.7,,,
-71.152,-17.637,5.1,,,
-70.602,-30.382,4.0,,,
-72.117,-34.707,4.7,,,
-72.727,-35.23,4.1,,,
-66.901,-26.928,4.3,,,
-70.586,-25.679,4.0,,,
-73.97,-37.337,4.8,,,
-73.596,-36.77,4.1,,,
-65.81,-27.406,4.1,,,
-66.177,-32.902,4.0,,,
-71.048,-18.526,4.2,,,
-70.787,-27.687,4.0,,,
-71.705,-32.612,4.2,,,
-72.009,-30.681,4.0,,,
-70.697,-18.711,4.1,,,
-71.953,-30.316,4.0,,,
-73.452,-38.661,4.7,,,
-70.034,-24.622,4.0,,,
-69.932,-23.404,4.4,,,
-72.436,-37.178,4.5,,,
-71.669,-30.542,4.5,,,
-70.155,-25.635,4.0,,,
-71.816,-32.234,4.0,,,
-71.86,-34.875,4.3,,,
-71.322,-33.939,4.7,,,
-73.442,-36.933,4.0,,,
-69.58,-21.48,5.0,1.998631074606434,4.4,0.12568034508340753
-71.283,-35.118,4.8,1.998631074606434,4.4,0.12568034508340753
-72.015,-33.62,4.7,1.998631074606434,4.4,0.12568034508340753
-72.122,-33.067,4.5,1.998631074606434,4.4,0.12568034508340753
-71.422,-28.751,5.0,1.998631074606434,4.4,0.12568034508340753
-70.92,-19.94,6.7,1.998631074606434,4.4,0.12568034508340753
-70.812,-19.357,4.9,1.998631074606434,4.4,0.12568034508340753
-70.111,-19.446,5.1,1.998631074606434,4.4,0.12568034508340753
-70.491,-20.589,6.7,1.998631074606434,4.4,0.12568034508340753
-71.427,-29.8,4.6,1.998631074606434,4.4,0.12568034508340753
-69.47,-20.45,4.5,1.998631074606434,4.4,0.12568034508340753
-69.543,-22.615,4.4,1.998631074606434,4.4,0.12568034508340753
-71.77,-32.562,4.7,1.998631074606434,4.4,0.12568034508340753
-70.859,-30.165,4.4,1.998631074606434,4.4,0.12568034508340753
-70.564,-30.745,5.1,1.998631074606434,4.4,0.12568034508340753
-70.446,-24.233,4.4,1.998631074606434,4.4,0.12568034508340753
-72.136,-36.002,4.6,1.998631074606434,4.4,0.12568034508340753
-70.066,-23.759,4.4,1.998631074606434,4.4,0.12568034508340753
-70.994,-27.44,4.4,1.998631074606434,4.4,0.12568034508340753
-71.713,-30.166,4.5,1.998631074606434,4.4,0.12568034508340753
-66.739,-24.34,4.5,1.998631074606434,4.4,0.12568034508340753
-70.61,-21.751,4.6,1.998631074606434,4.4,0.12568034508340753
-71.279,-27.243,4.4,1.998631074606434,4.4,0.12568034508340753
-72.64,-34.234,4.9,1.998631074606434,4.4,0.12568034508340753
-72.726,-41.291,5.0,1.998631074606434,4.4,0.12568034508340753
-71.126,-29.549,4.8,1.998631074606434,4.4,0.12568034508340753
-70.307,-30.636,4.6,1.998631074606434,4.4,0.12568034508340753
-69.335,-19.578,4.8,1.998631074606434,4.4,0.12568034508340753
-71.41,-18.412,4.7,1.998631074606434,4.4,0.12568034508340753
-70.513,-17.938,4.4,1.998631074606434,4.4,0.12568034508340753
-72.517,-38.583,4.5,1.998631074606434,4.4,0.12568034508340753
-69.763,-25.689,4.7,1.998631074606434,4.4,0.12568034508340753
-71.197,-30.227,5.6,1.998631074606434,4.4,0.12568034508340753
