lon,lat,rate_MgeMcmin_per_year
-71.24,-17.926,0.021991857388353034
-71.14,-17.926,0.022005485863511046
-71.04,-17.926,0.02176450799974741
-70.94,-17.926,0.021460359595164753
-70.84,-17.926,0.021246220146082982
-70.74,-17.926,0.021209929128523472
-70.64,-17.926,0.021696772104609813
-70.54,-17.926,0.021974217708770553
-70.44,-17.926,0.022480536496164726
-70.34,-17.926,0.02263377649356221
-70.24,-17.926,0.022536446468180947
-70.14,-17.926,0.022137257600719214
-70.04,-17.926,0.02145290900646848
-69.94,-17.926,0.020556635134678685
-69.84,-17.926,0.019552339767792783
-69.74,-17.926,0.018511513298946482
-69.64,-17.926,0.017468677457921848
-69.54,-17.926,0.016437676578182975
-69.44,-17.926,0.015428933200907338
-69.34,-17.926,0.014454524323322254
-69.24,-17.926,0.013495019454968336
-69.14,-17.926,0.012664683755135693
-69.04,-17.926,0.011780124679660933
-68.94,-17.926,0.010951529084460935
-68.84,-17.926,0.010282168217173976
-68.74,-17.926,0.009616901951480645
-68.64,-17.926,0.009042406173242111
-68.54,-17.926,0.008556628646789176
-68.44,-17.926,0.008150699087558071
-68.34,-17.926,0.0078210043132793
-68.24,-17.926,0.007556005787677824
-68.14,-17.926,0.007346993874374084
-68.04,-17.926,0.007182580646126932
-67.94,-17.926,0.007063122622972069
-67.84,-17.926,0.006977158037197808
-67.74,-17.926,0.006906040870287343
-67.64,-17.926,0.006850456823735601
-67.54,-17.926,0.00683383967435316
-67.44,-17.926,0.006829591326446572
-67.34,-17.926,0.006809946889439965
-72.24,-18.026,0.008586233872305143
-72.14,-18.026,0.00967720639923781
-72.04,-18.026,0.010876259695928378
-71.94,-18.026,0.012170314103473441
-71.84,-18.026,0.013535504168527763
-71.74,-18.026,0.01494098359948448
-71.64,-18.026,0.016501600374402858
-71.54,-18.026,0.017829538176819183
-71.44,-18.026,0.018930260222072868
-71.34,-18.026,0.019705698357838808
-71.24,-18.026,0.02009417670135357
-71.14,-18.026,0.020152521498770615
-71.04,-18.026,0.020025873534170836
-70.94,-18.026,0.019875927004941427
-70.84,-18.026,0.01982783827134604
-70.74,-18.026,0.01996673162392515
-70.64,-18.026,0.020645535785756113
-70.54,-18.026,0.02118710382661276
-70.44,-18.026,0.02189784293459401
-70.34,-18.026,0.022323638466084324
-70.24,-18.026,0.022489848964987583
-70.14,-18.026,0.022312331683215114
-70.04,-18.026,0.02176805726999081
-69.94,-18.026,0.020928084365403787
-69.84,-18.026,0.019911787384719153
-69.74,-18.026,0.018830200497130814
-69.64,-18.026,0.017756070022138658
-69.54,-18.026,0.016724728958479613
-69.44,-18.026,0.01572207562771986
-69.34,-18.026,0.014753762935767053
-69.24,-18.026,0.013909703686883641
-69.14,-18.026,0.0129990528190513
-69.04,-18.026,0.012121242787539923
-68.94,-18.026,0.011376743953642163
-68.84,-18.026,0.010616937198508272
-68.74,-18.026,0.009938205595975665
-68.64,-18.026,0.009347685150620419
-68.54,-18.026,0.008840148986707253
-68.44,-18.026,0.008420506721457879
