longitude,latitude,mag,kernel_r_km
-71.83,-39.26,5.2,111.29790452484137
-70.258,-34.299,5.3,58.82306231367975
-70.371,-32.468,5.3,98.4901935024508
-68.872,-30.258,5.6,63.858705545362106
-72.815,-45.884,5.9,102.74356649796266
-68.418,-19.18,5.2,101.14938898691626
-70.105,-31.177,5.4,87.8049473878446
-70.046,-34.082,5.5,56.64470587737061
-71.037,-41.625,5.3,160.3584411053647
-70.525,-33.741,5.2,69.49957963555374
-68.45,-18.97,5.3,102.54882186678917
-69.953,-33.782,5.3,55.007729923070286
-71.45,-42.34,5.3,160.54277420416966
-72.81,-42.36,5.2,106.46087887480961
-72.678,-45.754,5.0,99.29904022168331
-69.266,-26.021,5.4,83.35665092825414
-70.865,-35.747,5.2,80.59080578878832
-69.048,-31.965,5.5,81.52828233171199
-72.532,-45.865,5.3,112.28609513806532
-68.029,-23.771,5.0,114.00188251025126
-68.511,-20.864,5.0,95.7407606546714
-69.373,-17.432,5.1,85.70837926133221
-69.646,-34.687,5.3,82.1486758449794
-70.25,-34.75,5.9,63.68708225236105
-68.804,-21.119,5.0,76.25574859092373
-71.85,-40.32,5.4,82.89196662807963
