lon,lat
-69.173,-18.326
-69.073,-18.326
-68.973,-18.326
-68.873,-18.326
-68.773,-18.326
-68.673,-18.326
-68.573,-18.326
-68.473,-18.326
-68.373,-18.326
-68.273,-18.326
-68.173,-18.326
-68.073,-18.326
-67.973,-18.326
-67.873,-18.326
-67.773,-18.326
-67.673,-18.326
-67.573,-18.326
-67.473,-18.326
-67.373,-18.326
-67.273,-18.326
-67.173,-18.326
-72.573,-18.426
-72.473,-18.426
-72.373,-18.426
-72.273,-18.426
-72.173,-18.426
-72.073,-18.426
-71.973,-18.426
-71.873,-18.426
-71.773,-18.426
-71.673,-18.426
-71.573,-18.426
-71.473,-18.426
-71.373,-18.426
-71.273,-18.426
-71.173,-18.426
-71.073,-18.426
-70.973,-18.426
-70.873,-18.426
-70.773,-18.426
-70.673,-18.426
-70.573,-18.426
-70.473,-18.426
-70.373,-18.426
-70.273,-18.426
-70.173,-18.426
-70.073,-18.426
-69.973,-18.426
-69.873,-18.426
-69.773,-18.426
-69.673,-18.426
-69.573,-18.426
-69.473,-18.426
-69.373,-18.426
-69.273,-18.426
-69.173,-18.426
-69.073,-18.426
-68.973,-18.426
-68.873,-18.426
-68.773,-18.426
-68.673,-18.426
-68.573,-18.426
-68.473,-18.426
-68.373,-18.426
-68.273,-18.426
-68.173,-18.426
-68.073,-18.426
-67.973,-18.426
-67.873,-18.426
-67.773,-18.426
-67.673,-18.426
-67.573,-18.426
-67.473,-18.426
-67.373,-18.426
-67.273,-18.426
-67.173,-18.426
-72.573,-18.526
-72.473,-18.526
-72.373,-18.526
-72.273,-18.526
-72.173,-18.526
-72.073,-18.526
-71.973,-18.526
-71.873,-18.526
-71.773,-18.526
-71.673,-18.526
-71.573,-18.526
-71.473,-18.526
-71.373,-18.526
-71.273,-18.526
-71.173,-18.526
-71.073,-18.526
-70.973,-18.526
-70.873,-18.526
-70.773,-18.526
-70.673,-18.526
-70.573,-18.526
-70.473,-18.526
-70.373,-18.526
-70.273,-18.526
-70.173,-18.526
-70.073,-18.526
-69.973,-18.526
-69.873,-18.526
-69.773,-18.526
-69.673,-18.526
-69.573,-18.526
-69.473,-18.526
-69.373,-18.526
-69.273,-18.526
-69.173,-18.526
-69.073,-18.526
-68.973,-18.526
-68.873,-18.526
-68.773,-18.526
-68.673,-18.526
-68.573,-18.526
-68.473,-18.526
-68.373,-18.526
-68.273,-18.526
-68.173,-18.526
-68.073,-18.526
-67.973,-18.526
-67.873,-18.526
-67.773,-18.526
-67.673,-18.526
-67.573,-18.526
-67.473,-18.526
-67.373,-18.526
-67.273,-18.526
-67.173,-18.526
-72.473,-18.626
-72.373,-18.626
-72.273,-18.626
-72.173,-18.626
-72.073,-18.626
-71.973,-18.626
-71.873,-18.626
-71.773,-18.626
-71.673,-18.626
-71.573,-18.626
-71.473,-18.626
-71.373,-18.626
-71.273,-18.626
-71.173,-18.626
-71.073,-18.626
-70.973,-18.626
-70.873,-18.626
-70.773,-18.626
-70.673,-18.626
-70.573,-18.626
-70.473,-18.626
-70.373,-18.626
-70.273,-18.626
-70.173,-18.626
-70.073,-18.626
-69.973,-18.626
-69.873,-18.626
-69.773,-18.626
-69.673,-18.626
-69.573,-18.626
-69.473,-18.626
-69.373,-18.626
-69.273,-18.626
-69.173,-18.626
-69.073,-18.626
-68.973,-18.626
-68.873,-18.626
-68.773,-18.626
-68.673,-18.626
-68.573,-18.626
-68.473,-18.626
-68.373,-18.626
-68.273,-18.626
-68.173,-18.626
-68.073,-18.626
-67.973,-18.626
-67.873,-18.626
-67.773,-18.626
-67.673,-18.626
-67.573,-18.626
-67.473,-18.626
-67.373,-18.626
-67.273,-18.626
-67.173,-18.626
-67.073,-18.626
-72.373,-18.726
-72.273,-18.726
-72.173,-18.726
-72.073,-18.726
-71.973,-18.726
-71.873,-18.726
-71.773,-18.726
-71.673,-18.726
-71.573,-18.726
-71.473,-18.726
-71.373,-18.726
-71.273,-18.726
-71.173,-18.726
-71.073,-18.726
-70.973,-18.726
-70.873,-18.726
-70.773,-18.726
-70.673,-18.726
-70.573,-18.726
-70.473,-18.726
-70.373,-18.726
